concept_id,concept_text
169397004,Radiochemotherapy: local infiltration
169398009,Radiochemotherapy: to stop spread
444811001,Radiofrequency ablation of lesion of lung using computed tomography guidance
241053004,Radiographic measurement of lung volume
1119344002,Radiography of left bronchus with contrast
1119345001,Radiography of right bronchus with contrast
726549007,Radioimmunoguided surgery
118640001,Radioimmunotherapy
312235007,Radiolabelled antibody therapy
433150007,Radiolabelled indium 111 antibody therapy
432094005,Radiolabelled Iodine 131 antibody therapy
438816004,Radiolabelled technetium 99m antibody therapy
1103661000000108,Radioligand therapy using lutetium (177-Lu) labelled somatostatin analogue
1263784000,Radioligand therapy using lutetium (177-Lu) vipivotide tetraxetan
1853521000000101,Radioligand therapy using lutetium (Lu-177) labelled PSMA (prostate specific membrane antigen)-targeted ligand
169396008,Radiomimetic chemotherapy
764864002,Radionuclide imaging of lung ventilation using technetium (99m-Tc) technegas
431588009,Radionuclide iodine 131 therapy for thyrotoxicosis
431200001,Radionuclide iodine 131 thyroid therapy
241304008,Radionuclide lung permeability study
241303002,Radionuclide mucociliary clearance study
431430006,Radionuclide pulmonary aspiration study
323251000000107,Radionuclide pulmonary ventilation and perfusion study
433224001,Radionuclide rhenium 186 HEDP therapy
241293008,Radionuclide study of lung
399315003,Radionuclide therapy
38915000,Radionuclide therapy for gland ablation
10492003,Radionuclide therapy for glandular suppression
64978007,Radionuclide therapy for hyperthyroidism
169407006,Radiosensitising measure
168524008,Radiotherapy - intraoperative control
231711000000108,Radiotherapy delivery
168526005,Radiotherapy for analgesia
168521000,Radiotherapy for haemopoietic irradiation
168520004,Radiotherapy for immunosuppression
168527001,Radiotherapy for inflammation
168522007,Radiotherapy for lymphatic irradiation
172408001,Radiotherapy of corneal lesion
429774000,Radiotherapy to abdomen
429579007,Radiotherapy to axilla
879915007,Radiotherapy to bone
428923005,Radiotherapy to breast
428624002,Radiotherapy to chest wall
231737005,Radiotherapy to ciliary body
50080231000188105,Radiotherapy to face
428412000,Radiotherapy to head
172286002,Radiotherapy to lacrimal gland
300976007,Radiotherapy to lesion of canthus
231596001,Radiotherapy to lesion of eyelid
231585009,Radiotherapy to lesion of lateral canthus
231568007,Radiotherapy to lesion of medial canthus
171809001,Radiotherapy to lesion of peripheral nerve
428416002,Radiotherapy to neck
231544004,Radiotherapy to orbital lesion
428829005,Radiotherapy to pelvis
428831001,Radiotherapy to perineum
231764006,Radiotherapy to retina
711299007,Radiotherapy to thorax
1269317006,Radiotherapy to urinary bladder
169354009,Radiotherapy: endolymphatic infusion
169357002,Radiotherapy: infiltrate tissue
169351001,Radiotherapy: infuse head/neck
169356006,Radiotherapy: infuse organ cavity
169353003,Radiotherapy: infuse peritoneal cavity
169352008,Radiotherapy: infuse pleural cavity
169350000,Radiotherapy: infuse skull/brain
169355005,Radiotherapy: infuse urinary bladder
169361008,Radiotherapy: seeds into brain
169362001,Radiotherapy: seeds into cavity
169360009,Radiotherapy: seeds into hypophysis
169369005,Radiotherapy: temporary abdominal implant
169365004,Radiotherapy: temporary brain implant
169366003,Radiotherapy: temporary head/neck implant
169371005,Radiotherapy: temporary limb implant
169372003,Radiotherapy: temporary lymphatic implant
169370006,Radiotherapy: temporary pelvic implant
169368002,Radiotherapy: temporary thorax implant
169367007,Radiotherapy: temporary tongue implant
700357007,Radium 223 brachytherapy
700356003,Radium 226 brachytherapy
169327006,Radium contact therapy
21372000,Radium therapy
228692005,Radon 222 brachytherapy
703518004,Rastelli creation of conduit between right ventricle and pulmonary artery
38665006,Rastelli operation for repair of pulmonary artery atresia
18932005,Rastelli operation in repair of transposition of great vessels
1286801002,Real-time tumour-tracking external beam radiotherapy
233213000,Reconstruction of pulmonary artery
2079001,Reimplantation of anomalous pulmonary artery
14681002,Reimplantation of lung
233209007,Reimplantation of pulmonary artery
112813007,Reimplantation of pulmonary artery for hemitruncus repair
175250005,Removal of anastomosis between pulmonary artery and vena cava
287305003,Removal of foreign body from bronchus by incision
427800005,Removal of foreign body of lung by incision
232972002,Removal of heart-lung block from donor
713162006,Removal of lung from cadaver donor
232661005,Removal of lung from donor
427138007,Repair of anomalous pulmonary artery origin from ascending aorta
11519002,Repair of broncho-oesophageal fistula
19106006,Repair of bronchocutaneous fistula
58079006,Repair of bronchomediastinal fistula
10558003,Repair of bronchopleural fistula
53168001,Repair of bronchopleurocutaneous fistula
51230002,Repair of bronchopleuromediastinal fistula
18455004,Repair of bronchovisceral fistula
72109001,Repair of bronchus
232649002,Repair of bulla of lung
233196001,Repair of common arterial trunk with right ventricle to pulmonary trunk direct anastomosis
703519007,Repair of double outlet right ventricle with anastomosis of left ventricle to aorta via ventricular septal defect and right ventricle to pulmonary trunk conduit
89862001,Repair of lung
232653000,Repair of lung laceration
426436008,Repair of pulmonary arterial sling
175253007,Repair of pulmonary artery
175254001,Repair of pulmonary artery using prosthesis
232625000,Repair of ruptured bronchus
25184000,Repair of stoma of bronchus
428501002,Replacement of aortic root using pulmonary valve autograft with right ventricle to pulmonary artery valved conduit
233211003,Resection and end-to-end anastomosis of pulmonary trunk
277182002,Resection of pulmonary artery
233238005,Resection of systemic to pulmonary shunt aneurysm
869901000000105,Retroorbital radiotherapy
233127003,REV (reparation a l'etage ventriculaire) operation
444001009,Right Glenn shunt procedure
173111001,Rigid bronchoscopic laser destruction of lesion below trachea
397954001,Rigid bronchoscopic lavage of bronchus
173121009,Rigid bronchoscopy and biopsy
1220608006,Rigid bronchoscopy and biopsy of lesion of lung
173117002,Rigid bronchoscopy and snare resection of lesion below trachea
228693000,Ruthenium 106 brachytherapy
359618004,Segmental lobectomy
40902008,Segmental lobectomy with bronchoplasty
33639009,Segmental lobectomy with concomitant decortication
241227002,Selective angiography of pulmonary artery
168812006,Selective bronchography
395074007,Selectron therapy
169061002,Serial radiography of lungs
169297002,Short distance X-ray therapy
447704003,Single dose stereotactic radiosurgery using linear accelerator system
232657004,Single lung transplant
440466000,Single photon emission computed tomography of lung
442203000,Single photon emission computed tomography of perfusion of lung
443266003,Single photon emission computed tomography of ventilation and perfusion of lung
441624004,Single photon emission computed tomography of ventilation of lung
443145004,Single photon emission computed tomography with computed tomography of lung
443237001,Single photon emission computed tomography with computed tomography of perfusion of lung
443386001,Single photon emission computed tomography with computed tomography of ventilation of lung
232633004,Single wedge excision of lung
261563006,Sleeve pulmonary artery resection
447975009,Sleeve resection of bronchus and anastomosis
310832007,Stapling of bronchus
310394000,Stapling of lung laceration
228667007,Stereotactic cobalt external beam radiation therapy
446504008,Stereotactic destruction of lesion using gamma radiation
64134004,Stereotactic focused gamma radiosurgery of cerebrum
853301000000101,Stereotactic focused gamma radiosurgery of trigeminal nerve
31632008,Stereotactic focused proton beam on cerebrum
448461009,Stereotactic radiation therapy using megavoltage radiation
115959002,Stereotactic radiosurgery
473237008,Stereotactic radiosurgery for acoustic neuroma
429584001,Stereotactic radiosurgery of brain tissue
230912001,Stereotactic radiosurgery of intracranial arteriovenous malformation
230914000,Stereotactic radiosurgery of intracranial cavernous angioma
230913006,Stereotactic radiosurgery of intracranial venous malformation
230911008,Stereotactic radiosurgery of lesion of intracranial vasculature
395096001,Stereotactic radiotherapy
169091007,Stereotactic/stereoscopic test - lungs
228701001,Strontium 89 therapy
228694006,Strontium 90 brachytherapy
228673008,Strontium 90 electron external beam radiation therapy
233226001,Subclavian to pulmonary artery shunt operation
265762008,Subcutaneous chemotherapy
782204001,Superficial radiation therapy
169293003,Superficial X-ray therapy 10-60 kV
380071000000109,Support for preparation for radiotherapy
169410004,Support transfusion therapy
14473006,Surface brachytherapy
398194002,Suture of laceration of bronchus
82651004,Suture of lung
310393006,Suture of lung laceration
91567001,Take-down of stoma of bronchus
16334008,Take-down of systemic-pulmonary artery anastomosis
29474003,Take-down of systemic-pulmonary artery anastomosis in total repair of tetralogy of Fallot
429270005,Takedown of anastomosis from aorta to pulmonary artery
261566003,Tangential pulmonary artery resection
228695007,Tantalum 182 brachytherapy
1255831008,Targeted chemotherapy for cancer
448288001,Targeted radionuclide therapy
182975000,TB - (tuberculosis) chemotherapy
380061000000102,Technical support for preparation for radiotherapy
271291003,Temporary implant radiotherapy
713348007,Thermoplasty of bronchus
66258007,Thoracoscopic biopsy of lung
75935006,Thoracoscopic lobectomy of lung
119000,Thoracoscopic partial lobectomy of lung
25321000,Thoracoscopic pneumonectomy
444188003,Thoracoscopic wedge resection of lung
337877003,Thoracotomy for excision of emphysematous bleb of lung
1162782007,Three dimensional external beam radiation therapy
169342009,Thyroid tumour/metastasis irradiation
865937006,Tomography of both entire lungs
865938001,Tomography of both lungs
11331000224100,Tomotherapy
24977001,Topical chemotherapy for malignant neoplasm
712746000,Total body electron beam therapy
47479005,Total body irradiation
233136004,Total cavopulmonary connection
224111000000108,Total cavopulmonary connection with extracardiac inferior caval vein to pulmonary artery conduit
427886002,Total cavopulmonary connection with lateral atrial tunnel
359623004,Total lobectomy of lung
84840003,Total lobectomy of lung with concomitant decortication
3001009,Total lobectomy with bronchoplasty
49795001,Total pneumonectomy
115960007,Total skin electron beam therapy
91160008,Transcricoid bronchography
168811004,Transcricoid radiography of bilateral bronchi with contrast
233210002,Transection and oversewing of pulmonary trunk
168810003,Transglottic radiography of bilateral bronchi with contrast
88039007,Transplant of lung
429332008,Transplantation of single lobe of lung
1156526006,Two dimensional external beam radiation therapy
1163157007,Ultra high dose rate radiotherapy
169296006,Ultrahard X-rays 400-2000 kV
88628008,Ultrasonography of lung
911861000000109,Ultrasound guided brachytherapy of cervix
911851000000106,Ultrasound guided brachytherapy of prostate
428602002,Unifocalisation of pulmonary artery
438769009,Unifocalisation of pulmonary artery with cardiopulmonary bypass
432652008,US guided biopsy of lung
36679009,Vaginal cone irradiation
169304003,Van der Graaff photon therapy
228664000,Van der Graaff X-ray therapy
281581000000104,Ventilation perfusion quotient scan
711415002,Video assisted thoracoscopy for major lung resection
1156530009,Volumetric modulated arc therapy
116030005,Wedge biopsy of lung
232632009,Wedge excision of lung
169291001,X-ray beam therapy
241297009,Xenon ventilation study
241299007,Xenon-127 ventilation study
241298004,Xenon-133 ventilation study
228696008,Yttrium 90 brachytherapy
431743005,Yttrium 90 somatostatin analogue therapy
228697004,Yttrium 90 therapy
