concept_id,concept_text
448322000,Bypass of popliteal artery by anastomosis of popliteal artery to peroneal artery using prosthesis
448036000,Bypass of popliteal artery by anastomosis of popliteal artery to popliteal artery using prosthesis
448324004,Bypass of popliteal artery by anastomosis of popliteal artery to popliteal artery using vein graft
448123003,Bypass of popliteal artery by anastomosis of popliteal artery to tibial artery using prosthesis
736964008,Bypass of three coronary arteries with prosthesis
736965009,Bypass of two coronary arteries with prosthesis
699744009,Bypass of ureter
175803006,Bypass operation for priapism
277065002,C mandibular osteotomy
240325001,Cadaver donor nephrectomy
175902000,Cadaveric renal transplant
176121003,Caecal bladder replacement
176117005,Caecocystoplasty
41059002,Caesarean hysterectomy
11466000,Caesarean section
450483001,Caesarean section through inverted T shaped incision of uterus
450484007,Caesarean section through J shaped incision of uterus
133868006,Calcanectomy
420807005,Calculation of corneal tissue ablation depth
1812581000000103,Calculation of split renal function determined by radionuclide imaging of kidney using technetium (99m-Tc) succimer
60660006,Caldwell-Luc operation with removal of membrane lining
250137004,Calf squeeze test
27662000,Calibration of urethra
57212002,Calico-ileoneocystostomy
397163000,Callander's amputation
304848009,Callosotomy
66608006,Caloric vestibular test
63547008,Caloric vestibular test with recording
314971001,Camera fundoscopy
314284003,Campbell operation on anterior cruciate ligament
422103004,Can opener anterior capsulotomy
28211009,Canal preparation and fitting of preformed dowel or post
265281004,Canaliculodacryocystorhinostomy
256647008,Cancellous autograft of bone
378851000000104,Cancellous chip allograft of bone
179244009,Cancellous chip autograft of bone
179243003,Cancellous strip autograft of bone
785905003,Cannula cricothyroidotomy
42544002,Cannulation of nasal sinus by puncture
74688006,Canthoplasty
59077004,Canthotomy
63356004,Capsulectomy of lens
88096002,Capsulectomy with extraction of lens
231749006,Capsulorrhexis of lens capsule
172529008,Capsulotomy of anterior lens capsule
41707001,"Capsulotomy of knee, posterior capsular release"
85785001,Capsulotomy of lens
360411008,Capsulotomy of lens with removal of foreign body
78191003,Capsulotomy of lens with removal of foreign body by magnet extraction
8096008,Capsulotomy of midfoot with tendon lengthening
89157000,Capsulotomy of midtarsal region
172530003,Capsulotomy of posterior lens capsule
308714008,Carbon dioxide stick dental pulp vitality test
35621002,Cardiac blood pool imaging
702649007,Cardiac catheterisation using fluoroscopic guidance
426005005,Cardiac computed tomography for calcium scoring
241547009,Cardiac CT
54321008,Cardiac flow imaging
82327001,Cardiac fluoroscopy
241620005,Cardiac MRI
18590009,Cardiac pacing
240282003,Cardiac puncture and fetal exsanguination
870255009,Cardiac resynchronisation therapy
90205004,Cardiac revascularisation with bypass anastomosis
65913002,Cardiac shunt detection
232969009,Cardiac support using extracorporeal membrane oxygenation circuitry
252433003,Cardiac thallium 201 study
46377000,Cardiac tomography
307799000,Cardiac valvotomy
252426003,Cardiac ventriculography
285805006,Cardiff acuity cards
45669002,Cardio-omentopexy
38546007,Cardiocentesis
425529000,Cardiomemo electrocardiographic monitoring
54636000,Cardiomyopexy
232970005,Cardiomyoplasty operation
83613005,Cardiopericardiopexy
66605009,Cardiopneumopexy
409710009,Cardiorrhaphy
68111003,Cardioschisis
346011000,Cardioversion by intracardiac catheter
67784006,Caries susceptibility test
80922008,Carinal reconstruction
119256007,Carinal resection
271311001,Carpal bones X-ray
172923002,"Carpectomy, all bones of proximal row"
173834007,"Carpectomy, one bone"
287409005,Cartilage graft - prominent ear
39774008,Cartilage graft to nasal septum
8425006,Cast post and core in addition to crown
231744001,"Cataract extraction, insertion of intraocular lens and trabeculectomy"
473229000,Catheter ablation of arrhythmogenic focus
35823001,Catheter ablation of lesion of heart
18286008,Catheter ablation of tissue of heart
128952006,Catheterisation of both left and right heart with graft
397398007,Catheterisation of bronchus with lavage
61339001,Catheterisation with bronchial brush biopsy
307011008,Caudate lobectomy of liver
443086008,Cauterisation and packing of nose
89746002,Cauterisation of adenoid fossa
74854002,Cauterisation of anus
1001000,Cauterisation of Bartholin's gland
54080001,Cauterisation of broad ligament
86705006,Cauterisation of cervix by laser surgery
59943006,Cauterisation of chalazion of eyelid
17881005,Cauterisation of choroid plexus
172509007,Cauterisation of ciliary body
287671000,Cauterisation of condyloma acuminata
77184003,Cauterisation of conjunctiva
60204005,Cauterisation of conjunctival lesion
172407006,Cauterisation of corneal lesion
61844004,Cauterisation of external ear
32787003,Cauterisation of eyelid
79227006,Cauterisation of eyelid for ectropion
61890007,Cauterisation of eyelid for entropion
82269004,Cauterisation of fallopian tube
80000004,Cauterisation of fistula of cornea
35986008,Cauterisation of forefoot
397202000,Cauterisation of haemorrhoids
172812000,Cauterisation of internal nose
62178009,Cauterisation of iris
14392007,Cauterisation of lacrimal canaliculi
37591001,Cauterisation of lacrimal gland
47541003,Cauterisation of lacrimal punctum
69747001,Cauterisation of lacrimal punctum for eversion
75904000,Cauterisation of lacrimal sac
77688004,Cauterisation of larynx
174338005,Cauterisation of lesion of anus
265275007,Cauterisation of lesion of canthus
74580009,Cauterisation of lesion of cervix
172213004,Cauterisation of lesion of eyelid
173448001,Cauterisation of lesion of floor of mouth
173227001,Cauterisation of lesion of lip
173383003,Cauterisation of lesion of palate
176527007,Cauterisation of lesion of penis
172599000,Cauterisation of lesion of pinna
265297009,Cauterisation of lesion of retina
172447004,Cauterisation of lesion of sclera
176399003,Cauterisation of lesion of scrotum
177327003,Cauterisation of lesion of skin of head or neck
173360001,Cauterisation of lesion of tongue
89245002,Cauterisation of lesion of vagina
265617002,Cauterisation of lesion of vulva
314127001,Cauterisation of Little's area
2644002,Cauterisation of liver
387747000,Cauterisation of lung
387748005,Cauterisation of lung lesion
44291006,Cauterisation of meibomian gland
172805009,Cauterisation of nasal turbinate
172141006,Cauterisation of orbital lesion
89325008,Cauterisation of ovary
25935009,Cauterisation of palate
15593007,Cauterisation of pharynx
83416007,Cauterisation of round ligament
40899005,Cauterisation of sclera
4593001,Cauterisation of sclera with iridectomy
42969009,Cauterisation of skin
302395004,Cauterisation of skin lesion
51081001,Cauterisation of superficial pannus
43401008,Cauterisation of tonsillar fossa
70618008,"Cauterisation of turbinates, intramural"
57065000,"Cauterisation of turbinates, superficial"
44592003,Cauterisation of ulcer of cornea
30583008,Cauterisation of urethra
224316005,Cauterisation of uterosacral ligament
86015008,Cauterisation of uterotubal ostia
449013002,Cauterisation of verruca of anus
19060000,Cauterisation of vocal cords
58985002,Cauterisation of vulva
236835007,Cauterisation of vulval wart
446183009,Cauterisation of wart of limb
447022008,Cauterisation of wart of penis
447024009,Cauterisation of wart of pinna
1197748000,Cauterisation of wart of skin
229818004,Cauterisation of wart of skin of sole of foot
1197222007,Cauterisation of wart of vagina
231717006,Cautery sclerostomy
231583002,Cautery to lesion of lateral canthus
231566006,Cautery to lesion of medial canthus
241188001,Cavernosometry
232652005,Cavernostomising of bulla of lung
234734002,Cavity preparation of tooth
234736000,Cavity preparation of tooth - plastic restoration
234700003,Cavity preparation of tooth - pulpal access
1103261000000106,ce-VUS - contrast enhanced voiding urosonography
80538006,Cecil urethral reconstruction
252600002,Central auditory function test
898179009,Central bisegmentectomy of liver
268970009,Central nervous system examination
172266001,Central protective suture of eyelid
265742000,Centralisation carpus correction for radial club hand
180073002,Centralisation of carpus for correction of congenital deformity of forearm
180122008,Centralisation tarsus correction
201456002,Cephalogram
241040002,Cephalometry X-ray
3938007,Cerclage for retinal reattachment
46681009,Cerclage of cervix during pregnancy by abdominal approach
90442009,Cerclage of cervix during pregnancy by vaginal approach
265636007,Cerclage of uterine cervix
257948005,Cerclage wiring of fracture
66534009,Cerebral duraplasty
64487008,Cerebral evoked potential test
14247003,Cerebral hemispherectomy
64265001,Cerebral meningeorrhaphy
168969009,Cerebral sinus venography
642006,Cerebral thermography
241222008,Cerebral venography
88851005,Cerebral ventricular to thoracic cavity shunt
15749009,"Cerebral ventriculography, air contrast"
46424009,"Cerebral ventriculography, positive contrast"
25240008,Cerebral ventriculotomy
83262001,Cerebrospinal fluid flow imaging
42957001,Cerebrospinal fluid flow imaging for CSF leakage detection and localisation
59916001,"Cerebrospinal fluid flow imaging, shunt evaluation"
86086004,"Cerebrospinal fluid flow imaging, tomographic"
82831001,"Cerebrospinal fluid flow imaging, ventriculography"
171770006,Cerebrospinal fluid pressure recording
81099000,Cervical arthrodesis
59703009,Cervical arthrodesis by anterior technique
90417000,Cervical arthrodesis by posterior technique
50796003,Cervical biopsy
708967005,Cervical cerclage of internal os during pregnancy
171884008,Cervical chemical sympathectomy
231390006,Cervical epidural neurolysis
445429009,Cervical laminectomy
439769001,Cervical laminectomy and excision of intradural spinal lesion
438624007,Cervical laminectomy with transection of dentate ligament
438374004,Cervical laminoplasty with decompression of spinal cord
441255001,Cervical laminoplasty with decompression of spinal cord and reconstruction of posterior bony elements
228531000000103,Cervical length scanning at 24 weeks
265054005,Cervical polypectomy
261501006,Cervical puncture
1222572006,Cervical ripening using osmotic dilator
425861005,Cervical ripening with balloon
236962003,Cervical ripening with Foley catheter
4957007,Cervical spinal fusion for pseudoarthrosis
231386009,Cervical subdural neurolysis
27985001,Cervical sympathectomy
46226009,Cervicectomy with synchronous colporrhaphy
51726004,Cervicothoracic sympathectomy
120038005,Cervix excision
32359009,Chandler operation for hip fusion
27575008,Change in bone length of carpals and metacarpals
65835006,Change in bone length of clavicle
24502001,Change in bone length of fibula
75939000,Change in bone length of humerus
16084009,Change in bone length of radius
1269564007,Change in bone length of rib
85208002,Change in bone length of scapula
1269565008,Change in bone length of sternum
89044006,"Change in bone length of thorax, ribs or sternum"
58225008,Change in bone length of tibia
49225009,Change in bone length of tibia and fibula
33228002,Change in bone length of ulna
14362003,Change of length of muscle
9150007,Change of length of muscle of hand
51756008,Charnley operation for hip fusion
75936007,Charnley operation on ankle
360336003,Charnley operation on knee
225253009,Checking cervix covered by cap
225140003,Checking skin creases
239455004,Cheilectomy
711470004,Cheilectomy of metatarsal
711471000,Cheilectomy of tarsal
57151004,Cheilostomatoplasty
22132000,Chemexfoliation of face
31459005,Chemexfoliation of skin
51640008,Chemexfoliation of skin of extremities
37140006,Chemical cauterisation for destruction of lesion of uvula
229828008,Chemical cautery of a corn
234679005,Chemical cautery of gingival operculum
232485005,Chemical cautery to internal nose
231376008,Chemical denervation of spinal facet joint of cervical vertebra
231378009,Chemical denervation of spinal facet joint of lumbar vertebra
231377004,Chemical denervation of spinal facet joint of thoracic vertebra
231375007,Chemical denervation of spinal facet joint of vertebra
177723002,Chemical destruction of nail bed
171907000,Chemical destruction of perivascular sympathetic nerve
307826006,Chemical labyrinthectomy
177799006,Chemical open pleurodesis
177329000,Chemical peeling of lesion of skin of head or neck
240996002,Chemical peeling of skin lesion
54786002,Chemical pleurodesis
17706009,Chemical shock therapy
31944008,Chemocauterisation of corneal epithelium
72686006,Chemocauterisation of palate
64874008,Chemodenervation
51767009,Chemodenervation of extraocular muscle
438555006,Chemodenervation of internal sphincter muscle of anus
400950006,Chemodenervation of orbicularis oculi
314617008,Chemoembolisation of liver metastases
83023002,Chemolysis of spinal canal structure
54460006,Chemonucleolysis
4570007,Chemopallidectomy
397833007,"Chemosurgery by Mohs' technique, first stage"
397973002,"Chemosurgery by Mohs' technique, first stage, including the removal of all gross tumour and delineation of margins"
65139003,"Chemosurgery by Mohs' technique, second stage"
15487002,"Chemosurgery by Mohs' technique, third stage"
398016001,"Chemosurgery, first stage, including the removal of all gross tumour and delineation of margins"
9580008,Chemothalamectomy
70446004,Chemotherapy administration into pleural cavity requiring thoracentesis
447758007,Chevron osteotomy
180112002,Chiari osteotomy for congenital deformity of hip
237485003,Chiasmopexy
281010000,Child development checks
204631000000103,Children's hearing screening
252957005,Children's hearing test
232665001,Chin lift
746002,Chiropractic adjustment of coccyx subluxation
18362009,Chiropractic adjustment of hip subluxation
64133005,Chiropractic adjustment of knee subluxation
49332003,Chiropractic adjustment of multiple cervical spine subluxations
84790009,Chiropractic adjustment of multiple lumbar spine subluxations
29367007,Chiropractic adjustment of multiple thoracic spine subluxations
16187000,Chiropractic adjustment of sacral subluxation
29419003,Chiropractic adjustment of single cervical spine subluxation
33503006,Chiropractic adjustment of single lumbar spine subluxation
46893003,Chiropractic adjustment of single thoracic spine subluxation
88419003,Chiropractic adjustment of temporomandibular joint subluxation
241134006,Choanogram
215065003,Chondrectomy of foot and toe
68590006,Chondrectomy of hip
6148000,Chondrectomy of semilunar cartilage of knee
178986004,Chondrodiastasis
173013001,Chondroplasty of larynx
210707000,Chopart type procedure
410479002,Chorioretinal biopsy
252788000,Chromatic electroretinography
416100002,Ciliary body ablation
15366008,Ciliectomy of ciliary body
83828007,Ciliectomy of eyelid margin
241662003,Cine MRI of joint movement - ankle
241660006,Cine MRI of joint movement - hip
241661005,Cine MRI of joint movement - knee
169044000,Cineradiography - brain
169049005,Cineradiography - GUT
169045004,Cineradiography - heart
169047007,Cineradiography - respiratory tract
2811005,Cineradiography of pharynx
25048005,Cingulotomy of brain by percutaneous radiofrequency
72310004,Circumcision
35180003,Circumcision by clamp procedure on newborn
80724002,Circumcision by surgical excision on newborn
91441009,Cisternal puncture with injection
35436006,Cisternal tap
274958003,Clagett closure of fenestration of chest
361257000,Clam cystoplasty
176123000,Clam ileocystoplasty
397203005,Clamp and cautery of haemorrhoids
784191009,Classic intrafascial supracervical hysterectomy
84195007,Classical caesarean section
168594001,Clavicle X-ray
225684002,Cleaning eye
1230029009,Cleaning of external fixation site with change of dressing
225681005,Cleaning of eye socket
133925006,Cleaning of penis
133926007,Cleaning of prepuce of penis
314124008,Cleaning of skin wound of head or neck
1234816000,Cleaning of sutured wound with change of dressing
1230090002,Cleaning of tube insertion site with maintenance of tube and change of dressing
225139000,Cleaning skin creases
450833000,Cleansing and sterilisation of burnt skin
8367003,Clipping nails of patient
175387000,Clipping of aneurysm of circle of Willis
230898002,Clipping of intracranial aneurysm
79696003,Clipping of tip of uvula
302369001,Clitoridectomy
68011001,Clitoridotomy
176586000,Clitoroplasty
52566004,Clivogram
233042002,Closed atrial fenestration
48268004,Closed atrial septectomy
68287001,Closed atrial septostomy
232916008,Closed atrioventricular valvotomy
266690007,Closed cardiac massage with ventilation
174973003,Closed cardiac valvotomy
459006,Closed condylotomy of mandible
439118005,Closed division of angle of mandible
37026007,Closed excisional biopsy of brain
65060007,Closed excisional biopsy of cerebral meninges
78218000,Closed excisional biopsy of nerve
91201003,Closed excisional biopsy of nerve ganglion
235390000,Closed haemorrhoidectomy
112814001,Closed heart valvotomy of aortic valve
6433003,Closed heart valvotomy of mitral valve
83187002,Closed heart valvotomy of pulmonary valve
129243001,Closed heart valvotomy of tricuspid valve
65824001,Closed manipulation of dislocation of hip
440226001,Closed manual reduction of articular fracture of interphalangeal joint
440558007,Closed manual reduction of articular fracture of metacarpophalangeal joint
440627004,Closed manual reduction of fracture of distal lateral condyle of femur
439425009,Closed manual reduction of fracture of distal medial condyle of femur
439423002,Closed manual reduction of fracture of head of femur
440341003,Closed manual reduction of fracture of head of radius
439989007,Closed manual reduction of fracture of neck of radius
439988004,Closed manual reduction of fracture of phalanx of foot
439365009,Closed manual reduction of fracture of posterior malleolus
439937002,Closed manual reduction of fracture of shaft of femur and skeletal traction
439217005,Closed manual reduction of fracture of shaft of femur and skin traction
440361009,Closed manual reduction of intertrochanteric fracture of femur
440572003,Closed manual reduction of peritrochanteric fracture of femur
49676001,Closed mitral valve commissurotomy
178939003,Closed osteoclasis
70280004,Closed osteoplasty of mandibular ramus
6833009,Closed osteotomy of mandibular angle
5316002,Closed osteotomy of mandibular ramus
252525002,Closed patch test - European standard series
252526001,Closed patch test - extended series
232874002,Closed pulmonary valvectomy
281797006,Closed reduction and fixation of fracture
239288009,Closed reduction and internal fixation of proximal femoral fracture with Richard's cannulated hip screw
307288003,Closed reduction maxillary fracture
439991004,Closed reduction of articular fracture of interphalangeal joint
439992006,Closed reduction of articular fracture of metacarpophalangeal joint
307372000,Closed reduction of bone fracture and external fixation with Gissane spike fixator
440143005,Closed reduction of closed nondisplaced rib fracture
463004,Closed reduction of coxofemoral joint dislocation with splint
56420008,Closed reduction of diastasis of ankle mortise
427417008,Closed reduction of dislocated total prosthetic replacement of hip joint
19948003,Closed reduction of dislocation of ankle
29193008,Closed reduction of dislocation of foot
1119007,Closed reduction of dislocation of foot and toe
440553003,Closed reduction of dislocation of glenohumeral joint and fracture of anatomical neck of humerus
440438008,Closed reduction of dislocation of glenohumeral joint and fracture of surgical neck of humerus
840357006,Closed reduction of dislocation of knee
179630006,Closed reduction of dislocation of lower limb
179633008,Closed reduction of dislocation of nasal bone
179634002,Closed reduction of dislocation of nasal septum
179631005,Closed reduction of dislocation of spine
179632003,Closed reduction of dislocation of temporomandibular joint
17459007,Closed reduction of dislocation of toe
4034004,"Closed reduction of facial fracture, except mandible"
86052008,Closed reduction of fracture
127586009,Closed reduction of fracture AND application of cast
360515001,Closed reduction of fracture and application of plaster cast
127587000,Closed reduction of fracture AND application of splint
371566003,Closed reduction of fracture and external fixation
311446006,Closed reduction of fracture and traction
440417002,Closed reduction of fracture of acetabulum
30106009,Closed reduction of fracture of alveolar process of mandible
80678006,Closed reduction of fracture of alveolar process of maxilla
179162008,Closed reduction of fracture of ankle
179134001,Closed reduction of fracture of bone and fixation using functional bracing system
1051961000000101,Closed reduction of fracture of bone and fixation using plate
771564009,Closed reduction of fracture of bone and internal fixation using bone plate
699174008,Closed reduction of fracture of calcaneus with internal fixation
83258007,Closed reduction of fracture of carpals and metacarpals
276813006,Closed reduction of fracture of carpals and metacarpals with internal fixation
440340002,Closed reduction of fracture of clavicle
699176005,Closed reduction of fracture of clavicle with internal fixation
699151009,Closed reduction of fracture of clavicle without internal fixation
439755001,Closed reduction of fracture of distal lateral condyle of femur
440708003,Closed reduction of fracture of distal medial condyle of femur
708965002,Closed reduction of fracture of distal radius and percutaneous fixation using Kirschner wire
179166006,Closed reduction of fracture of elbow
87131006,Closed reduction of fracture of facial bones
112777008,Closed reduction of fracture of femur
708904001,Closed reduction of fracture of femur and internal fixation using bone nail
708902002,Closed reduction of fracture of femur and internal fixation using bone plate
708899000,Closed reduction of fracture of femur and internal fixation using dynamic condylar screw plate
708905000,Closed reduction of fracture of femur and internal fixation using dynamic hip screw plate
708906004,Closed reduction of fracture of femur and internal fixation using locking nail
272300006,Closed reduction of fracture of femur with internal fixation
22415008,Closed reduction of fracture of fibula
179168007,Closed reduction of fracture of finger
4542005,Closed reduction of fracture of foot
275094008,Closed reduction of fracture of foot with internal fixation
439995008,Closed reduction of fracture of greater trochanter
441309001,Closed reduction of fracture of greater tuberosity of humerus
179165005,Closed reduction of fracture of hallux
86053003,Closed reduction of fracture of hand
440304004,Closed reduction of fracture of head of femur
440374003,Closed reduction of fracture of head of radius
179159005,Closed reduction of fracture of hip
39706009,Closed reduction of fracture of humerus
73156009,Closed reduction of fracture of humerus with internal fixation
1208378006,Closed reduction of fracture of humerus with percutaneous fixation using bone pin
90358006,Closed reduction of fracture of humerus without internal fixation
179160000,Closed reduction of fracture of knee
440570006,Closed reduction of fracture of lateral condyle of humerus
440559004,Closed reduction of fracture of lateral epicondyle of humerus
735087005,Closed reduction of fracture of left femur and internal fixation using dynamic hip screw plate
448172005,Closed reduction of fracture of long bone and flexible internal fixation
448037009,Closed reduction of fracture of long bone and rigid internal fixation
150617003,Closed reduction of fracture of lower limb
699157008,Closed reduction of fracture of mandibular condyle
67603009,Closed reduction of fracture of maxilla with dental wiring
440531000,Closed reduction of fracture of medial condyle of humerus
439215002,Closed reduction of fracture of medial epicondyle of humerus
440437003,Closed reduction of fracture of medial malleolus
179171004,Closed reduction of fracture of metacarpus
179163003,Closed reduction of fracture of metatarsus
440414009,Closed reduction of fracture of neck of radius
11215007,"Closed reduction of fracture of orbit, rim or wall"
699175009,Closed reduction of fracture of patella with internal fixation
699155000,Closed reduction of fracture of patella without internal fixation
708907008,Closed reduction of fracture of pelvis and internal fixation
302473002,Closed reduction of fracture of periorbital bone
23253008,Closed reduction of fracture of phalanges of foot with internal fixation
70781001,Closed reduction of fracture of phalanges of hand
90899009,Closed reduction of fracture of phalanges of hand with internal fixation
70060006,Closed reduction of fracture of phalanx of foot
439938007,Closed reduction of fracture of plafond of tibia
439364008,Closed reduction of fracture of posterior malleolus
708903007,Closed reduction of fracture of proximal femur and internal fixation using bone nail
708898008,Closed reduction of fracture of proximal femur and internal fixation using bone screw
708900005,Closed reduction of fracture of proximal femur and internal fixation using bone wire
439424008,Closed reduction of fracture of proximal humerus
87971000,Closed reduction of fracture of radius
33630008,Closed reduction of fracture of radius and ulna
64614001,Closed reduction of fracture of radius AND ulna with internal fixation
179172006,Closed reduction of fracture of radius and/or ulna
735088000,Closed reduction of fracture of right femur and internal fixation using dynamic hip screw plate
699177001,Closed reduction of fracture of scapula with internal fixation
440440003,Closed reduction of fracture of shaft of femur
440315009,Closed reduction of fracture of shaft of humerus
439757009,Closed reduction of fracture of shaft of radius
439994007,Closed reduction of fracture of shaft of radius with closed reduction of dislocation of distal radioulnar joint
771562008,Closed reduction of fracture of short bone and fixation using screw
179167002,Closed reduction of fracture of shoulder
179094000,Closed reduction of fracture of small bone and fixation using screw
129241004,Closed reduction of fracture of spinous process of vertebra
87265000,Closed reduction of fracture of sternum
699173002,Closed reduction of fracture of talus with internal fixation
6585004,Closed reduction of fracture of tarsal or metatarsal
70315004,Closed reduction of fracture of tarsals and metatarsals
274132004,Closed reduction of fracture of tarsals and metatarsals with internal fixation
179169004,Closed reduction of fracture of thumb
20278008,Closed reduction of fracture of tibia
21929000,Closed reduction of fracture of tibia and fibula
79670000,Closed reduction of fracture of tibia and fibula with internal fixation
179161001,Closed reduction of fracture of tibia and/or fibula
1204449003,Closed reduction of fracture of tibia with internal fixation
129242006,Closed reduction of fracture of transverse process of vertebra
77882001,Closed reduction of fracture of ulna
267765006,Closed reduction of fracture of upper limb
129239000,Closed reduction of fracture of vertebra
129240003,Closed reduction of fracture of vertebral body
179173001,Closed reduction of fracture of wrist
52750004,Closed reduction of fracture of zygoma AND/OR zygomatic arch
47264000,Closed reduction of fracture with internal fixation
76524001,Closed reduction of fracture without internal fixation
699172007,Closed reduction of fractured fibula with internal fixation
179095004,Closed reduction of fragment of bone and fixation using screw
699143006,Closed reduction of injury of epiphyseal growth plate of femur
450656006,Closed reduction of injury to epiphyseal growth plate
699142001,Closed reduction of injury to epiphyseal growth plate of radius and/or ulna
440302000,Closed reduction of intertrochanteric fracture of femur
239290005,Closed reduction of intracapsular fracture of neck of femur and fixation using Smith-Petersen nail
313330006,Closed reduction of intracapsular fracture of neck of femur and internal fixation using a dynamic hip screw
18865003,Closed reduction of malar and zygomatic fracture
24832002,Closed reduction of mandibular fracture
699158003,Closed reduction of mandibular fracture with internal fixation
25060006,Closed reduction of nasal fracture
440376001,Closed reduction of peritrochanteric fracture of femur
176635002,Closed reduction of rib fracture with external fixation
42708009,Closed reduction of separated epiphysis of femur
25605000,Closed reduction of separated epiphysis of humerus
71849005,Closed reduction of separated epiphysis of radius AND ulna
83081003,Closed reduction of separated epiphysis of tibia and fibula
65721004,Closed reduction of separation of epiphysis of fibula
26381005,Closed reduction of separation of epiphysis of tibia
430324002,Closed reduction of subluxation of radial head
440412008,Closed reduction of supracondylar fracture of humerus
440709006,Closed reduction of transcondylar fracture of humerus
448762003,Closed reduction of traumatic injury of epiphyseal plate and skeletal traction
448763008,Closed reduction of traumatic injury of epiphyseal plate with internal fixation
287963002,Closed reduction of zygomatic fracture
769246001,Closed renal biopsy
704053009,Closed rhinoplasty
704041005,Closed rhinoseptoplasty
69579007,Closed transventricular pulmonary valve commissurotomy
302621009,Closed tricuspid commissurotomy
232944009,Closed truncal valvotomy
236260002,Closed urethrotomy
265579000,Closed urethrotomy in female
236262005,Closed urethrotomy of female bladder neck
229125008,Closing eyes exercises
448455006,Closure of amputation stump below knee
736743002,Closure of amputation stump of left below knee amputation
736742007,Closure of amputation stump of right below knee amputation
442289003,Closure of anal fistula using plug
427265007,Closure of aorto-left ventricular tunnel
711169008,Closure of appendicovesicostomy
310443006,Closure of atrial septal defect using patch
442456000,Closure of atrial septal defect using septal occluder device
310442001,Closure of atrial septal defect using sutures
232912005,Closure of atrioventricular valve
746228002,Closure of cerebrospinal fluid fistula at anterior fossa
230834003,Closure of cerebrospinal fluid leak from nose
699242009,Closure of cerebrospinal fluid leak from spinal cord
48266000,Closure of cervicoaural fistula
180151007,Closure of cleft foot
233007001,Closure of coronary sinus atrial septal defect
711165002,Closure of cutaneous vesicostomy
71550003,Closure of cystostomy
174837009,Closure of defect of atrioventricular septum using dual prosthetic patches
447887001,Closure of defect of atrioventricular septum using prosthetic patch
174839007,Closure of defect of atrioventricular septum using tissue graft
1279570000,Closure of defect of atrioventricular septum with surgical patch and repair of cleft of mitral valve
1279571001,Closure of defect of atrioventricular septum with surgical patch and repair of cleft of tricuspid valve
174845004,Closure of defect of interatrial septum using pericardial patch
174844000,Closure of defect of interatrial septum using prosthetic patch
428818006,Closure of defect of interventricular septum using intraoperative transluminal prosthesis
174851009,Closure of defect of interventricular septum using pericardial patch
448195001,Closure of defect of septum of heart using pericardial patch
448957005,Closure of defect of septum of heart using prosthetic patch
13246003,Closure of enterovesical fistula with bladder resection
68960009,Closure of enterovesical fistula with bowel and bladder resection
21482000,Closure of enterovesical fistula with bowel resection
736842003,Closure of enterovesicovaginal fistula
6670003,Closure of external fistula of trachea
264953006,Closure of fenestration of pleura
14727005,Closure of filtering bleb
260397005,Closure of fistula of cerebrospinal fluid
33412005,Closure of fistula of cornea
38487005,Closure of fistula of cornea with lamellar autograft
70796002,Closure of fistula of cornea with lamellar homograft
1266002,Closure of fistula of ear drum
44476006,Closure of fistula of kidney
306982004,Closure of fistula of major salivary gland
47614004,Closure of fistula of mastoid antrum
24742009,Closure of fistula of middle ear
232202009,Closure of fistula of semicircular canal
736488000,Closure of fistula of urethra with buccal mucosa graft
58661008,Closure of fistula of uterus
12654003,Closure of foramen ovale with prosthesis by closed heart technique
66786003,Closure of foramen ovale with prosthesis by open heart technique
38213000,Closure of intestinal cutaneous fistula
53662004,Closure of lacrimal fistula
27374006,Closure of lacrimal punctum
449663008,Closure of lower leg
449662003,Closure of lower limb
392241007,Closure of male urethrostomy
232768007,Closure of mitral valve
428759006,Closure of multiple ventricular septal defects
33131006,Closure of nephrocutaneous fistula
30783006,Closure of nephrostomy
177790005,Closure of open drainage of pleural cavity
1156271004,Closure of oroantral communication
73776009,Closure of oroantral fistula
234894007,Closure of palatal fistula
41817002,Closure of patent foramen ovale
310445004,Closure of patent foramen ovale using patch
310444000,Closure of patent foramen ovale using sutures
232478006,Closure of perforation of septum of nose with labial graft
172961004,Closure of pharyngocutaneous fistula
23908002,Closure of pleuropericardial fistula
16638003,Closure of postauricular fistula of mastoid
232867007,Closure of pulmonary valve
8194008,Closure of pyelocutaneous fistula
88421008,Closure of rectovaginal fistula by abdominal approach
42227002,Closure of rectovaginal fistula by transanal approach
48222002,Closure of rectovaginal fistula by vaginal approach
870623000,Closure of rectovaginal fistula using plug
235175005,Closure of recurrent tracheo-oesophageal fistula
112898004,Closure of renal pyelostomy
55645007,Closure of reno-intestinal fistula
53941002,Closure of septal fenestration of heart
391906003,Closure of skin by suture
746011009,Closure of skin wound
71810007,Closure of skin wound by tape
698514002,Closure of skin wound of head by tape
698513008,Closure of skin wound of neck by tape
112796007,Closure of stoma of larynx
23051000,Closure of stoma of ureter
173069005,Closure of tracheocutaneous fistula
6774004,Closure of tracheostomy
232808000,Closure of tricuspid valve
232901005,Closure of true atrioventricular valve cleft
232760000,Closure of true mitral cleft
232800007,Closure of true tricuspid cleft
56674006,Closure of ureteral fistula
59701006,Closure of ureterocervical fistula
72749003,Closure of ureterocutaneous fistula
22656002,Closure of ureterorectal fistula
40809003,Closure of ureterosigmoidal fistula
62157006,Closure of ureterovaginal fistula
