,concept_code_y,concept_name_y,opcs
22700,F30.6,Plastic repair of palate using graft of mucosa,F306
22730,F32.1,Biopsy of lesion of palate,F321
22821,F34.4,Bilateral excision of tonsil NEC,F344
22822,F34.8,Other specified excision of tonsil,F348
22823,F34.9,Unspecified excision of tonsil,F349
22826,F34,Excision of tonsil,F34
22858,F34.3,Bilateral laser tonsillectomy,F343
22891,F36.2,Biopsy of lesion of tonsil,F362
22913,F38.3,Destruction of lesion of floor of mouth,F383
23018,F45.8,Other specified extirpation of lesion of salivary gland,F458
23019,F45.9,Unspecified extirpation of lesion of salivary gland,F459
23020,F45,Extirpation of lesion of salivary gland,F45
23030,F45.2,Excision of lesion of submandibular gland,F452
23042,F45.3,Excision of lesion of sublingual gland,F453
23051,F46.1,Incision of parotid gland,F461
23060,F46.2,Incision of submandibular gland,F462
23070,F46.3,Incision of sublingual gland,F463
23081,F48.1,Biopsy of lesion of salivary gland,F481
23116,F50.2,Transposition of submandibular duct,F502
23126,F52.2,Ligation of submandibular duct,F522
23135,G01.2,Oesophagogastrectomy and anastomosis of oesophagus to transposed jejunum,G012
23148,G02.4,Total oesophagectomy and interposition of microvascularly attached colon,G024
23160,G03.1,Partial oesophagectomy and end to end anastomosis of oesophagus,G031
23173,G03.2,Partial oesophagectomy and interposition of microvascularly attached jejunum,G032
23187,G03.3,Partial oesophagectomy and anastomosis of oesophagus to transposed jejunum,G033
23199,G03.5,Partial oesophagectomy and interposition of microvascularly attached colon,G035
23235,G04.8,Other specified open extirpation of lesion of oesophagus,G048
23236,G04.9,Unspecified open extirpation of lesion of oesophagus,G049
23237,G04,Open extirpation of lesion of oesophagus,G04
23249,G04.2,Open laser destruction of lesion of oesophagus,G042
23261,G05.1,Bypass of oesophagus by anastomosis of oesophagus to oesophagus,G051
23272,G05.2,Bypass of oesophagus by anastomosis of oesophagus to stomach,G052
23282,G05.3,Bypass of oesophagus by interposition of microvascularly attached jejunum,G053
23293,G05.5,Bypass of oesophagus by interposition of microvascularly attached colon,G055
23303,G06.1,Revision of interposition anastomosis of oesophagus,G061
23312,G06.0,Conversion from previous direct anastomosis of oesophagus,G060
23321,G07.4,Repair of rupture of oesophagus,G074
23343,G10.2,Transection of oesophagus using staple gun,G102
23353,G13.1,Open biopsy of lesion of oesophagus,G131
23356,G12,Other fibreoptic endoscopic extirpation of lesion of oesophagus,G12
23357,G12.8,Other specified other fibreoptic endoscopic extirpation of lesion of oesophagus,G128
23358,G12.9,Unspecified other fibreoptic endoscopic extirpation of lesion of oesophagus,G129
23359,G20,Therapeutic fibreoptic endoscopic operations on oesophagus,G20
23360,G20.8,Other specified therapeutic fibreoptic endoscopic operations on oesophagus,G208
23361,G20.9,Unspecified therapeutic fibreoptic endoscopic operations on oesophagus,G209
23376,G14.5,Fibreoptic endoscopic destruction of lesion of oesophagus NEC,G145
23377,G14.8,Other specified fibreoptic endoscopic extirpation of lesion of oesophagus,G148
23378,G14.9,Unspecified fibreoptic endoscopic extirpation of lesion of oesophagus,G149
23379,G14,Fibreoptic endoscopic extirpation of lesion of oesophagus,G14
23394,G14.1,Fibreoptic endoscopic snare resection of lesion of oesophagus,G141
23412,G14.2,Fibreoptic endoscopic laser destruction of lesion of oesophagus,G142
23426,G14.3,Fibreoptic endoscopic cauterisation of lesion of oesophagus,G143
23442,G14.4,Fibreoptic endoscopic injection sclerotherapy to varices of oesophagus,G144
23471,G15.1,Fibreoptic endoscopic removal of foreign body from oesophagus,G151
23487,G15.2,Fibreoptic endoscopic balloon dilation of oesophagus,G152
23510,G16.1,Diagnostic fibreoptic endoscopic examination of oesophagus and biopsy of lesion of oesophagus,G161
23526,G17.8,Other specified endoscopic extirpation of lesion of oesophagus using rigid oesophagoscope,G178
23527,G17.9,Unspecified endoscopic extirpation of lesion of oesophagus using rigid oesophagoscope,G179
23528,G17,Endoscopic extirpation of lesion of oesophagus using rigid oesophagoscope,G17
23543,G17.1,Endoscopic snare resection of lesion of oesophagus using rigid oesophagoscope,G171
23558,G17.2,Endoscopic laser destruction of lesion of oesophagus using rigid oesophagoscope,G172
23572,G17.3,Endoscopic cauterisation of lesion of oesophagus using rigid oesophagoscope,G173
23588,G17.4,Endoscopic injection sclerotherapy to varices of oesophagus using rigid oesophagoscope,G174
23619,G18.1,Endoscopic removal of foreign body from oesophagus using rigid oesophagoscope,G181
23634,G18.2,Endoscopic balloon dilation of oesophagus using rigid oesophagoscope,G182
23647,G19.1,Diagnostic endoscopic examination of oesophagus and biopsy of lesion of oesophagus using rigid oesophagoscope,G191
23671,G23.3,Repair of oesophageal hiatus using abdominal approach,G233
23690,G25.1,Revision of fundoplication of stomach,G251
23710,G27.1,Total gastrectomy and excision of surrounding tissue,G271
23722,G27.3,Total gastrectomy and interposition of jejunum,G273
23736,G27.4,Total gastrectomy and anastomosis of oesophagus to transposed jejunum,G274
23737,G27.5,Total gastrectomy and anastomosis of oesophagus to jejunum NEC,G275
23747,G28.2,Partial gastrectomy and anastomosis of stomach to transposed jejunum,G282
23773,G29.8,Other specified open extirpation of lesion of stomach,G298
23774,G29.9,Unspecified open extirpation of lesion of stomach,G299
23775,G29,Open extirpation of lesion of stomach,G29
23785,G29.1,Open excision of polyp of stomach,G291
23796,G29.3,Open laser destruction of lesion of stomach,G293
23807,G29.5,Cryotherapy to lesion of stomach,G295
23827,G30.8,Other specified plastic operations on stomach,G308
23828,G30.9,Unspecified plastic operations on stomach,G309
23829,G30,Plastic operations on stomach,G30
23888,G31.1,Bypass of stomach by anastomosis of oesophagus to duodenum,G311
23905,G32.8,Other specified connection of stomach to transposed jejunum,G328
23906,G32.9,Unspecified connection of stomach to transposed jejunum,G329
23907,G33.8,Other specified other connection of stomach to jejunum,G338
23908,G33.9,Unspecified other connection of stomach to jejunum,G339
23909,G32,Connection of stomach to transposed jejunum,G32
23918,G32.1,Bypass of stomach by anastomosis of stomach to transposed jejunum,G321
23927,G32.3,Conversion to anastomosis of stomach to transposed jejunum,G323
23950,G32.0,Conversion from previous anastomosis of stomach to transposed jejunum,G320
23985,G38.1,Open biopsy of lesion of stomach,G381
24010,G40.1,Pyloromyotomy,G401
24011,G40.8,Other specified incision of pylorus,G408
24012,G40.9,Unspecified incision of pylorus,G409
24013,G40,Incision of pylorus,G40
24025,G40.2,Repair of congenital atresia of pylorus,G402
24047,G40.5,Closure of pyloroplasty,G405
24070,G40.6,Open dilation of pylorus,G406
24082,G41.1,Open biopsy of lesion of pylorus,G411
24093,G41.2,Repair of perforation of pylorus,G412
24124,G47.3,Irrigation of stomach,G473
24137,G35.1,Closure of perforated ulcer of stomach,G351
24150,G49.2,Total excision of duodenum,G492
24159,G49.3,Partial excision of duodenum,G493
24179,G50.8,Other specified open extirpation of lesion of duodenum,G508
24180,G50.9,Unspecified open extirpation of lesion of duodenum,G509
24181,G50,Open extirpation of lesion of duodenum,G50
24195,G50.2,Open destruction of lesion of duodenum,G502
24303,G51.4,Bypass of duodenum by anastomosis of duodenum to colon,G514
24304,G51.8,Other specified bypass of duodenum,G518
24305,G51.9,Unspecified bypass of duodenum,G519
24306,G51,Bypass of duodenum,G51
24318,G51.1,Bypass of duodenum by anastomosis of stomach to jejunum,G511
24330,G51.2,Bypass of duodenum by anastomosis of duodenum to duodenum,G512
24364,G53.1,Open biopsy of lesion of duodenum,G531
24391,G54.2,Endoscopic dilation of duodenum,G542
24404,G52.1,Closure of perforated ulcer of duodenum,G521
24419,G58.1,Total jejunectomy and anastomosis of stomach to ileum,G581
24432,G58.2,Total jejunectomy and anastomosis of duodenum to ileum,G582
24445,G58.3,Total jejunectomy and anastomosis of duodenum to colon,G583
24457,G58.4,Partial jejunectomy and anastomosis of jejunum to ileum,G584
24468,G58.5,Partial jejunectomy and anastomosis of duodenum to colon,G585
24486,G59.8,Other specified extirpation of lesion of jejunum,G598
24487,G59.9,Unspecified extirpation of lesion of jejunum,G599
24488,G59,Extirpation of lesion of jejunum,G59
24501,G59.1,Excision of lesion of jejunum,G591
24514,G59.2,Open destruction of lesion of jejunum,G592
24525,G60.2,Refashioning of jejunostomy,G602
24663,G61.8,Other specified bypass of jejunum,G618
24664,G61.9,Unspecified bypass of jejunum,G619
24665,G61,Bypass of jejunum,G61
24674,G61.2,Bypass of jejunum by anastomosis of jejunum to ileum,G612
24683,G62.1,Open jejunoscopy,G621
24693,G63.1,Open biopsy of lesion of jejunum,G631
24715,G63.3,Closure of perforation of jejunum,G633
24726,G64.1,Endoscopic extirpation of lesion of jejunum,G641
24746,G64.2,Endoscopic dilation of jejunum,G642
24766,G64.3,Endoscopic insertion of tubal prosthesis into jejunum,G643
24775,G67.1,Intubation of jejunum for decompression of intestine,G671
24800,G69.1,Ileectomy and anastomosis of stomach to ileum,G691
24808,G69.2,Ileectomy and anastomosis of duodenum to ileum,G692
24816,G69.3,Ileectomy and anastomosis of ileum to ileum,G693
24824,G69.4,Ileectomy and anastomosis of ileum to colon,G694
24842,G70.8,Other specified open extirpation of lesion of ileum,G708
24843,G70.9,Unspecified open extirpation of lesion of ileum,G709
24844,G70,Open extirpation of lesion of ileum,G70
24858,G70.3,Open destruction of lesion of ileum,G703
25101,G71.8,Other specified bypass of ileum,G718
25102,G71.9,Unspecified bypass of ileum,G719
25103,G71,Bypass of ileum,G71
25127,G71.1,Bypass of ileum by anastomosis of jejunum to ileum,G711
25136,G71.2,Bypass of ileum by anastomosis of ileum to ileum,G712
25146,G71.3,Bypass of ileum by anastomosis of ileum to caecum,G713
25168,G71.4,Bypass of ileum by anastomosis of ileum to transverse colon,G714
25192,G72.1,Anastomosis of ileum to caecum,G721
25204,G73.8,Other specified attention to connection of ileum,G738
25205,G73.9,Unspecified attention to connection of ileum,G739
25206,G73,Attention to connection of ileum,G73
25217,G73.1,Revision of anastomosis of ileum,G731
25254,G74,Creation of artificial opening into ileum,G74
25266,G74.2,Creation of temporary ileostomy,G742
25275,G75.2,Repair of prolapse of ileostomy,G752
25286,G75.5,Reduction of prolapse of ileostomy,G755
25308,G76.3,Open relief of obstruction of ileum NEC,G763
25309,G76.8,Other specified intra-abdominal manipulation of ileum,G768
25310,G76.9,Unspecified intra-abdominal manipulation of ileum,G769
25311,G76,Intra-abdominal manipulation of ileum,G76
25324,G76.1,Open reduction of intussusception of ileum,G761
25336,G76.2,Open relief of strangulation of ileum,G762
25347,G76.4,Plication of ileum,G764
25369,G78.1,Open biopsy of lesion of ileum,G781
25380,G78.2,Strictureplasty of ileum,G782
25415,G78.4,Closure of perforation of ileum,G784
25423,G78.5,Exclusion of segment of ileum,G785
25446,G79.1,Endoscopic extirpation of lesion of ileum,G791
25477,G79.2,Endoscopic dilation of ileum,G792
25497,G79.3,Endoscopic insertion of tubal prosthesis into ileum,G793
25531,G82.2,Intubation of ileum for decompression of intestine,G822
25543,G82.1,Radiological reduction of intussusception of ileum using barium enema,G821
25566,H01.1,Emergency excision of abnormal appendix and drainage HFQ,H011
25567,H01.2,Emergency excision of abnormal appendix NEC,H012
25568,H01.8,Other specified emergency excision of appendix,H018
25569,H01.9,Unspecified emergency excision of appendix,H019
25570,H01,Emergency excision of appendix,H01
25579,H01.3,Emergency excision of normal appendix,H013
25599,H02.1,Interval appendicectomy,H021
25626,H04.8,Other specified total excision of colon and rectum,H048
25627,H04.9,Unspecified total excision of colon and rectum,H049
25630,H04,Total excision of colon and rectum,H04
25652,H06.3,Extended right hemicolectomy and anastomosis NEC,H063
25653,H06.8,Other specified extended excision of right hemicolon,H068
25654,H06.9,Unspecified extended excision of right hemicolon,H069
25659,H06,Extended excision of right hemicolon,H06
25681,H06.2,Extended right hemicolectomy and anastomosis of ileum to colon,H062
25693,H07.1,Right hemicolectomy and end to end anastomosis of ileum to colon,H071
25706,H07.2,Right hemicolectomy and side to side anastomosis of ileum to transverse colon,H072
25716,H08.1,Transverse colectomy and end to end anastomosis,H081
25728,H08.2,Transverse colectomy and anastomosis of ileum to colon,H082
25740,H09.1,Left hemicolectomy and end to end anastomosis of colon to rectum,H091
25750,H09.2,Left hemicolectomy and end to end anastomosis of colon to colon,H092
25762,H10.1,Sigmoid colectomy and end to end anastomosis of ileum to rectum,H101
25787,H10.2,Sigmoid colectomy and anastomosis of colon to rectum,H102
25810,H12.8,Other specified extirpation of lesion of colon,H128
25811,H12.9,Unspecified extirpation of lesion of colon,H129
25812,H12,Extirpation of lesion of colon,H12
26252,H13.8,Other specified bypass of colon,H138
26253,H13.9,Unspecified bypass of colon,H139
26254,H13,Bypass of colon,H13
26265,H13.1,Bypass of colon by anastomosis of ileum to colon,H131
26288,H13.2,Bypass of colon by anastomosis of caecum to sigmoid colon,H132
26297,H13.3,Bypass of colon by anastomosis of transverse colon to sigmoid colon,H133
26307,H13.4,Bypass of colon by anastomosis of transverse colon to rectum,H134
26308,H13.5,Bypass of colon by anastomosis of colon to rectum NEC,H135
26319,H14.2,Refashioning of caecostomy,H142
26331,H15.6,Reduction of prolapse of colostomy,H156
26349,H17.6,Open relief of obstruction of colon NEC,H176
26350,H17.8,Other specified intra-abdominal manipulation of colon,H178
26351,H17.9,Unspecified intra-abdominal manipulation of colon,H179
26352,H17,Intra-abdominal manipulation of colon,H17
26365,H17.1,Open reduction of intussusception of colon,H171
26379,H17.2,Open reduction of volvulus of caecum,H172
26393,H17.3,Open reduction of volvulus of sigmoid colon,H173
26403,H17.5,Open relief of strangulation of colon,H175
26414,H18.1,Open colonoscopy,H181
26424,H19.1,Open biopsy of lesion of colon,H191
26432,H19.3,Enterorrhaphy of colon,H193
26445,H20.1,Fibreoptic endoscopic snare resection of lesion of colon,H201
26457,H20.2,Fibreoptic endoscopic cauterisation of lesion of colon,H202
26469,H20.3,Fibreoptic endoscopic laser destruction of lesion of colon,H203
26479,H21.1,Fibreoptic endoscopic dilation of colon,H211
26491,H21.2,Fibreoptic endoscopic coagulation of blood vessel of colon,H212
26505,H23.1,Endoscopic snare resection of lesion of lower bowel using fibreoptic sigmoidoscope,H231
26516,H23.2,Endoscopic cauterisation of lesion of lower bowel using fibreoptic sigmoidoscope,H232
26528,H23.3,Endoscopic laser destruction of lesion of lower bowel using fibreoptic sigmoidoscope,H233
26539,H24.1,Endoscopic dilation of lower bowel using fibreoptic sigmoidoscope,H241
26556,H24.2,Endoscopic coagulation of blood vessel of lower bowel using fibreoptic sigmoidoscope,H242
26570,H26.1,Endoscopic snare resection of lesion of sigmoid colon using rigid sigmoidoscope,H261
26583,H26.2,Endoscopic cauterisation of lesion of sigmoid colon using rigid sigmoidoscope,H262
26597,H26.3,Endoscopic laser destruction of lesion of sigmoid colon using rigid sigmoidoscope,H263
26610,H26.4,Endoscopic cryotherapy to lesion of sigmoid colon using rigid sigmoidoscope,H264
26621,H27.1,Endoscopic dilation of sigmoid colon using rigid sigmoidoscope,H271
26634,H30.5,Irrigation of colon,H305
26648,H33.2,Proctectomy and anastomosis of colon to anus,H332
26657,H33.3,Anterior resection of rectum and anastomosis of colon to rectum using staples,H333
26668,H34.1,Open excision of lesion of rectum,H341
26678,H34.2,Open cauterisation of lesion of rectum,H342
26687,H34.3,Open cryotherapy to lesion of rectum,H343
26698,H34.4,Open laser destruction of lesion of rectum,H344
26708,H40.1,Trans-sphincteric excision of mucosa of rectum,H401
26718,H40.3,Trans-sphincteric destruction of lesion of rectum,H403
26729,H40.4,Trans-sphincteric anastomosis of colon to anus,H404
26740,H41.1,Rectosigmoidectomy and peranal anastomosis,H411
26767,H42.6,Perineal repair of prolapse of rectum NEC,H426
26768,H42.8,Other specified perineal operations for prolapse of rectum,H428
26769,H42.9,Unspecified perineal operations for prolapse of rectum,H429
26782,H42.2,Perineal plication of levator ani muscles and anal sphincters,H422
26802,H42.3,Insertion of supralevator sling,H423
26812,H44.4,Examination of rectum under anaesthetic,H444
26821,H44.5,Massage of rectum,H445
26841,H46.1,Radiological reduction of intussusception of rectum using barium enema,H461
26856,H46.2,Hydrostatic reduction of intussusception of rectum,H462
26957,H50.4,Reanastomosis of rectum to anal canal for correction of congenital atresia of rectum,H504
26997,J01.1,Orthotopic transplantation of liver NEC,J011
27009,J01.2,Heterotopic transplantation of liver,J012
27021,J01.3,Replacement of previous liver transplant,J013
27035,J02.3,Resection of segment of liver,J023
27046,J02.4,Wedge excision of liver,J024
27065,J02.5,Marsupialisation of lesion of liver,J025
27074,J04.1,Removal of lacerated fragment of liver,J041
27088,J05.3,Open wedge biopsy of lesion of liver,J053
27097,J07.1,Open devascularisation of liver,J071
27106,J13.1,Percutaneous transvascular biopsy of lesion of liver,J131
27107,J13.2,Percutaneous biopsy of lesion of liver NEC,J132
27116,J18.1,Total cholecystectomy and excision of surrounding tissue,J181
27127,J18.2,Total cholecystectomy and exploration of common bile duct,J182
27138,J18.4,Partial cholecystectomy and exploration of common bile duct,J184
27148,J19.5,Revision of anastomosis of gall bladder,J195
27159,J19.6,Closure of anastomosis of gall bladder,J196
27176,J20.1,Closure of fistula of gall bladder,J201
27185,J20.3,Repair of perforation of gall bladder,J203
27196,J23.2,Open biopsy of lesion of gall bladder,J232
27207,J23.3,Exploration of gall bladder,J233
27219,J24.1,Percutaneous drainage of gall bladder,J241
27231,J24.3,Percutaneous dissolution therapy to calculus in gall bladder,J243
27242,J25.1,Percutaneous biopsy of lesion of gall bladder,J251
27252,J27.1,Excision of ampulla of Vater and replantation of common bile duct into duodenum,J271
27265,J27.2,Partial excision of bile duct and anastomosis of bile duct to duodenum,J272
27278,J27.3,Partial excision of bile duct and anastomosis of bile duct to jejunum,J273
27293,J30.1,Anastomosis of common bile duct to duodenum,J301
27302,J30.2,Anastomosis of common bile duct to transposed jejunum,J302
27318,J34,Plastic repair of sphincter of Oddi using duodenal approach,J34
27332,J34.1,Sphincteroplasty of bile duct and pancreatic duct using duodenal approach,J341
27340,J35.2,Sphincterotomy of bile duct using duodenal approach NEC,J352
27341,J35.3,Sphincterotomy of pancreatic duct using duodenal approach NEC,J353
27342,J35.8,Other specified incision of sphincter of Oddi using duodenal approach,J358
27343,J35.9,Unspecified incision of sphincter of Oddi using duodenal approach,J359
27344,J35,Incision of sphincter of Oddi using duodenal approach,J35
27367,J35.1,Sphincterotomy of bile duct and pancreatic duct using duodenal approach,J351
27385,C54.3,Buckling of sclera and implant HFQ,C543
27395,J36.1,Excision of ampulla of Vater using duodenal approach,J361
27404,J36.2,Biopsy of lesion of ampulla of Vater using duodenal approach,J362
27423,J38.8,Other specified endoscopic incision of sphincter of Oddi,J388
27424,J38.9,Unspecified endoscopic incision of sphincter of Oddi,J389
27425,J38,Endoscopic incision of sphincter of Oddi,J38
27435,J39.1,Endoscopic sphincterotomy of accessory ampulla of Vater,J391
27444,J42.5,Endoscopic retrograde dilation of pancreatic duct,J425
27470,J45.8,Other specified diagnostic endoscopic retrograde examination of pancreatic duct,J458
27471,J45.9,Unspecified diagnostic endoscopic retrograde examination of pancreatic duct,J459
27472,J45,Diagnostic endoscopic retrograde examination of pancreatic duct,J45
27493,J45.2,Endoscopic retrograde pancreatography and collection of pancreatic juice,J452
27504,J45.3,Endoscopic retrograde pancreatography through accessory ampulla of Vater,J453
27516,J54.1,Transplantation of pancreas and duodenum,J541
27528,J54.2,Transplantation of whole pancreas,J542
27537,J54.3,Transplantation of tail of pancreas,J543
27546,J54.5,Renewal of transplanted pancreatic tissue,J545
27554,J55.1,Total pancreatectomy and excision of surrounding tissue,J551
27564,J55.3,Excision of transplanted pancreas,J553
27586,J56.8,Other specified excision of head of pancreas,J568
27587,J56.9,Unspecified excision of head of pancreas,J569
27588,J56,Excision of head of pancreas,J56
27610,J57.2,Left pancreatectomy and drainage of pancreatic duct,J572
27622,J57.4,Excision of tail of pancreas and drainage of pancreatic duct,J574
27637,J58.8,Other specified extirpation of lesion of pancreas,J588
27638,J58.9,Unspecified extirpation of lesion of pancreas,J589
27639,J58,Extirpation of lesion of pancreas,J58
27650,J58.1,Excision of lesion of islet of Langerhans,J581
27665,J58.3,Destruction of lesion of pancreas,J583
27675,J59.5,Revision of anastomosis of pancreatic duct,J595
27684,H16.2,Caecotomy,H162
27699,J60.5,Open dilation of pancreatic duct,J605
27748,J61.1,Open cystogastrotomy of pancreas,J611
27758,J61.2,Drainage of cyst of pancreas into transposed jejunum,J612
27767,J62.1,Division of annular pancreas,J621
27792,J63.2,Open pancreatography through papilla of Vater,J632
27802,J65.1,Open biopsy of lesion of pancreas,J651
27867,J69.2,Total splenectomy,J692
27868,J69.8,Other specified total excision of spleen,J698
27869,J69.9,Unspecified total excision of spleen,J699
27870,J69,Total excision of spleen,J69
27882,J69.1,Total excision of spleen and replantation of fragments of spleen,J691
27903,J72.3,Biopsy of lesion of spleen,J723
27913,J72.5,Banding of spleen,J725
27945,K01.1,Allotransplantation of heart and lung,K011
27959,K02.2,Xenotransplantation of heart,K022
27970,K02.4,Piggyback transplantation of heart,K024
27993,K04.1,Repair of tetralogy of Fallot using valved right ventricular outflow conduit,K041
28008,K05.2,Reconstruction of atrium using atrial wall for transposition of great arteries,K052
28063,K09.8,Other specified repair of defect of atrioventricular septum,K098
28064,K09.9,Unspecified repair of defect of atrioventricular septum,K099
28067,K09,Repair of defect of atrioventricular septum,K09
28077,K09.1,Repair of defect of atrioventricular septum using dual prosthetic patches,K091
28088,K09.3,Repair of defect of atrioventricular septum using tissue graft,K093
28100,K09.6,Revision of repair of defect of atrioventricular septum,K096
28111,K10.1,Repair of defect of interatrial septum using prosthetic patch,K101
28122,K10.2,Repair of defect of interatrial septum using pericardial patch,K102
28135,K10.5,Revision of repair of defect of interatrial septum,K105
28146,K11.2,Repair of defect of interventricular septum using pericardial patch,K112
28159,K11.5,Revision of repair of defect of interventricular septum,K115
28172,K14.1,Open enlargement of defect of atrial septum,K141
28190,K18.8,Other specified creation of valved cardiac conduit,K188
28191,K18.9,Unspecified creation of valved cardiac conduit,K189
28192,K18,Creation of valved cardiac conduit,K18
28210,K18.1,Creation of valved conduit between atrium and ventricle of heart,K181
28221,K18.2,Creation of valved conduit between right atrium and pulmonary artery,K182
28222,K19.2,Creation of conduit between right atrium and pulmonary artery NEC,K192
28234,K18.3,Creation of valved conduit between right ventricle of heart and pulmonary artery,K183
28235,K19.3,Creation of conduit between right ventricle of heart and pulmonary artery NEC,K193
28243,K18.4,Creation of valved conduit between left ventricle of heart and aorta,K184
28244,K19.5,Creation of conduit between left ventricle of heart and aorta NEC,K195
28259,K20.8,Other specified refashioning of atrium,K208
28260,K20.9,Unspecified refashioning of atrium,K209
28261,K20,Refashioning of atrium,K20
28271,K23.4,Revascularisation of wall of heart,K234
28283,K25.1,Allograft replacement of mitral valve,K251
28296,K25.2,Xenograft replacement of mitral valve,K252
28307,K26.1,Allograft replacement of aortic valve,K261
28320,K26.2,Xenograft replacement of aortic valve,K262
28339,K26.3,Prosthetic replacement of aortic valve,K263
28351,K27.1,Allograft replacement of tricuspid valve,K271
28364,K27.2,Xenograft replacement of tricuspid valve,K272
28379,K27.3,Prosthetic replacement of tricuspid valve,K273
28389,K27.5,Repositioning of tricuspid valve,K275
28401,K28.1,Allograft replacement of pulmonary valve,K281
28414,K28.2,Xenograft replacement of pulmonary valve,K282
28429,K28.3,Prosthetic replacement of pulmonary valve,K283
28448,K30.8,Other specified revision of plastic repair of valve of heart,K308
28449,K30.9,Unspecified revision of plastic repair of valve of heart,K309
28450,K30,Revision of plastic repair of valve of heart,K30
28463,K30.1,Revision of plastic repair of mitral valve,K301
28477,K30.2,Revision of plastic repair of aortic valve,K302
28488,K30.3,Revision of plastic repair of tricuspid valve,K303
28499,K30.4,Revision of plastic repair of pulmonary valve,K304
28522,K31.8,Other specified open incision of valve of heart,K318
28523,K31.9,Unspecified open incision of valve of heart,K319
28524,K31,Open incision of valve of heart,K31
28535,K31.1,Open mitral valvotomy,K311
28545,K31.2,Open aortic valvotomy,K312
28556,K31.3,Open tricuspid valvotomy,K313
28567,K31.4,Open pulmonary valvotomy,K314
28591,K32.8,Other specified closed incision of valve of heart,K328
28592,K32.9,Unspecified closed incision of valve of heart,K329
28593,K32,Closed incision of valve of heart,K32
28606,K34.1,Annuloplasty of mitral valve,K341
28617,K35.1,Percutaneous transluminal mitral valvotomy,K351
28631,K35.2,Percutaneous transluminal aortic valvotomy,K352
28642,K35.3,Percutaneous transluminal tricuspid valvotomy,K353
28654,K35.4,Percutaneous transluminal pulmonary valvotomy,K354
28662,K37.1,Infundibulectomy of heart using patch,K371
28697,K42.1,Allograft replacement of one coronary artery,K421
28698,K42.2,Allograft replacement of two coronary arteries,K422
28699,K42.3,Allograft replacement of three coronary arteries,K423
28700,K42.4,Allograft replacement of four or more coronary arteries,K424
28701,K42.8,Other specified allograft replacement of coronary artery,K428
28702,K42.9,Unspecified allograft replacement of coronary artery,K429
28703,K41,Other autograft replacement of coronary artery,K41
28704,K42,Allograft replacement of coronary artery,K42
29028,K43.1,Prosthetic replacement of one coronary artery,K431
29029,K43.2,Prosthetic replacement of two coronary arteries,K432
29030,K43.3,Prosthetic replacement of three coronary arteries,K433
29031,K43.4,Prosthetic replacement of four or more coronary arteries,K434
29032,K43.8,Other specified prosthetic replacement of coronary artery,K438
29033,K43.9,Unspecified prosthetic replacement of coronary artery,K439
29034,K43,Prosthetic replacement of coronary artery,K43
29052,K44.2,Revision of replacement of coronary artery,K442
29094,K46.5,Revision of implantation of thoracic artery into heart,K465
29102,K46.1,Double implantation of mammary arteries into heart,K461
29113,K45.3,Anastomosis of mammary artery to left anterior descending coronary artery,K453
29131,K48.1,Transection of muscle bridge of coronary artery,K481
29143,K48.4,Exploration of coronary artery,K484
29156,K49.3,Percutaneous transluminal balloon angioplasty of bypass graft of coronary artery,K493
29166,K44.1,Replacement of coronary arteries using multiple methods,K441
29177,K52.1,Open ablation of atrioventricular node,K521
29190,K52.2,Epicardial excision of rhythmogenic focus,K522
29201,K52.3,Endocardial excision of rhythmogenic focus,K523
29213,K52.4,Open division of accessory pathway within heart,K524
29228,K53.1,Inspection of valve of heart,K531
29251,K57.1,Percutaneous transluminal ablation of atrioventricular node,K571
29265,K58.1,Percutaneous transluminal mapping of conducting system of heart NEC,K581
29283,K58.2,Percutaneous transluminal electrophysiological studies on conducting system of heart,K582
29308,K63.1,Angiocardiography of combination of right and left side of heart,K631
29319,K63.5,Coronary arteriography using single catheter,K635
29343,L05.2,Creation of shunt to right pulmonary artery from ascending aorta using interposition tube prosthesis,L052
29355,L05.3,Creation of shunt to left pulmonary artery from ascending aorta using interposition tube prosthesis,L053
29373,L07.1,Creation of shunt to right pulmonary artery from right subclavian artery using interposition tube prosthesis,L071
29391,L07.2,Creation of shunt to left pulmonary artery from left subclavian artery using interposition tube prosthesis,L072
29424,L29.2,Intracranial bypass to carotid artery NEC,L292
29440,L33.1,Excision of aneurysm of cerebral artery,L331
29472,L34.1,Reconstruction of cerebral artery,L341
29489,L34.2,Anastomosis of cerebral artery,L342
29509,L34.4,Open embolisation of cerebral artery,L344
29529,L35.1,Percutaneous transluminal embolisation of cerebral artery,L351
29596,M01.1,Autotransplantation of kidney,M011
29607,M01.2,Allotransplantation of kidney from live donor,M012
29623,M01.3,Allotransplantation of kidney from cadaver NEC,M013
29662,M02.8,Other specified total excision of kidney,M028
29663,M02.9,Unspecified total excision of kidney,M029
29666,M02,Total excision of kidney,M02
29686,M02.2,Nephroureterectomy NEC,M022
29694,M02.4,Excision of half of horseshoe kidney,M024
29708,X45.1,Donation of kidney,X451
29738,M03.1,Heminephrectomy of duplex kidney,M031
29764,M04.1,Deroofing of cyst of kidney,M041
29774,M04.2,Open excision of lesion of kidney NEC,M042
29790,M04.3,Open destruction of lesion of kidney,M043
29802,M05.2,Open revision of pyeloplasty,M052
29812,M05.4,Plication of kidney,M054
29823,M08.2,Open denervation of kidney,M082
29843,M08.4,Exploration of transplanted kidney,M084
