,concept_code_y,concept_name_y,opcs
18367,G50.8,Other specified open extirpation of lesion of duodenum,G508
18368,G50.9,Unspecified open extirpation of lesion of duodenum,G509
18369,G50,Open extirpation of lesion of duodenum,G50
18383,G50.2,Open destruction of lesion of duodenum,G502
18491,G51.4,Bypass of duodenum by anastomosis of duodenum to colon,G514
18492,G51.8,Other specified bypass of duodenum,G518
18493,G51.9,Unspecified bypass of duodenum,G519
18494,G51,Bypass of duodenum,G51
18506,G51.2,Bypass of duodenum by anastomosis of duodenum to duodenum,G512
18516,G53.1,Open biopsy of lesion of duodenum,G531
18543,G54.2,Endoscopic dilation of duodenum,G542
18562,G59.8,Other specified extirpation of lesion of jejunum,G598
18563,G59.9,Unspecified extirpation of lesion of jejunum,G599
18564,G59,Extirpation of lesion of jejunum,G59
18577,G59.1,Excision of lesion of jejunum,G591
18590,G59.2,Open destruction of lesion of jejunum,G592
18601,G60.2,Refashioning of jejunostomy,G602
18739,G61.8,Other specified bypass of jejunum,G618
18740,G61.9,Unspecified bypass of jejunum,G619
18741,G61,Bypass of jejunum,G61
18750,G62.1,Open jejunoscopy,G621
18760,G63.1,Open biopsy of lesion of jejunum,G631
18782,G63.3,Closure of perforation of jejunum,G633
18793,G64.1,Endoscopic extirpation of lesion of jejunum,G641
18813,G64.2,Endoscopic dilation of jejunum,G642
18833,G64.3,Endoscopic insertion of tubal prosthesis into jejunum,G643
18842,G67.1,Intubation of jejunum for decompression of intestine,G671
18867,G69.1,Ileectomy and anastomosis of stomach to ileum,G691
18875,G69.2,Ileectomy and anastomosis of duodenum to ileum,G692
18883,G69.3,Ileectomy and anastomosis of ileum to ileum,G693
18891,G69.4,Ileectomy and anastomosis of ileum to colon,G694
18909,G70.8,Other specified open extirpation of lesion of ileum,G708
18910,G70.9,Unspecified open extirpation of lesion of ileum,G709
18911,G70,Open extirpation of lesion of ileum,G70
18925,G70.3,Open destruction of lesion of ileum,G703
19168,G71.8,Other specified bypass of ileum,G718
19169,G71.9,Unspecified bypass of ileum,G719
19170,G71,Bypass of ileum,G71
19179,G71.2,Bypass of ileum by anastomosis of ileum to ileum,G712
19191,G73.8,Other specified attention to connection of ileum,G738
19192,G73.9,Unspecified attention to connection of ileum,G739
19193,G73,Attention to connection of ileum,G73
19204,G73.1,Revision of anastomosis of ileum,G731
19213,G75.2,Repair of prolapse of ileostomy,G752
19224,G75.5,Reduction of prolapse of ileostomy,G755
19237,G76.1,Open reduction of intussusception of ileum,G761
19248,G76.4,Plication of ileum,G764
19258,G78.1,Open biopsy of lesion of ileum,G781
19293,G78.4,Closure of perforation of ileum,G784
19301,G78.5,Exclusion of segment of ileum,G785
19324,G79.1,Endoscopic extirpation of lesion of ileum,G791
19355,G79.2,Endoscopic dilation of ileum,G792
19375,G79.3,Endoscopic insertion of tubal prosthesis into ileum,G793
19385,G82.2,Intubation of ileum for decompression of intestine,G822
19397,G82.1,Radiological reduction of intussusception of ileum using barium enema,G821
19420,H01.1,Emergency excision of abnormal appendix and drainage HFQ,H011
19421,H01.2,Emergency excision of abnormal appendix NEC,H012
19422,H01.8,Other specified emergency excision of appendix,H018
19423,H01.9,Unspecified emergency excision of appendix,H019
19424,H01,Emergency excision of appendix,H01
19433,H01.3,Emergency excision of normal appendix,H013
19443,H02.1,Interval appendicectomy,H021
19465,H06.3,Extended right hemicolectomy and anastomosis NEC,H063
19466,H06.8,Other specified extended excision of right hemicolon,H068
19467,H06.9,Unspecified extended excision of right hemicolon,H069
19472,H06,Extended excision of right hemicolon,H06
19495,H12.8,Other specified extirpation of lesion of colon,H128
19496,H12.9,Unspecified extirpation of lesion of colon,H129
19497,H12,Extirpation of lesion of colon,H12
19937,H13.8,Other specified bypass of colon,H138
19938,H13.9,Unspecified bypass of colon,H139
19939,H13,Bypass of colon,H13
19948,H13.3,Bypass of colon by anastomosis of transverse colon to sigmoid colon,H133
19959,H14.2,Refashioning of caecostomy,H142
19971,H15.6,Reduction of prolapse of colostomy,H156
19984,H17.1,Open reduction of intussusception of colon,H171
19994,H17.5,Open relief of strangulation of colon,H175
20005,H18.1,Open colonoscopy,H181
20015,H19.1,Open biopsy of lesion of colon,H191
20023,H19.3,Enterorrhaphy of colon,H193
20036,H20.1,Fibreoptic endoscopic snare resection of lesion of colon,H201
20048,H20.2,Fibreoptic endoscopic cauterisation of lesion of colon,H202
20060,H20.3,Fibreoptic endoscopic laser destruction of lesion of colon,H203
20070,H21.1,Fibreoptic endoscopic dilation of colon,H211
20082,H21.2,Fibreoptic endoscopic coagulation of blood vessel of colon,H212
20096,H23.1,Endoscopic snare resection of lesion of lower bowel using fibreoptic sigmoidoscope,H231
20107,H23.2,Endoscopic cauterisation of lesion of lower bowel using fibreoptic sigmoidoscope,H232
20119,H23.3,Endoscopic laser destruction of lesion of lower bowel using fibreoptic sigmoidoscope,H233
20130,H24.1,Endoscopic dilation of lower bowel using fibreoptic sigmoidoscope,H241
20147,H24.2,Endoscopic coagulation of blood vessel of lower bowel using fibreoptic sigmoidoscope,H242
20161,H26.1,Endoscopic snare resection of lesion of sigmoid colon using rigid sigmoidoscope,H261
20174,H26.2,Endoscopic cauterisation of lesion of sigmoid colon using rigid sigmoidoscope,H262
20188,H26.3,Endoscopic laser destruction of lesion of sigmoid colon using rigid sigmoidoscope,H263
20201,H26.4,Endoscopic cryotherapy to lesion of sigmoid colon using rigid sigmoidoscope,H264
20212,H27.1,Endoscopic dilation of sigmoid colon using rigid sigmoidoscope,H271
20225,H30.5,Irrigation of colon,H305
20235,H33.3,Anterior resection of rectum and anastomosis of colon to rectum using staples,H333
20246,H34.1,Open excision of lesion of rectum,H341
20256,H34.2,Open cauterisation of lesion of rectum,H342
20265,H34.3,Open cryotherapy to lesion of rectum,H343
20276,H34.4,Open laser destruction of lesion of rectum,H344
20286,H40.1,Trans-sphincteric excision of mucosa of rectum,H401
20296,H40.3,Trans-sphincteric destruction of lesion of rectum,H403
20323,H42.6,Perineal repair of prolapse of rectum NEC,H426
20324,H42.8,Other specified perineal operations for prolapse of rectum,H428
20325,H42.9,Unspecified perineal operations for prolapse of rectum,H429
20338,H42.2,Perineal plication of levator ani muscles and anal sphincters,H422
20358,H42.3,Insertion of supralevator sling,H423
20368,H44.4,Examination of rectum under anaesthetic,H444
20377,H44.5,Massage of rectum,H445
20392,H46.2,Hydrostatic reduction of intussusception of rectum,H462
20495,J01.1,Orthotopic transplantation of liver NEC,J011
20507,J01.2,Heterotopic transplantation of liver,J012
20519,J01.3,Replacement of previous liver transplant,J013
20533,J02.3,Resection of segment of liver,J023
20544,J02.4,Wedge excision of liver,J024
20563,J02.5,Marsupialisation of lesion of liver,J025
20572,J04.1,Removal of lacerated fragment of liver,J041
20581,J07.1,Open devascularisation of liver,J071
20590,J13.1,Percutaneous transvascular biopsy of lesion of liver,J131
20591,J13.2,Percutaneous biopsy of lesion of liver NEC,J132
20600,J18.1,Total cholecystectomy and excision of surrounding tissue,J181
20610,J19.5,Revision of anastomosis of gall bladder,J195
20621,J19.6,Closure of anastomosis of gall bladder,J196
20638,J20.1,Closure of fistula of gall bladder,J201
20647,J20.3,Repair of perforation of gall bladder,J203
20658,J23.2,Open biopsy of lesion of gall bladder,J232
20669,J23.3,Exploration of gall bladder,J233
20681,J24.1,Percutaneous drainage of gall bladder,J241
20693,J24.3,Percutaneous dissolution therapy to calculus in gall bladder,J243
20704,J25.1,Percutaneous biopsy of lesion of gall bladder,J251
20720,J34,Plastic repair of sphincter of Oddi using duodenal approach,J34
20734,J34.1,Sphincteroplasty of bile duct and pancreatic duct using duodenal approach,J341
20742,J35.2,Sphincterotomy of bile duct using duodenal approach NEC,J352
20743,J35.3,Sphincterotomy of pancreatic duct using duodenal approach NEC,J353
20744,J35.8,Other specified incision of sphincter of Oddi using duodenal approach,J358
20745,J35.9,Unspecified incision of sphincter of Oddi using duodenal approach,J359
20746,J35,Incision of sphincter of Oddi using duodenal approach,J35
20769,J35.1,Sphincterotomy of bile duct and pancreatic duct using duodenal approach,J351
20787,C54.3,Buckling of sclera and implant HFQ,C543
20797,J36.1,Excision of ampulla of Vater using duodenal approach,J361
20806,J36.2,Biopsy of lesion of ampulla of Vater using duodenal approach,J362
20825,J38.8,Other specified endoscopic incision of sphincter of Oddi,J388
20826,J38.9,Unspecified endoscopic incision of sphincter of Oddi,J389
20827,J38,Endoscopic incision of sphincter of Oddi,J38
20837,J39.1,Endoscopic sphincterotomy of accessory ampulla of Vater,J391
20846,J42.5,Endoscopic retrograde dilation of pancreatic duct,J425
20872,J45.8,Other specified diagnostic endoscopic retrograde examination of pancreatic duct,J458
20873,J45.9,Unspecified diagnostic endoscopic retrograde examination of pancreatic duct,J459
20874,J45,Diagnostic endoscopic retrograde examination of pancreatic duct,J45
20895,J45.2,Endoscopic retrograde pancreatography and collection of pancreatic juice,J452
20906,J45.3,Endoscopic retrograde pancreatography through accessory ampulla of Vater,J453
20918,J54.1,Transplantation of pancreas and duodenum,J541
20930,J54.2,Transplantation of whole pancreas,J542
20939,J54.3,Transplantation of tail of pancreas,J543
20948,J54.5,Renewal of transplanted pancreatic tissue,J545
20956,J55.1,Total pancreatectomy and excision of surrounding tissue,J551
20978,J56.8,Other specified excision of head of pancreas,J568
20979,J56.9,Unspecified excision of head of pancreas,J569
20980,J56,Excision of head of pancreas,J56
21002,J57.2,Left pancreatectomy and drainage of pancreatic duct,J572
21014,J57.4,Excision of tail of pancreas and drainage of pancreatic duct,J574
21025,J58.1,Excision of lesion of islet of Langerhans,J581
21040,J58.3,Destruction of lesion of pancreas,J583
21050,J59.5,Revision of anastomosis of pancreatic duct,J595
21059,H16.2,Caecotomy,H162
21074,J60.5,Open dilation of pancreatic duct,J605
21118,J62.1,Division of annular pancreas,J621
21140,J65.1,Open biopsy of lesion of pancreas,J651
21205,J69.2,Total splenectomy,J692
21206,J69.8,Other specified total excision of spleen,J698
21207,J69.9,Unspecified total excision of spleen,J699
21208,J69,Total excision of spleen,J69
21229,J72.3,Biopsy of lesion of spleen,J723
21239,J72.5,Banding of spleen,J725
21267,K02.2,Xenotransplantation of heart,K022
21278,K02.4,Piggyback transplantation of heart,K024
21301,K04.1,Repair of tetralogy of Fallot using valved right ventricular outflow conduit,K041
21331,K09.8,Other specified repair of defect of atrioventricular septum,K098
21332,K09.9,Unspecified repair of defect of atrioventricular septum,K099
21335,K09,Repair of defect of atrioventricular septum,K09
21345,K09.1,Repair of defect of atrioventricular septum using dual prosthetic patches,K091
21356,K09.3,Repair of defect of atrioventricular septum using tissue graft,K093
21368,K09.6,Revision of repair of defect of atrioventricular septum,K096
21379,K10.1,Repair of defect of interatrial septum using prosthetic patch,K101
21390,K10.2,Repair of defect of interatrial septum using pericardial patch,K102
21403,K10.5,Revision of repair of defect of interatrial septum,K105
21414,K11.2,Repair of defect of interventricular septum using pericardial patch,K112
21427,K11.5,Revision of repair of defect of interventricular septum,K115
21440,K14.1,Open enlargement of defect of atrial septum,K141
21458,K18.8,Other specified creation of valved cardiac conduit,K188
21459,K18.9,Unspecified creation of valved cardiac conduit,K189
21460,K18,Creation of valved cardiac conduit,K18
21478,K18.1,Creation of valved conduit between atrium and ventricle of heart,K181
21486,K18.4,Creation of valved conduit between left ventricle of heart and aorta,K184
21487,K19.5,Creation of conduit between left ventricle of heart and aorta NEC,K195
21502,K20.8,Other specified refashioning of atrium,K208
21503,K20.9,Unspecified refashioning of atrium,K209
21504,K20,Refashioning of atrium,K20
21516,K25.1,Allograft replacement of mitral valve,K251
21529,K25.2,Xenograft replacement of mitral valve,K252
21540,K26.1,Allograft replacement of aortic valve,K261
21553,K26.2,Xenograft replacement of aortic valve,K262
21572,K26.3,Prosthetic replacement of aortic valve,K263
21584,K27.1,Allograft replacement of tricuspid valve,K271
21597,K27.2,Xenograft replacement of tricuspid valve,K272
21612,K27.3,Prosthetic replacement of tricuspid valve,K273
21622,K27.5,Repositioning of tricuspid valve,K275
21634,K28.1,Allograft replacement of pulmonary valve,K281
21647,K28.2,Xenograft replacement of pulmonary valve,K282
21662,K28.3,Prosthetic replacement of pulmonary valve,K283
21681,K30.8,Other specified revision of plastic repair of valve of heart,K308
21682,K30.9,Unspecified revision of plastic repair of valve of heart,K309
21683,K30,Revision of plastic repair of valve of heart,K30
21696,K30.1,Revision of plastic repair of mitral valve,K301
21710,K30.2,Revision of plastic repair of aortic valve,K302
21721,K30.3,Revision of plastic repair of tricuspid valve,K303
21732,K30.4,Revision of plastic repair of pulmonary valve,K304
21755,K31.8,Other specified open incision of valve of heart,K318
21756,K31.9,Unspecified open incision of valve of heart,K319
21757,K31,Open incision of valve of heart,K31
21768,K31.1,Open mitral valvotomy,K311
21778,K31.2,Open aortic valvotomy,K312
21789,K31.3,Open tricuspid valvotomy,K313
21800,K31.4,Open pulmonary valvotomy,K314
21824,K32.8,Other specified closed incision of valve of heart,K328
21825,K32.9,Unspecified closed incision of valve of heart,K329
21826,K32,Closed incision of valve of heart,K32
21839,K34.1,Annuloplasty of mitral valve,K341
21850,K35.1,Percutaneous transluminal mitral valvotomy,K351
21864,K35.2,Percutaneous transluminal aortic valvotomy,K352
21875,K35.3,Percutaneous transluminal tricuspid valvotomy,K353
21887,K35.4,Percutaneous transluminal pulmonary valvotomy,K354
21895,K37.1,Infundibulectomy of heart using patch,K371
21918,K42.1,Allograft replacement of one coronary artery,K421
21919,K42.2,Allograft replacement of two coronary arteries,K422
21920,K42.3,Allograft replacement of three coronary arteries,K423
21921,K42.4,Allograft replacement of four or more coronary arteries,K424
21922,K42.8,Other specified allograft replacement of coronary artery,K428
21923,K42.9,Unspecified allograft replacement of coronary artery,K429
21924,K41,Other autograft replacement of coronary artery,K41
21925,K42,Allograft replacement of coronary artery,K42
22249,K43.1,Prosthetic replacement of one coronary artery,K431
22250,K43.2,Prosthetic replacement of two coronary arteries,K432
22251,K43.3,Prosthetic replacement of three coronary arteries,K433
22252,K43.4,Prosthetic replacement of four or more coronary arteries,K434
22253,K43.8,Other specified prosthetic replacement of coronary artery,K438
22254,K43.9,Unspecified prosthetic replacement of coronary artery,K439
22255,K43,Prosthetic replacement of coronary artery,K43
22273,K44.2,Revision of replacement of coronary artery,K442
22315,K46.5,Revision of implantation of thoracic artery into heart,K465
22323,K46.1,Double implantation of mammary arteries into heart,K461
22341,K48.1,Transection of muscle bridge of coronary artery,K481
22353,K48.4,Exploration of coronary artery,K484
22363,K44.1,Replacement of coronary arteries using multiple methods,K441
22374,K52.1,Open ablation of atrioventricular node,K521
22387,K52.2,Epicardial excision of rhythmogenic focus,K522
22398,K52.3,Endocardial excision of rhythmogenic focus,K523
22410,K52.4,Open division of accessory pathway within heart,K524
22425,K53.1,Inspection of valve of heart,K531
22448,K57.1,Percutaneous transluminal ablation of atrioventricular node,K571
22462,K58.1,Percutaneous transluminal mapping of conducting system of heart NEC,K581
22485,K63.5,Coronary arteriography using single catheter,K635
22522,L33.1,Excision of aneurysm of cerebral artery,L331
22543,L34.1,Reconstruction of cerebral artery,L341
22560,L34.2,Anastomosis of cerebral artery,L342
22570,L34.4,Open embolisation of cerebral artery,L344
22590,L35.1,Percutaneous transluminal embolisation of cerebral artery,L351
22647,M01.1,Autotransplantation of kidney,M011
22658,M01.2,Allotransplantation of kidney from live donor,M012
22674,M01.3,Allotransplantation of kidney from cadaver NEC,M013
22713,M02.8,Other specified total excision of kidney,M028
22714,M02.9,Unspecified total excision of kidney,M029
22717,M02,Total excision of kidney,M02
22725,M02.4,Excision of half of horseshoe kidney,M024
22739,X45.1,Donation of kidney,X451
22751,M03.1,Heminephrectomy of duplex kidney,M031
22777,M04.1,Deroofing of cyst of kidney,M041
22787,M04.2,Open excision of lesion of kidney NEC,M042
22803,M04.3,Open destruction of lesion of kidney,M043
22815,M05.2,Open revision of pyeloplasty,M052
22825,M05.4,Plication of kidney,M054
22833,M08.4,Exploration of transplanted kidney,M084
22850,M09.2,Endoscopic electrohydraulic shockwave fragmentation of calculus of kidney,M092
22862,M13.1,Percutaneous needle biopsy of lesion of kidney,M131
22889,M16.1,Irrigation of kidney,M161
22909,M15.1,Nephrostomography,M151
22939,M85.1,Endoscopic examination of intestinal conduit,M851
22972,C52.8,Other specified excision of sclera,C528
22973,C52.9,Unspecified excision of sclera,C529
22974,C52,Excision of sclera,C52
22986,M32.1,Endoscopic extirpation of lesion of ureteric orifice,M321
23001,M32.2,Endoscopic meatotomy of ureteric orifice,M322
23020,M34.4,Simple cystectomy,M344
23031,M36.1,Caecocystoplasty,M361
23070,M37.3,Repair of rupture of bladder,M373
23087,M38.2,Cystostomy and insertion of suprapubic tube into bladder,M382
23106,M41.1,Open extirpation of lesion of bladder,M411
23118,M41.3,Open transection of bladder,M413
23145,M41.5,Exploration of bladder,M415
23162,M43.8,Other specified endoscopic operations to increase capacity of bladder,M438
23163,M43.9,Unspecified endoscopic operations to increase capacity of bladder,M439
23164,M43,Endoscopic operations to increase capacity of bladder,M43
23176,M43.1,Endoscopic transection of bladder,M431
23206,M55.1,Open resection of outlet of female bladder,M551
23227,M56.1,Endoscopic resection of outlet of female bladder,M561
23240,M64.1,Open resection of outlet of male bladder,M641
23263,Q01.4,Large loop excision of transformation zone,Q014
23276,Q02.1,Avulsion of lesion of cervix uteri,Q021
23308,Q03.2,Laser cone biopsy of cervix uteri,Q032
23320,Q03.5,Ring biopsy of cervix uteri,Q035
23339,Q55.4,Colposcopy of cervix,Q554
23369,Q07.5,Subtotal abdominal hysterectomy,Q075
23380,Q09.4,Open biopsy of lesion of uterus,Q094
23410,Q10,Curettage of uterus,Q10
23431,Q20.3,Manual manipulation of uterus,Q203
23442,Q20.4,Vaginofixation of uterus,Q204
23471,Q16.1,Vaginal excision of lesion of uterus,Q161
23528,Q26.2,Revision of tubal prosthesis in fallopian tube,Q262
23565,Q29.8,Other specified open reversal of female sterilisation,Q298
23566,Q29.9,Unspecified open reversal of female sterilisation,Q299
23567,Q29,Open reversal of female sterilisation,Q29
23578,Q34.2,Open biopsy of fallopian tube,Q342
23593,Q34.3,Open dilation of fallopian tube,Q343
23604,Q34.4,Exploration of fallopian tube,Q344
23668,Q41.2,Hydrotubation of fallopian tube,Q412
23691,Q44.8,Other specified open destruction of lesion of ovary,Q448
23692,Q44.9,Unspecified open destruction of lesion of ovary,Q449
23693,Q44,Open destruction of lesion of ovary,Q44
23704,Q44.1,Open cauterisation of lesion of ovary,Q441
23713,Q45.1,Replantation of ovary,Q451
23722,Q45.4,Suture of rupture of corpus luteum,Q454
23733,Q47.3,Open biopsy of lesion of ovary,Q473
23765,Q49.1,Endoscopic extirpation of lesion of ovary NEC,Q491
23776,Q50.1,Diagnostic endoscopic examination of ovary and biopsy of lesion of ovary,Q501
23822,R21,Forceps cephalic delivery,R21
23868,S01.3,Submental lipectomy,S013
23883,S21.1,Hair bearing flap of skin to scalp for male pattern baldness,S211
23910,S21.3,Hair bearing flap of skin to nasolabial area,S213
23929,S21.4,Hair bearing flap of skin to chin area,S214
23976,S34.1,Hair bearing graft to nasolabial area,S341
23989,S34.2,Hair bearing graft to chin area,S342
24020,T07.8,Other specified open excision of pleura,T078
24021,T07.9,Unspecified open excision of pleura,T079
24022,T07,Open excision of pleura,T07
24041,T07.1,Decortication of pleura,T071
24052,T07.2,Open excision of lesion of pleura,T072
24061,T08.2,Closure of open drainage of pleural cavity,T082
24073,T09.1,Open destruction of lesion of pleura,T091
24083,T09.2,Open biopsy of lesion of pleura,T092
24094,T09.4,Chemical open pleurodesis,T094
24107,T10.1,Endoscopic extirpation of lesion of pleura,T101
24152,T14.1,Percutaneous biopsy of lesion of pleura,T141
24173,T15.8,Other specified repair of rupture of diaphragm,T158
24174,T15.9,Unspecified repair of rupture of diaphragm,T159
24175,T15,Repair of rupture of diaphragm,T15
24186,T15.1,Repair of traumatic rupture of diaphragm,T151
24196,T15.2,Repair of postoperative rupture of diaphragm,T152
24207,T17.2,Destruction of lesion of diaphragm,T172
24216,T37.1,Excision of lesion of mesentery of small intestine,T371
24226,T37.2,Destruction of lesion of mesentery of small intestine,T372
24236,T37.3,Biopsy of lesion of mesentery of small intestine,T373
24244,T37.4,Repair of mesentery of small intestine,T374
24253,T38.1,Excision of lesion of mesentery of colon,T381
24263,T38.2,Destruction of lesion of mesentery of colon,T382
24273,T38.3,Biopsy of lesion of mesentery of colon,T383
24281,T38.4,Repair of mesentery of colon,T384
24289,V01.1,Cranioplasty using prosthesis,V011
24323,V03.6,Exploratory burrhole of cranium,V036
24331,V03.2,Reopening of cranium and re-exploration of intracranial operation site and surgical arrest of postoperative bleeding,V032
24341,V05.1,Extirpation of lesion of cranium,V051
24360,V01.6,Strip craniectomy,V016
24385,V09.1,Reduction of fracture of nasoethmoid complex of bones,V091
24402,V09.3,Reduction of fracture of zygomatic complex of bones,V093
24425,V13.3,Biopsy of lesion of bone of face,V133
24433,V10.1,Intracranial osteotomy of bone of face,V101
24443,V10.2,Transorbital subcranial osteotomy of bone of face,V102
24461,V07.1,Extensive excision of bone of face,V071
24514,V15.1,Reduction of fracture of alveolus of mandible,V151
24542,V08.8,Other specified reduction of fracture of maxilla,V088
24543,V08.9,Unspecified reduction of fracture of maxilla,V089
24544,V08,Reduction of fracture of maxilla,V08
24554,V08.1,Reduction of fracture of alveolus of maxilla,V081
24596,V17.1,Intermaxillary fixation of mandible,V171
24604,V17.3,Extraoral fixation of mandible,V173
24634,V11.1,Intermaxillary fixation of maxilla,V111
24666,V10.4,Low level osteotomy of maxilla,V104
24674,V10.5,Osteotomy of alveolar segment of maxilla,V105
24682,V16.3,Osteotomy of alveolar segment of mandible,V163
24715,V19.2,Genioplasty of mandible,V192
24724,V19.5,Manipulation of mandible NEC,V195
24746,V19.4,Biopsy of lesion of mandible,V194
24772,V20.3,Intra-articular arthroplasty of temporomandibular joint,V203
24925,X31.1,Intravenous cholecystography,X311
25008,J01.8,Other specified transplantation of liver,J018
25009,J01.9,Unspecified transplantation of liver,J019
25014,J01,Transplantation of liver,J01
25034,X50.1,Direct current cardioversion,X501
25057,K62.4,Percutaneous transluminal internal cardioversion NEC,K624
25152,Y66.1,Harvest of bone from skull,Y661
25168,Y67.1,Harvest of composite of skin and cartilage from ear,Y671
25260,G04.3,Open destruction of lesion of oesophagus NEC,G043
25545,R21.5,Low forceps cephalic delivery,R215
25616,K47.3,Repair of aneurysm of coronary artery,K473
25723,Q36.8,Other specified other endoscopic occlusion of fallopian tube,Q368
25724,Q36.9,Unspecified other endoscopic occlusion of fallopian tube,Q369
25754,A49.8,Other specified repair of spina bifida,A498
25755,A49.9,Unspecified repair of spina bifida,A499
25756,A49,Repair of spina bifida,A49
25847,M58.2,Dilation of outlet of female bladder,M582
26395,G07.3,Correction of congenital atresia of oesophagus,G073
26462,C26.2,Destruction of lesion of lacrimal sac,C262
26539,K22.1,Excision of lesion of atrium,K221
26581,V09.8,Other specified reduction of fracture of other bone of face,V098
26582,V09.9,Unspecified reduction of fracture of other bone of face,V099
26583,V09,Reduction of fracture of other bone of face,V09
27144,C37.4,Repair of muscle of eye NEC,C374
27198,A45.2,Open chordotomy of spinal cord NEC,A452
27199,A45.3,Myelotomy of spinal cord,A453
27388,C05.2,Plastic repair of cavity of orbit,C052
27389,C05.8,Other specified plastic repair of orbit,C058
27390,C05.9,Unspecified plastic repair of orbit,C059
27391,C05,Plastic repair of orbit,C05
27631,E08.3,Correction of congenital atresia of choana,E083
27832,K10.3,Repair of defect of interatrial septum using tissue graft NEC,K103
27858,A07.1,Open division of tissue of brain,A071
27946,F34.5,Excision of remnant of tonsil,F345
28122,G58.8,Other specified excision of jejunum,G588
28123,G58.9,Unspecified excision of jejunum,G589
28124,G58,Excision of jejunum,G58
28166,C14.8,Other specified reconstruction of eyelid,C148
28167,C14.9,Unspecified reconstruction of eyelid,C149
28169,C14,Reconstruction of eyelid,C14
29110,G07.8,Other specified repair of oesophagus,G078
29111,G07.9,Unspecified repair of oesophagus,G079
29112,G07,Repair of oesophagus,G07
29260,A07.4,Excision of abscess of tissue of brain,A074
29381,A08.8,Other specified other biopsy of lesion of tissue of brain,A088
29382,A08.9,Unspecified other biopsy of lesion of tissue of brain,A089
29385,A08,Other biopsy of lesion of tissue of brain,A08
30637,C14.1,Flap of skin to eyelid,C141
31551,C81.8,Other specified photocoagulation of retina for detachment,C818
31552,C81.9,Unspecified photocoagulation of retina for detachment,C819
31631,C80.6,Removal of subretinal membrane NEC,C806
31643,C84.6,Retinotomy NEC,C846
31728,F12.1,Apicectomy of tooth,F121
31867,D14.4,Combined approach tympanoplasty,D144
32085,E02.2,Reconstruction of nose NEC,E022
32086,E02.6,Rhinoplasty NEC,E026
32087,E02.8,Other specified plastic operations on nose,E028
32088,E02.9,Unspecified plastic operations on nose,E029
32089,E07.8,Other specified other plastic operations on nose,E078
32090,E07.9,Unspecified other plastic operations on nose,E079
32093,E02,Plastic operations on nose,E02
32094,E07,Other plastic operations on nose,E07
32211,E08.2,Extirpation of lesion of internal nose NEC,E082
33099,E47.8,Other specified other open operations on bronchus,E478
33100,E47.9,Unspecified other open operations on bronchus,E479
33395,E53.2,Single lung transplant,E532
33625,K41.4,Autograft replacement of four or more coronary arteries NEC,K414
33626,K41.8,Other specified other autograft replacement of coronary artery,K418
33627,K41.9,Unspecified other autograft replacement of coronary artery,K419
33628,K44.8,Other specified other replacement of coronary artery,K448
33629,K44.9,Unspecified other replacement of coronary artery,K449
33630,K45.8,Other specified connection of thoracic artery to coronary artery,K458
33631,K45.9,Unspecified connection of thoracic artery to coronary artery,K459
33632,K46.8,Other specified other bypass of coronary artery,K468
33633,K46.9,Unspecified other bypass of coronary artery,K469
33636,K46,Other bypass of coronary artery,K46
33671,K41.1,Autograft replacement of one coronary artery NEC,K411
33698,K46.2,Double implantation of thoracic arteries into heart NEC,K462
33943,K37.5,Excision of supramitral ring,K375
34195,K34.5,Closure of tricuspid valve,K345
34232,K36.1,Tricuspid valvectomy,K361
34399,K37.6,Aortoventriculoplasty,K376
34491,K34.6,Closure of pulmonary valve,K346
34559,K36.2,Pulmonary valvectomy,K362
34984,K29.6,Truncal valve repair,K296
35049,K31.5,Open truncal valvotomy,K315
35084,K29.7,Replacement of truncal valve,K297
35167,K23.6,Cardiomyoplasty,K236
35186,K02.1,Allotransplantation of heart NEC,K021
35215,X45.2,Donation of heart,X452
35361,K20.3,Repair of cor triatriatum,K203
35375,K14.4,Surgical atrial septation,K144
35449,K16.2,Percutaneous transluminal atrial septostomy NEC,K162
35586,K37.2,Infundibulectomy of heart NEC,K372
35739,K24.7,Myotomy of left ventricular outflow tract,K247
35793,K13.1,Percutaneous transluminal repair of defect of interventricular septum using prosthesis,K131
35861,K08.2,Repair of Fallot-type double outlet right ventricle,K082
35874,K08.4,Repair of double outlet left ventricle,K084
35938,K19.8,Other specified creation of other cardiac conduit,K198
35939,K19.9,Unspecified creation of other cardiac conduit,K199
35942,K19,Creation of other cardiac conduit,K19
35966,K52.5,Open division of conducting system of heart NEC,K525
36279,Q18,Diagnostic endoscopic examination of uterus,Q18
36327,E04.1,Submucous diathermy to turbinate of nose,E041
36410,J70.8,Other specified other excision of spleen,J708
36411,J70.9,Unspecified other excision of spleen,J709
36412,J70,Other excision of spleen,J70
36502,F03.1,Primary closure of cleft lip,F031
36513,F03.3,Adjustment to vermilion border of lip NEC,F033
36538,F05.2,Advancement of mucosa of lip NEC,F052
36599,F11.3,Augmentation of alveolar ridge NEC,F113
36657,F09.2,Surgical removal of impacted tooth NEC,F092
36733,F20.1,Excision of gingiva,F201
36968,F17.1,Preparation of tooth for dental crown,F171
37002,F17.6,Preparation of teeth for bridge,F176
37054,F17.2,Creation of impression of tooth for dental crown,F172
37095,F15.1,Creation of orthodontic impression,F151
37523,F39.1,Reconstruction of mouth using flap NEC,F391
