,concept_code_y,concept_name_y,icd
68458,69.95,Incision of cervix,69.95
68505,27.59,Other plastic repair of mouth,27.59
68865,67.4,Amputation of cervix,67.4
68955,09.22,Other partial dacryoadenectomy,09.22
69027,93.91,Intermittent positive pressure breathing [IPPB],93.91
69162,43.0,Gastrotomy,43.0
69216,08.52,Blepharorrhaphy,08.52
69287,57.91,Sphincterotomy of bladder,57.91
69435,95.25,Electromyogram of eye [EMG],95.25
69489,10.43,Other reconstruction of conjunctival cul-de-sac,10.43
69500,46.72,Closure of fistula of duodenum,46.72
69515,31.71,Suture of laceration of trachea,31.71
69528,11.74,Thermokeratoplasty,11.74
69588,66.73,Salpingo-salpingostomy,66.73
69681,29.11,Pharyngoscopy,29.11
69757,31.74,Revision of tracheostomy,31.74
69791,67.6,Other repair of cervix,67.6
69792,67.69,Other repair of cervix,67.69
69834,22.52,Sphenoidotomy,22.52
69878,67.61,Suture of laceration of cervix,67.61
69946,30.1,Hemilaryngectomy,30.1
69958,10.31,Excision of lesion or tissue of conjunctiva,10.31
70059,44.22,Endoscopic dilation of pylorus,44.22
70098,76.31,Partial mandibulectomy,76.31
70114,86.81,Repair for facial weakness,86.81
70280,02.01,Opening of cranial suture,02.01
70305,19.4,Myringoplasty,19.4
70384,11.3,Excision of pterygium,11.3
70385,11.39,Other excision of pterygium,11.39
70402,46.0,Exteriorization of intestine,46.0
70508,50.61,Closure of laceration of liver,50.61
70520,55.81,Suture of laceration of kidney,55.81
70787,20.0,Myringotomy,20.0
70788,20.09,Other myringotomy,20.09
70918,16.5,Exenteration of orbital contents,16.5
70919,16.59,Other exenteration of orbit,16.59
71016,42.41,Partial esophagectomy,42.41
71125,08.93,Other epilation of eyelid,08.93
71156,19.52,Type II tympanoplasty,19.52
71206,33.41,Suture of laceration of bronchus,33.41
71231,70.52,Repair of rectocele,70.52
71232,70.55,Repair of rectocele with graft or prosthesis,70.55
71264,08.3,Repair of blepharoptosis and lid retraction,08.3
71265,08.38,Correction of lid retraction,08.38
71266,08.8,Other repair of eyelid,08.8
71267,08.89,Other eyelid repair,08.89
71353,02.22,Intracranial ventricular shunt or anastomosis,02.22
71475,95.22,Electro-oculogram [EOG],95.22
71565,07.8,Thymectomy,07.8
71566,07.80,"Thymectomy, not otherwise specified",07.80
71568,07.82,Other total excision of thymus,07.82
71570,07.84,Thoracoscopic total excision of thymus,07.84
71686,52.52,Distal pancreatectomy,52.52
71707,02.1,Repair of cerebral meninges,02.1
71708,02.12,Other repair of cerebral meninges,02.12
71761,55.24,Open biopsy of kidney,55.24
71784,57.1,Cystotomy and cystostomy,57.1
71786,57.19,Other cystotomy,57.19
71925,12.21,Diagnostic aspiration of anterior chamber of eye,12.21
72023,11.32,Excision of pterygium with corneal graft,11.32
72056,87.74,Retrograde pyelogram,87.74
72193,96.7,Other continuous invasive mechanical ventilation,96.7
72194,96.70,Continuous invasive mechanical ventilation of unspecified duration,96.70
72195,96.71,Continuous invasive mechanical ventilation for less than 96 consecutive hours,96.71
72196,96.72,Continuous invasive mechanical ventilation for 96 consecutive hours or more,96.72
72253,46.61,Fixation of small intestine to abdominal wall,46.61
72285,21.8,Repair and plastic operations on the nose,21.8
72288,21.89,Other repair and plastic operations on nose,21.89
72362,88.72,Diagnostic ultrasound of heart,88.72
72436,41.95,Repair and plastic operations on spleen,41.95
72537,33.3,Surgical collapse of lung,33.3
72538,33.39,Other surgical collapse of lung,33.39
72711,89.34,Digital examination of rectum,89.34
73118,22.71,Closure of nasal sinus fistula,22.71
73463,21.22,Biopsy of nose,21.22
73893,55.84,Reduction of torsion of renal pedicle,55.84
73923,92.11,Cerebral scan,92.11
74024,87.63,Small bowel series,87.63
74146,46.93,Revision of anastomosis of small intestine,46.93
74287,09.5,Incision of lacrimal sac and passages,09.5
74288,09.59,Other incision of lacrimal passages,09.59
74308,18.4,Suture of laceration of external ear,18.4
75133,88.59,Intra-operative coronary fluorescence vascular angiography,88.59
75814,68.0,Hysterotomy,68.0
75887,47.91,Appendicostomy,47.91
75935,25.94,Other glossotomy,25.94
76269,37.28,Intracardiac echocardiography,37.28
77276,01.3,Incision of brain and cerebral meninges,01.3
77277,01.39,Other incision of brain,01.39
77849,93.90,Non-invasive mechanical ventilation,93.90
77881,03.52,Repair of spinal myelomeningocele,03.52
78338,23.41,Application of crown,23.41
78498,32.22,Lung volume reduction surgery,32.22
78968,07.15,"Biopsy of pituitary gland, unspecified approach",07.15
79325,50.13,Transjugular liver biopsy,50.13
81802,08.37,Reduction of overcorrection of ptosis,08.37
81810,45.34,"Other destruction of lesion of small intestine, except duodenum",45.34
81841,14.73,Mechanical vitrectomy by anterior approach,14.73
83138,48.22,Proctosigmoidoscopy through artificial stoma,48.22
83206,96.26,Manual reduction of rectal prolapse,96.26
83220,16.81,Repair of wound of orbit,16.81
83243,45.91,Small-to-small intestinal anastomosis,45.91
83324,92.15,Pulmonary scan,92.15
83355,46.97,Transplant of intestine,46.97
83435,87.02,Other contrast radiogram of brain and skull,87.02
83436,92.12,Scan of other sites of head,92.12
83479,35.21,Open and other replacement of aortic valve with tissue graft,35.21
83578,76.5,Temporomandibular arthroplasty,76.5
84029,76.92,Insertion of synthetic implant in facial bone,76.92
84124,51.04,Other cholecystotomy,51.04
84476,66.71,Simple suture of fallopian tube,66.71
84557,45.24,Flexible sigmoidoscopy,45.24
84615,55.83,Closure of other fistula of kidney,55.83
84976,09.6,Excision of lacrimal sac and passage,09.6
85075,88.93,Magnetic resonance imaging of spinal canal,88.93
85242,07.17,Biopsy of pineal gland,07.17
85255,07.71,Exploration of pituitary fossa,07.71
85426,23.73,Apicoectomy,23.73
85437,24.32,Suture of laceration of gum,24.32
85565,45.21,Transabdominal endoscopy of large intestine,45.21
85574,45.11,Transabdominal endoscopy of small intestine,45.11
85635,87.11,Full-mouth x-ray of teeth,87.11
85831,15.01,Biopsy of extraocular muscle or tendon,15.01
86028,27.21,Biopsy of bony palate,27.21
86284,20.22,Incision of petrous pyramid air cells,20.22
86295,12.54,Trabeculotomy ab externo,12.54
86308,02.13,Ligation of meningeal vessel,02.13
86374,55.31,Marsupialization of kidney lesion,55.31
86385,09.2,Excision of lesion or tissue of lacrimal gland,09.2
86386,09.20,"Excision of lacrimal gland, not otherwise specified",09.20
86387,09.21,Excision of lesion of lacrimal gland,09.21
86418,11.22,Biopsy of cornea,11.22
86490,13.71,"Insertion of intraocular lens prosthesis at time of cataract extraction, one-stage",13.71
86889,52.85,Allotransplantation of cells of Islets of Langerhans,52.85
86956,51.82,Pancreatic sphincterotomy,51.82
87175,76.11,Biopsy of facial bone,76.11
87278,51.83,Pancreatic sphincteroplasty,51.83
87342,38.01,"Incision of vessel, intracranial vessels",38.01
87541,48.71,Suture of laceration of rectum,48.71
87567,76.94,Open reduction of temporomandibular dislocation,76.94
87712,38.41,"Resection of vessel with replacement, intracranial vessels",38.41
87713,38.61,"Other excision of vessels, intracranial vessels",38.61
88035,49.94,Reduction of anal prolapse,49.94
88069,25.5,Repair of tongue and glossoplasty,25.5
88070,25.59,Other repair and plastic operations on tongue,25.59
88362,23.2,Restoration of tooth by filling,23.2
88496,32.23,Open ablation of lung lesion or tissue,32.23
88497,32.24,Percutaneous ablation of lung lesion or tissue,32.24
88498,32.25,Thoracoscopic ablation of lung lesion or tissue,32.25
88499,32.26,Other and unspecified ablation of lung lesion or tissue,32.26
88706,89.42,Masters' two-step stress test,89.42
88843,32.21,Plication of emphysematous bleb,32.21
89091,12.63,Iridencleisis and iridotasis,12.63
89102,43.49,Other destruction of lesion or tissue of stomach,43.49
89146,27.41,Labial frenectomy,27.41
89169,48.64,Posterior resection of rectum,48.64
89348,33.1,Incision of lung,33.1
89372,48.63,Other anterior resection of rectum,48.63
89486,12.35,Coreoplasty,12.35
89541,42.4,Excision of esophagus,42.4
89542,42.40,"Esophagectomy, not otherwise specified",42.40
89609,29.51,Suture of laceration of pharynx,29.51
89891,89.22,Cystometrogram,89.22
90141,02.11,Simple suture of dura mater of brain,02.11
90220,26.32,Complete sialoadenectomy,26.32
90611,65.94,Ovarian denervation,65.94
90635,12.42,Excision of lesion of iris,12.42
90737,48.91,Incision of rectal stricture,48.91
90815,28.5,Excision of lingual tonsil,28.5
90849,08.64,Reconstruction of eyelid with tarsoconjunctival flap,08.64
90869,30.22,Vocal cordectomy,30.22
90895,59.1,Incision of perivesical tissue,59.1
90896,59.11,Other lysis of perivesical adhesions,59.11
90897,59.19,Other incision of perivesical tissue,59.19
90964,27.91,Labial frenotomy,27.91
91138,65.12,Other biopsy of ovary,65.12
91196,46.94,Revision of anastomosis of large intestine,46.94
91279,44.66,Other procedures for creation of esophagogastric sphincteric competence,44.66
91280,44.67,Laparoscopic procedures for creation of esophagogastric sphincteric competence,44.67
91355,33.0,Incision of bronchus,33.0
91399,75.7,"Manual exploration of uterine cavity, postpartum",75.7
91432,43.5,Partial gastrectomy with anastomosis to esophagus,43.5
91433,43.8,Other partial gastrectomy,43.8
91434,43.89,Open and other partial gastrectomy,43.89
91476,42.23,Other esophagoscopy,42.23
91526,55.95,Local perfusion of kidney,55.95
91609,69.41,Suture of laceration of uterus,69.41
91656,88.56,Coronary arteriography using two catheters,88.56
91707,32.5,Pneumonectomy,32.5
91708,32.59,Other and unspecified pneumonectomy,32.59
91797,02.03,Formation of cranial bone flap,02.03
91826,42.83,Closure of esophagostomy,42.83
91843,96.51,Irrigation of eye,96.51
91890,66.8,Insufflation of fallopian tube,66.8
91933,35.23,Open and other replacement of mitral valve with tissue graft,35.23
92007,20.4,Mastoidectomy,20.4
92008,20.49,Other mastoidectomy,20.49
92133,15.13,Resection of one extraocular muscle,15.13
92208,67.12,Other cervical biopsy,67.12
92252,68.21,Division of endometrial synechiae,68.21
92421,30.21,Epiglottidectomy,30.21
92657,11.75,Radial keratotomy,11.75
92672,52.53,Radical subtotal pancreatectomy,52.53
92727,67.5,Repair of internal cervical os,67.5
92729,67.59,Other repair of internal cervical os,67.59
92773,21.86,Limited rhinoplasty,21.86
93079,07.6,Hypophysectomy,07.6
93231,53.7,"Repair of diaphragmatic hernia, abdominal approach",53.7
93232,53.71,"Laparoscopic repair of diaphragmatic hernia, abdominal approach",53.71
93233,53.72,"Other and open repair of diaphragmatic hernia, abdominal approach",53.72
93234,53.75,"Repair of diaphragmatic hernia, abdominal approach, not otherwise specified",53.75
93268,35.72,Other and unspecified repair of ventricular septal defect,35.72
93329,35.24,Open and other replacement of mitral valve,35.24
93378,76.61,Closed osteoplasty [osteotomy] of mandibular ramus,76.61
93455,45.12,Endoscopy of small intestine through artificial stoma,45.12
93463,01.53,Lobectomy of brain,01.53
93537,22.0,Aspiration and lavage of nasal sinus,22.0
93538,22.00,"Aspiration and lavage of nasal sinus, not otherwise specified",22.00
93559,16.21,Ophthalmoscopy,16.21
93643,21.81,Suture of laceration of nose,21.81
93655,88.53,Angiocardiography of left heart structures,88.53
93709,03.51,Repair of spinal meningocele,03.51
93845,50.23,Open ablation of liver lesion or tissue,50.23
93846,50.24,Percutaneous ablation of liver lesion or tissue,50.24
93847,50.25,Laparoscopic ablation of liver lesion or tissue,50.25
93848,50.26,Other and unspecified ablation of liver lesion or tissue,50.26
93849,50.29,Other destruction of lesion of liver,50.29
93883,50.0,Hepatotomy,50.0
94009,45.62,Other partial resection of small intestine,45.62
94010,45.7,Open and other partial excision of large intestine,45.7
94060,67.2,Conization of cervix,67.2
94091,89.14,Electroencephalogram,89.14
94217,48.25,Open biopsy of rectum,48.25
94250,17.31,Laparoscopic multiple segmental resection of large intestine,17.31
94251,45.71,Open and other multiple segmental resection of large intestine,45.71
94396,88.78,Diagnostic ultrasound of gravid uterus,88.78
94405,45.27,"Intestinal biopsy, site unspecified",45.27
94442,23.1,Surgical removal of tooth,23.1
94443,23.19,Other surgical extraction of tooth,23.19
94512,35.27,Open and other replacement of tricuspid valve with tissue graft,35.27
94612,87.84,Percutaneous hysterogram,87.84
94638,87.31,Endotracheal bronchogram,87.31
94653,87.71,Computerized axial tomography of kidney,87.71
94749,15.6,Revision of extraocular muscle surgery,15.6
94763,52.98,Endoscopic dilation of pancreatic duct,52.98
94845,07.42,Division of nerves to adrenal glands,07.42
94858,66.01,Salpingotomy,66.01
94919,87.17,Other x-ray of skull,87.17
95055,08.35,Repair of blepharoptosis by tarsal technique,08.35
95177,33.25,Open biopsy of bronchus,33.25
95213,01.6,Excision of lesion of skull,01.6
95262,20.92,Revision of mastoidectomy,20.92
95334,14.51,Repair of retinal detachment with diathermy,14.51
95488,45.22,Endoscopy of large intestine through artificial stoma,45.22
95497,89.33,Digital examination of enterostomy stoma,89.33
95638,08.34,Repair of blepharoptosis by other levator muscle techniques,08.34
95736,35.33,Annuloplasty,35.33
95822,10.6,Repair of laceration of conjunctiva,10.6
95833,23.11,Removal of residual root,23.11
95881,69.42,Closure of fistula of uterus,69.42
95897,35.95,Revision of corrective procedure on heart,35.95
95908,45.32,Other destruction of lesion of duodenum,45.32
95955,87.13,Temporomandibular contrast arthrogram,87.13
95988,26.91,Probing of salivary duct,26.91
96022,26.31,Partial sialoadenectomy,26.31
96031,08.51,Canthotomy,08.51
96053,76.65,Segmental osteoplasty [osteotomy] of maxilla,76.65
96101,52.12,Open biopsy of pancreas,52.12
96191,44.15,Open biopsy of stomach,44.15
96218,11.43,Cryotherapy of corneal lesion,11.43
96268,52.0,Pancreatotomy,52.0
96269,52.09,Other pancreatotomy,52.09
96330,16.23,Biopsy of eyeball and orbit,16.23
96339,87.07,Contrast laryngogram,87.07
96373,96.22,Dilation of rectum,96.22
96557,14.74,Other mechanical vitrectomy,14.74
96617,54.75,Other repair of mesentery,54.75
96688,11.6,Corneal transplant,11.6
96689,11.60,"Corneal transplant, not otherwise specified",11.60
96690,11.62,Other lamellar keratoplasty,11.62
96691,11.64,Other penetrating keratoplasty,11.64
96692,11.69,Other corneal transplant,11.69
96751,56.91,Dilation of ureteral meatus,56.91
97195,65.92,Transplantation of ovary,65.92
97368,35.50,Repair of unspecified septal defect of heart with prosthesis,35.50
97390,65.95,Release of torsion of ovary,65.95
97400,76.66,Total osteoplasty [osteotomy] of maxilla,76.66
97409,46.02,Resection of exteriorized segment of small intestine,46.02
97482,22.42,Frontal sinusectomy,22.42
97790,55.85,Symphysiotomy for horseshoe kidney,55.85
97838,52.8,Transplant of pancreas,52.8
97839,52.80,"Pancreatic transplant, not otherwise specified",52.80
97962,72.2,Mid forceps operation,72.2
97963,72.29,Other mid forceps operation,72.29
98019,88.92,Magnetic resonance imaging of chest and myocardium,88.92
98027,66.69,Other partial salpingectomy,66.69
98052,03.21,Percutaneous chordotomy,03.21
98130,11.1,Incision of cornea,11.1
98179,76.46,Other reconstruction of other facial bone,76.46
98225,57.7,Total cystectomy,57.7
98226,57.79,Other total cystectomy,57.79
98287,98.02,Removal of intraluminal foreign body from esophagus without incision,98.02
98337,20.42,Radical mastoidectomy,20.42
98384,57.84,Repair of other fistula of bladder,57.84
98516,02.2,Ventriculostomy,02.2
98525,02.21,Insertion or replacement of external ventricular drain [EVD],02.21
98571,57.71,Radical cystectomy,57.71
98611,88.81,Cerebral thermography,88.81
98684,35.02,"Closed heart valvotomy, mitral valve",35.02
98915,31.63,Revision of laryngostomy,31.63
99021,18.31,Radical excision of lesion of external ear,18.31
99116,51.92,Closure of cholecystostomy,51.92
99130,44.92,Intraoperative manipulation of stomach,44.92
99175,07.63,"Partial excision of pituitary gland, unspecified approach",07.63
99250,09.8,Fistulization of lacrimal tract to nasal cavity,09.8
99274,14.35,Repair of retinal tear by photocoagulation of unspecified type,14.35
99286,07.16,Biopsy of thymus,07.16
99307,29.91,Dilation of pharynx,29.91
99347,13.11,Intracapsular extraction of lens by temporal inferior route,13.11
99358,96.52,Irrigation of ear,96.52
99423,30.3,Complete laryngectomy,30.3
99444,93.73,Esophageal speech training,93.73
99558,31.72,Closure of external fistula of trachea,31.72
99596,46.51,Closure of stoma of small intestine,46.51
99623,18.72,Reattachment of amputated ear,18.72
99666,11.51,Suture of corneal laceration,11.51
99718,53.82,Repair of parasternal hernia,53.82
99748,41.43,Partial splenectomy,41.43
99772,09.71,Correction of everted punctum,09.71
99901,76.0,Incision of facial bone without division,76.0
99902,76.09,Other incision of facial bone,76.09
99926,65.11,Aspiration biopsy of ovary,65.11
99949,16.62,Revision and reinsertion of ocular implant,16.62
99963,52.83,Heterotransplant of pancreas,52.83
99982,76.62,Open osteoplasty [osteotomy] of mandibular ramus,76.62
100033,07.64,"Total excision of pituitary gland, transfrontal approach",07.64
100071,01.28,Placement of intracerebral catheter(s) via burr hole(s),01.28
100119,13.2,Extracapsular extraction of lens by linear extraction technique,13.2
100196,45.03,Incision of large intestine,45.03
100227,35.14,Open heart valvuloplasty of tricuspid valve without replacement,35.14
100247,08.6,Reconstruction of eyelid with flaps or grafts,08.6
100248,08.69,Other reconstruction of eyelid with flaps or grafts,08.69
100262,87.16,Other x-ray of facial bones,87.16
100316,20.5,Other excision of middle ear,20.5
100317,20.59,Other excision of middle ear,20.59
100405,07.72,Incision of pituitary gland,07.72
100422,19.54,Type IV tympanoplasty,19.54
100512,25.2,Partial glossectomy,25.2
100548,15.5,Transposition of extraocular muscles,15.5
100582,89.16,Transillumination of newborn skull,89.16
100644,42.21,Operative esophagoscopy by incision,42.21
100701,19.1,Stapedectomy,19.1
100702,19.19,Other stapedectomy,19.19
100801,45.0,Enterotomy,45.0
100802,45.00,"Incision of intestine, not otherwise specified",45.00
100883,96.53,Irrigation of nasal passages,96.53
100922,34.84,Other repair of diaphragm,34.84
100959,02.3,Extracranial ventricular shunt,02.3
100960,02.34,Ventricular shunt to abdominal cavity and organs,02.34
100961,02.39,Ventricular shunt to extracranial site NEC,02.39
101163,08.36,Repair of blepharoptosis by other techniques,08.36
101238,38.24,Intravascular imaging of coronary vessel(s) by optical coherence tomography [OCT],38.24
101414,29.4,Plastic operation on pharynx,29.4
101424,25.02,Open biopsy of tongue,25.02
101440,29.5,Other repair of pharynx,29.5
101441,29.59,Other repair of pharynx,29.59
101681,27.53,Closure of fistula of mouth,27.53
101743,25.91,Lingual frenotomy,25.91
101757,07.41,Incision of adrenal gland,07.41
101821,56.35,Endoscopy (cystoscopy) (looposcopy) of ileal conduit,56.35
101874,12.85,Repair of scleral staphyloma with graft,12.85
102364,55.6,Transplant of kidney,55.6
102365,55.69,Other kidney transplantation,55.69
102491,02.02,Elevation of skull fracture fragments,02.02
102827,26.12,Open biopsy of salivary gland or duct,26.12
102845,89.51,Rhythm electrocardiogram,89.51
102853,27.52,Suture of laceration of other part of mouth,27.52
102868,27.51,Suture of laceration of lip,27.51
102904,28.92,Excision of lesion of tonsil and adenoid,28.92
103160,24.12,Biopsy of alveolus,24.12
103222,45.31,Other local excision of lesion of duodenum,45.31
103827,12.72,Cyclocryotherapy,12.72
104090,42.82,Suture of laceration of esophagus,42.82
104167,50.22,Partial hepatectomy,50.22
104301,46.5,Closure of intestinal stoma,46.5
104302,46.50,"Closure of intestinal stoma, not otherwise specified",46.50
104520,07.98,Other and unspecified thoracoscopic operations on thymus,07.98
104733,57.82,Closure of cystostomy,57.82
104952,42.24,Closed [endoscopic] biopsy of esophagus,42.24
105035,26.2,Excision of lesion of salivary gland,26.2
105036,26.29,Other excision of salivary gland lesion,26.29
105037,26.3,Sialoadenectomy,26.3
105038,26.30,"Sialoadenectomy, not otherwise specified",26.30
105140,41.41,Marsupialization of splenic cyst,41.41
105506,52.82,Homotransplant of pancreas,52.82
105717,33.48,Other repair and plastic operations on bronchus,33.48
105847,46.52,Closure of stoma of large intestine,46.52
106099,53.8,"Repair of diaphragmatic hernia, thoracic approach",53.8
106100,53.80,"Repair of diaphragmatic hernia with thoracic approach, not otherwise specified",53.80
106101,53.83,"Laparoscopic repair of diaphragmatic hernia, with thoracic approach",53.83
106102,53.84,"Other and open repair of diaphragmatic hernia, with thoracic approach",53.84
106351,10.1,Other incision of conjunctiva,10.1
106376,21.84,Revision rhinoplasty,21.84
106397,30,Excision of larynx,30
106398,30.0,Excision or destruction of lesion or tissue of larynx,30.0
106399,30.2,Other partial laryngectomy,30.2
106711,57.81,Suture of laceration of bladder,57.81
106764,46.92,Myotomy of other parts of colon,46.92
106777,07.12,Open biopsy of adrenal gland,07.12
106797,45.26,Open biopsy of large intestine,45.26
106813,16.92,Excision of lesion of orbit,16.92
107051,33.71,"Endoscopic insertion or replacement of bronchial valve(s), single lobe",33.71
107057,33.73,"Endoscopic insertion or replacement of bronchial valve(s), multiple lobes",33.73
107123,12.41,"Destruction of lesion of iris, nonexcisional",12.41
107352,45.23,Colonoscopy,45.23
107555,45.61,Multiple segmental resection of small intestine,45.61
107626,57.8,Other repair of urinary bladder,57.8
107627,57.89,Other repair of bladder,57.89
107776,42.31,Local excision of esophageal diverticulum,42.31
107820,35.12,Open heart valvuloplasty of mitral valve without replacement,35.12
107840,46.82,Intra-abdominal manipulation of large intestine,46.82
107861,67.32,Destruction of lesion of cervix by cauterization,67.32
107983,16.0,Orbitotomy,16.0
107984,16.09,Other orbitotomy,16.09
108118,12.81,Suture of laceration of sclera,12.81
108264,02.14,Choroid plexectomy,02.14
108278,14.72,Other removal of vitreous,14.72
108318,09.53,Incision of lacrimal sac,09.53
108360,22.41,Frontal sinusotomy,22.41
108538,09.0,Incision of lacrimal gland,09.0
108555,10.4,Conjunctivoplasty,10.4
108558,10.49,Other conjunctivoplasty,10.49
108588,09.73,Repair of canaliculus,09.73
108637,46.04,Resection of exteriorized segment of large intestine,46.04
108645,20.51,Excision of lesion of middle ear,20.51
109190,26.0,Incision of salivary gland or duct,26.0
109401,18.11,Otoscopy,18.11
109756,18.02,Incision of external auditory canal,18.02
109948,65.93,Manual rupture of ovarian cyst,65.93
110219,55.87,Correction of ureteropelvic junction,55.87
110308,04.41,Decompression of trigeminal nerve root,04.41
110748,04.05,Gasserian ganglionectomy,04.05
110814,14.52,Repair of retinal detachment with cryotherapy,14.52
110869,87.05,Contrast dacryocystogram,87.05
110975,67.33,Destruction of lesion of cervix by cryosurgery,67.33
111000,35.41,Enlargement of existing atrial septal defect,35.41
111099,29.0,Pharyngotomy,29.0
111291,34.09,Other incision of pleura,34.09
111303,66.96,Dilation of fallopian tube,66.96
111350,15.1,Operations on one extraocular muscle involving temporary detachment from globe,15.1
111351,15.19,Other operations on one extraocular muscle involving temporary detachment from globe,15.19
111623,28.0,Incision and drainage of tonsil and peritonsillar structures,28.0
111829,76.45,Other total ostectomy of other facial bone,76.45
111847,09.51,Incision of lacrimal punctum,09.51
111925,46.76,Closure of fistula of large intestine,46.76
112015,18.12,Biopsy of external ear,18.12
112120,33.42,Closure of bronchial fistula,33.42
112202,45.25,Closed [endoscopic] biopsy of large intestine,45.25
112296,22.5,Other nasal sinusotomy,22.5
112297,22.50,"Sinusotomy, not otherwise specified",22.50
112317,47.0,Appendectomy,47.0
112318,47.09,Other appendectomy,47.09
112418,88.52,Angiocardiography of right heart structures,88.52
112490,37.32,Excision of aneurysm of heart,37.32
112510,15.7,Repair of injury of extraocular muscle,15.7
112585,30.29,Other partial laryngectomy,30.29
112760,23.3,Restoration of tooth by inlay,23.3
112780,02.92,Repair of brain,02.92
112956,08.24,"Excision of major lesion of eyelid, full-thickness",08.24
112977,48.33,Destruction of rectal lesion or tissue by laser,48.33
113014,01.31,Incision of cerebral meninges,01.31
113028,36.2,Heart revascularization by arterial implant,36.2
113029,36.3,Other heart revascularization,36.3
113030,36.39,Other heart revascularization,36.39
113050,07.53,Partial excision of pineal gland,07.53
113105,55.4,Partial nephrectomy,55.4
113230,07.21,Excision of lesion of adrenal gland,07.21
113265,21.02,Control of epistaxis by posterior (and anterior) packing,21.02
113306,66.11,Biopsy of fallopian tube,66.11
113331,53.81,Plication of the diaphragm,53.81
113367,76.01,Sequestrectomy of facial bone,76.01
113385,26.41,Suture of laceration of salivary gland,26.41
113429,09.91,Obliteration of lacrimal punctum,09.91
113449,42.85,Repair of esophageal stricture,42.85
113460,26.4,Repair of salivary gland or duct,26.4
113579,07.14,"Biopsy of pituitary gland, transsphenoidal approach",07.14
113589,96.29,Reduction of intussusception of alimentary tract,96.29
113698,15.12,Advancement of one extraocular muscle,15.12
113720,50.12,Open biopsy of liver,50.12
113748,45.75,Open and other left hemicolectomy,45.75
113873,47.1,Incidental appendectomy,47.1
113874,47.11,Laparoscopic incidental appendectomy,47.11
113875,47.19,Other incidental appendectomy,47.19
113927,39.63,Cardioplegia,39.63
113937,01.23,Reopening of craniotomy site,01.23
114082,29.31,Cricopharyngeal myotomy,29.31
114135,65.3,Unilateral oophorectomy,65.3
114136,65.39,Other unilateral oophorectomy,65.39
114137,65.52,Other removal of remaining ovary,65.52
114225,35.03,"Closed heart valvotomy, pulmonary valve",35.03
114368,45.01,Incision of duodenum,45.01
114463,27.73,Repair of uvula,27.73
114589,11.31,Transposition of pterygium,11.31
114613,12.88,Other scleral reinforcement,12.88
114633,96.32,Gastric freezing,96.32
114799,07.93,Repair of thymus,07.93
114815,34.6,Scarification of pleura,34.6
114844,45.76,Open and other sigmoidectomy,45.76
114950,89.56,Carotid pulse tracing with ECG lead,89.56
114979,57.12,Lysis of intraluminal adhesions with incision into bladder,57.12
115156,12.93,Removal or destruction of epithelial downgrowth from anterior chamber,12.93
115163,12.86,Other repair of scleral staphyloma,12.86
115213,33.22,Fiber-optic bronchoscopy,33.22
115265,57.31,Cystoscopy through artificial stoma,57.31
115322,46.03,Exteriorization of large intestine,46.03
115376,87.32,Other contrast bronchogram,87.32
115414,50.3,Lobectomy of liver,50.3
115459,89.35,Transillumination of nasal sinuses,89.35
115516,07.61,"Partial excision of pituitary gland, transfrontal approach",07.61
115558,07.44,Repair of adrenal gland,07.44
115581,87.06,Contrast radiogram of nasopharynx,87.06
115633,41.2,Splenotomy,41.2
115667,16.51,Exenteration of orbit with removal of adjacent structures,16.51
115734,89.57,Apexcardiogram (with ECG lead),89.57
116256,55.21,Nephroscopy,55.21
116364,67.0,Dilation of cervical canal,67.0
116400,46.80,"Intra-abdominal manipulation of intestine, not otherwise specified",46.80
116428,12.5,Facilitation of intraocular circulation,12.5
116429,12.59,Other facilitation of intraocular circulation,12.59
116464,48.35,Local excision of rectal lesion or tissue,48.35
116465,48.6,Other resection of rectum,48.6
116466,48.69,Other resection of rectum,48.69
116625,33.5,Lung transplant,33.5
116626,33.50,"Lung transplantation, not otherwise specified",33.50
116684,35.26,Open and other replacement of pulmonary valve,35.26
116698,35.07,Endovascular replacement of pulmonary valve,35.07
116699,35.08,Transapical replacement of pulmonary valve,35.08
116730,22.64,Sphenoidectomy,22.64
116781,86.51,Replantation of scalp,86.51
116822,76.43,Other reconstruction of mandible,76.43
116965,12.44,Excision of lesion of ciliary body,12.44
116975,42.51,Intrathoracic esophagoesophagostomy,42.51
116976,42.61,Antesternal esophagoesophagostomy,42.61
117096,99.93,Rectal massage (for levator spasm),99.93
117235,14.4,Repair of retinal detachment with scleral buckling and implant,14.4
117236,14.5,Other repair of retinal detachment,14.5
117237,14.59,Other repair of retinal detachment,14.59
117488,22.31,Radical maxillary antrotomy,22.31
117522,35.53,"Repair of ventricular septal defect with prosthesis, open technique",35.53
117523,35.55,"Repair of ventricular septal defect with prosthesis, closed technique",35.55
117549,72.3,High forceps operation,72.3
117550,72.39,Other high forceps operation,72.39
117569,33.49,Other repair and plastic operations on lung,33.49
117757,09.43,Probing of nasolacrimal duct,09.43
117776,33.93,Puncture of lung,33.93
117952,45.63,Total removal of small intestine,45.63
118115,45.41,Excision of lesion or tissue of large intestine,45.41
118219,12.66,Postoperative revision of scleral fistulization procedure,12.66
118255,15.11,Recession of one extraocular muscle,15.11
118289,34.91,Thoracentesis,34.91
118369,21.62,Fracture of the turbinates,21.62
