,concept_code_y,concept_name_y,opcs
45424,N05.3,Bilateral inguinal orchidectomy,N053
45444,N06.2,Excision of aberrant testis,N062
45458,N07.8,Other specified extirpation of lesion of testis,N078
45459,N07.9,Unspecified extirpation of lesion of testis,N079
45460,N07,Extirpation of lesion of testis,N07
45473,N07.1,Excision of lesion of testis,N071
45486,N08.8,Other specified bilateral placement of testes in scrotum,N088
45487,N08.9,Unspecified bilateral placement of testes in scrotum,N089
45498,N08.1,Bilateral microvascular transfer of testes to scrotum,N081
45508,N08.3,First stage bilateral orchidopexy,N083
45518,N08.4,Second stage bilateral orchidopexy,N084
45529,N11.2,Plication of hydrocele sac,N112
45573,N17.2,Ligation of vas deferens NEC,N172
45605,N18.1,Reversal of bilateral vasectomy,N181
45637,N19.2,Embolisation of varicocele,N192
45659,N24.1,Excision of sweat gland bearing skin of male perineum,N241
45670,N26.1,Total amputation of penis,N261
45681,N27.2,Cauterisation of lesion of penis,N272
45691,N28.1,Construction of penis,N281
45702,N28.3,Plication of corpora of penis,N283
45713,N28.4,Frenuloplasty of penis,N284
45764,N30.1,Prepuceplasty,N301
45787,N30.5,Stretching of prepuce,N305
45860,N28.5,Correction of chordee of penis,N285
45918,N34.3,Male colposcopy,N343
45939,P01.2,Reduction of clitoris,P012
45949,P03.1,Excision of Bartholin gland,P031
45964,P03.2,Marsupialisation of Bartholin gland,P032
45975,P03.3,Excision of lesion of Bartholin gland,P033
45991,P05.1,Total excision of vulva,P051
46002,P05.5,Excision of excess labial tissue,P055
46027,P05.2,Partial excision of vulva,P052
46051,P06.8,Other specified extirpation of lesion of vulva,P068
46052,P06.9,Unspecified extirpation of lesion of vulva,P069
46053,P06,Extirpation of lesion of vulva,P06
46065,P06.1,Laser destruction of lesion of vulva,P061
46076,P06.2,Cryosurgery to lesion of vulva,P062
46134,P09.1,Biopsy of lesion of vulva,P091
46173,P13.7,Excision of sweat gland bearing skin of female perineum,P137
46202,P14.2,Posterior episiotomy NEC,P142
46203,P14.8,Other specified incision of introitus of vagina,P148
46204,P14.9,Unspecified incision of introitus of vagina,P149
46205,P14,Incision of introitus of vagina,P14
46213,P14.3,Anterior episiotomy,P143
46236,P15.3,Repair of hymen,P153
46246,P15.5,Stretching of hymen,P155
46284,P19.8,Other specified excision of band of vagina,P198
46285,P19.9,Unspecified excision of band of vagina,P199
46286,P19,Excision of band of vagina,P19
46296,P19.1,Laser excision of septum of vagina,P191
46307,P20.2,Laser destruction of lesion of vagina,P202
46317,P20.4,Cryotherapy to lesion of vagina,P204
46376,P21.2,Reconstruction of vagina NEC,P212
46377,P21.3,Vaginoplasty NEC,P213
46380,P21,Plastic operations on vagina,P21
46381,P32,Other plastic operations on vagina,P32
46439,P22.8,Other specified repair of prolapse of vagina and amputation of cervix uteri,P228
46440,P22.9,Unspecified repair of prolapse of vagina and amputation of cervix uteri,P229
46441,P22,Repair of prolapse of vagina and amputation of cervix uteri,P22
46449,P24.1,Repair of vault of vagina using combined abdominal and vaginal approach,P241
46459,P24.2,Sacrocolpopexy,P242
46481,P26.1,Insertion of Hodge pessary into vagina,P261
46499,P27.8,Other specified exploration of vagina,P278
46500,P27.9,Unspecified exploration of vagina,P279
46501,P27,Exploration of vagina,P27
46511,Q01.4,Large loop excision of transformation zone,Q014
46524,Q02.1,Avulsion of lesion of cervix uteri,Q021
46556,Q03.2,Laser cone biopsy of cervix uteri,Q032
46568,Q03.5,Ring biopsy of cervix uteri,Q035
46587,Q55.4,Colposcopy of cervix,Q554
46617,Q07.5,Subtotal abdominal hysterectomy,Q075
46628,Q09.4,Open biopsy of lesion of uterus,Q094
46658,Q10,Curettage of uterus,Q10
46673,Q11.2,Dilation of cervix uteri and evacuation of products of conception from uterus NEC,Q112
46714,Q17.2,Endoscopic cauterisation of lesion of uterus,Q172
46725,Q17.3,Endoscopic cryotherapy to lesion of uterus,Q173
46751,Q18.1,Diagnostic endoscopic examination of uterus and biopsy of lesion of uterus,Q181
46759,Q20.3,Manual manipulation of uterus,Q203
46770,Q20.4,Vaginofixation of uterus,Q204
46799,Q16.1,Vaginal excision of lesion of uterus,Q161
46837,Q22.8,Other specified bilateral excision of adnexa of uterus,Q228
46838,Q22.9,Unspecified bilateral excision of adnexa of uterus,Q229
46839,Q22,Bilateral excision of adnexa of uterus,Q22
46985,Q26.2,Revision of tubal prosthesis in fallopian tube,Q262
47004,Q27.8,Other specified open bilateral occlusion of fallopian tubes,Q278
47005,Q27.9,Unspecified open bilateral occlusion of fallopian tubes,Q279
47006,Q27,Open bilateral occlusion of fallopian tubes,Q27
47020,Q27.1,Open bilateral ligation of fallopian tubes,Q271
47057,Q29.8,Other specified open reversal of female sterilisation,Q298
47058,Q29.9,Unspecified open reversal of female sterilisation,Q299
47059,Q29,Open reversal of female sterilisation,Q29
47070,Q34.2,Open biopsy of fallopian tube,Q342
47085,Q34.3,Open dilation of fallopian tube,Q343
47096,Q34.4,Exploration of fallopian tube,Q344
47110,Q35.1,Endoscopic bilateral cauterisation of fallopian tubes,Q351
47125,Q35.2,Endoscopic bilateral clipping of fallopian tubes,Q352
47137,Q35.3,Endoscopic bilateral ringing of fallopian tubes,Q353
47194,Q37.8,Other specified endoscopic reversal of female sterilisation,Q378
47195,Q37.9,Unspecified endoscopic reversal of female sterilisation,Q379
47196,Q37,Endoscopic reversal of female sterilisation,Q37
47223,Q39.1,Diagnostic endoscopic examination of fallopian tube and biopsy of lesion of fallopian tube,Q391
47247,Q41.2,Hydrotubation of fallopian tube,Q412
47270,Q44.8,Other specified open destruction of lesion of ovary,Q448
47271,Q44.9,Unspecified open destruction of lesion of ovary,Q449
47272,Q44,Open destruction of lesion of ovary,Q44
47283,Q44.1,Open cauterisation of lesion of ovary,Q441
47292,Q45.1,Replantation of ovary,Q451
47301,Q45.4,Suture of rupture of corpus luteum,Q454
47312,Q47.3,Open biopsy of lesion of ovary,Q473
47344,Q49.1,Endoscopic extirpation of lesion of ovary NEC,Q491
47355,Q50.1,Diagnostic endoscopic examination of ovary and biopsy of lesion of ovary,Q501
47370,Q52.1,Excision of lesion of broad ligament of uterus,Q521
47382,Q52.2,Destruction of lesion of broad ligament of uterus,Q522
47431,Q55.1,Examination of female genital tract under anaesthetic and Papanicolau smear,Q551
47452,R12.3,Repositioning of retroverted gravid uterus,R123
47500,R17.8,Other specified elective caesarean delivery,R178
47501,R17.9,Unspecified elective caesarean delivery,R179
47502,R17,Elective caesarean delivery,R17
47516,R17.1,Elective upper uterine segment caesarean delivery,R171
47532,R17.2,Elective lower uterine segment caesarean delivery,R172
47553,R20.2,Assisted breech delivery,R202
47564,R21,Forceps cephalic delivery,R21
47573,R21.1,High forceps cephalic delivery with rotation,R211
47583,R21.3,Mid forceps cephalic delivery with rotation,R213
47620,R22.1,High vacuum delivery,R221
47631,R22.2,Low vacuum delivery,R222
47698,R32.1,Repair of obstetric laceration of uterus or cervix uteri,R321
47712,R32.2,Repair of obstetric laceration of perineum and sphincter of anus,R322
47723,R32.3,Repair of obstetric laceration of vagina and floor of pelvis,R323
47733,R32.4,Repair of minor obstetric laceration,R324
47749,S01.8,Other specified plastic excision of skin of head or neck,S018
47750,S01.9,Unspecified plastic excision of skin of head or neck,S019
47751,S01,Plastic excision of skin of head or neck,S01
47764,S01.1,Facelift and tightening of platysma,S011
47777,S01.3,Submental lipectomy,S013
47800,S01.4,Browlift NEC,S014
47823,S02.8,Other specified plastic excision of skin of abdominal wall,S028
47824,S02.9,Unspecified plastic excision of skin of abdominal wall,S029
47825,S02,Plastic excision of skin of abdominal wall,S02
47854,S02.2,Abdominolipectomy,S022
47870,S03.2,Thigh lift,S032
47884,S03.3,Excision of redundant skin or fat of arm,S033
47897,S04.1,Excision of sweat gland bearing skin of axilla,S041
47912,S04.2,Excision of sweat gland bearing skin of groin,S042
47976,S05.3,Microscopically controlled excision of lesion of skin of head or neck using chemosurgical technique,S053
47986,S06.3,Shave excision of lesion of skin of head or neck,S063
48018,S08.3,Curettage of lesion of skin of head or neck NEC,S083
48019,S08.1,Curettage and cauterisation of lesion of skin of head or neck,S081
48032,S09.1,Laser destruction of lesion of skin of head or neck,S091
48043,S10.1,Cauterisation of lesion of skin of head or neck NEC,S101
48053,S10.2,Cryotherapy to lesion of skin of head or neck,S102
48063,S10.3,Chemical peeling of lesion of skin of head or neck,S103
48073,S10.4,Electrolysis to lesion of skin of head or neck,S104
48094,S13.1,Punch biopsy of lesion of skin of head or neck,S131
48113,S14.8,Other specified shave biopsy of skin,S148
48114,S14.9,Unspecified shave biopsy of skin,S149
48115,S14,Shave biopsy of skin,S14
48126,S14.1,Shave biopsy of lesion of skin of head or neck,S141
48154,S19.2,Distant tube pedicle flap of skin NEC,S192
48155,S19,Distant pedicle flap of skin,S19
48199,S21.8,Other specified hair bearing flap of skin,S218
48200,S21.9,Unspecified hair bearing flap of skin,S219
48203,S21,Hair bearing flap of skin,S21
48218,S21.1,Hair bearing flap of skin to scalp for male pattern baldness,S211
48245,S21.3,Hair bearing flap of skin to nasolabial area,S213
48264,S21.4,Hair bearing flap of skin to chin area,S214
48278,S22.1,Neurovascular island sensory flap of skin to head or neck,S221
48296,S22.3,Local sensory flap of skin to head or neck,S223
48317,S23.1,Z plasty to head or neck,S231
48381,S30.1,Delay of flap of skin to head or neck,S301
48391,S30.3,Revision of flap of skin to head or neck,S303
48402,S30.4,Final inset of flap of skin to head or neck,S304
48415,S30.5,Thinning of flap of skin to head or neck,S305
48442,S34.1,Hair bearing graft to nasolabial area,S341
48455,S34.2,Hair bearing graft to chin area,S342
48466,S41.2,Delayed primary suture of skin of head or neck,S412
48477,S41.3,Secondary suture of skin of head or neck,S413
48488,S41.4,Resuture of skin of head or neck,S414
48497,S47.5,Incision of skin of head or neck,S475
48509,S54.3,Toilet to burnt skin of head or neck NEC,S543
48519,S54.1,Debridement of burnt skin of head or neck,S541
48585,S64.2,Chemical destruction of nail bed,S642
48596,S66.1,Biopsy of lesion of nail bed,S661
48623,S66.3,Incision of nail bed,S663
48631,S68.2,Excision of wedge of nail,S682
48644,S70.2,Incision of nail,S702
48655,T03.1,Exploratory median sternotomy,T031
48677,T07.8,Other specified open excision of pleura,T078
48678,T07.9,Unspecified open excision of pleura,T079
48679,T07,Open excision of pleura,T07
48698,T07.1,Decortication of pleura,T071
48709,T07.2,Open excision of lesion of pleura,T072
48724,T08.1,Resection of rib and open drainage of pleural cavity,T081
48733,T08.2,Closure of open drainage of pleural cavity,T082
48745,T09.1,Open destruction of lesion of pleura,T091
48755,T09.2,Open biopsy of lesion of pleura,T092
48767,T09.3,Mechanical open pleurodesis,T093
48778,T09.4,Chemical open pleurodesis,T094
48791,T10.1,Endoscopic extirpation of lesion of pleura,T101
48802,T10.2,Endoscopic pleurodesis using talc,T102
48847,T14.1,Percutaneous biopsy of lesion of pleura,T141
48868,T15.8,Other specified repair of rupture of diaphragm,T158
48869,T15.9,Unspecified repair of rupture of diaphragm,T159
48870,T15,Repair of rupture of diaphragm,T15
48881,T15.1,Repair of traumatic rupture of diaphragm,T151
48891,T15.2,Repair of postoperative rupture of diaphragm,T152
48902,T17.2,Destruction of lesion of diaphragm,T172
48914,T22.1,Primary repair of femoral hernia using insert of natural material,T221
48927,T22.2,Primary repair of femoral hernia using insert of prosthetic material,T222
48951,T23.1,Repair of recurrent femoral hernia using insert of natural material,T231
48962,T23.2,Repair of recurrent femoral hernia using insert of prosthetic material,T232
48976,T23.3,Repair of recurrent femoral hernia using sutures,T233
49002,T29.2,Excision of urachus,T292
49022,T52.3,Plantar fasciectomy,T523
49035,T52.4,Revision of plantar fasciectomy,T524
49057,T55.4,Release fasciotomy of anterior compartment of lower leg,T554
49069,T55.5,Release fasciotomy of posterior compartment of lower leg,T555
49112,T59.3,Excision of ganglion of knee,T593
49123,T59.4,Excision of ganglion of foot,T594
49154,T60.3,Re-excision of ganglion of knee,T603
49164,T60.4,Re-excision of ganglion of foot,T604
49251,T77.2,Wide excision of muscle,T772
49264,T77.1,Excision of whole muscle group,T771
49312,T83.1,Destruction of lesion of muscle,T831
49326,T79.1,Plastic repair of rotator cuff of shoulder NEC,T791
49365,T80.8,Other specified release of contracture of muscle,T808
49366,T80.9,Unspecified release of contracture of muscle,T809
49367,T80,Release of contracture of muscle,T80
49385,T80.1,Release of paralytic tether,T801
49394,T80.2,Release of cicatricial tether,T802
49405,T80.4,Release of sternomastoid muscle,T804
49434,T83.3,Stretching of muscle,T833
49454,T85.5,Block dissection of inguinal lymph nodes,T855
49465,T86.7,Sampling of inguinal lymph nodes,T867
49474,T87.7,Excision or biopsy of inguinal lymph node,T877
49488,T92.5,Excision of lymphoedematous tissue of scrotum,T925
49496,V01.1,Cranioplasty using prosthesis,V011
49542,V03.1,Exploratory open craniotomy,V031
49551,V03.6,Exploratory burrhole of cranium,V036
49559,V03.2,Reopening of cranium and re-exploration of intracranial operation site and surgical arrest of postoperative bleeding,V032
49569,V05.1,Extirpation of lesion of cranium,V051
49618,V01.6,Strip craniectomy,V016
49643,V09.1,Reduction of fracture of nasoethmoid complex of bones,V091
49660,V09.3,Reduction of fracture of zygomatic complex of bones,V093
49683,V13.3,Biopsy of lesion of bone of face,V133
49693,V13.2,Alveolar bone graft to maxilla,V132
49701,V10.1,Intracranial osteotomy of bone of face,V101
49711,V10.2,Transorbital subcranial osteotomy of bone of face,V102
49743,V07.1,Extensive excision of bone of face,V071
49806,V15.1,Reduction of fracture of alveolus of mandible,V151
49834,V08.8,Other specified reduction of fracture of maxilla,V088
49835,V08.9,Unspecified reduction of fracture of maxilla,V089
49836,V08,Reduction of fracture of maxilla,V08
49846,V08.1,Reduction of fracture of alveolus of maxilla,V081
49888,V17.1,Intermaxillary fixation of mandible,V171
49896,V17.3,Extraoral fixation of mandible,V173
49926,V11.1,Intermaxillary fixation of maxilla,V111
49958,V10.3,Osteotomy of maxilla involving nasal complex,V103
49966,V10.4,Low level osteotomy of maxilla,V104
49974,V10.5,Osteotomy of alveolar segment of maxilla,V105
49983,V16.1,Osteotomy of mandible and advancement of mandible,V161
49991,V16.2,Osteotomy of mandible and retrusion of mandible,V162
49999,V16.3,Osteotomy of alveolar segment of mandible,V163
50032,V19.2,Genioplasty of mandible,V192
50051,V19.5,Manipulation of mandible NEC,V195
50073,V19.4,Biopsy of lesion of mandible,V194
50099,V20.3,Intra-articular arthroplasty of temporomandibular joint,V203
50124,V29.5,Primary anterior excision of cervical intervertebral disc NEC,V295
50125,V29.8,Other specified primary excision of cervical intervertebral disc,V298
50126,V29.9,Unspecified primary excision of cervical intervertebral disc,V299
50127,V29,Primary excision of cervical intervertebral disc,V29
50140,V29.1,Primary laminectomy excision of cervical intervertebral disc,V291
50151,V29.2,Primary hemilaminectomy excision of cervical intervertebral disc,V292
50175,V22.3,Primary foraminotomy of cervical spine,V223
50184,V29.6,Primary microdiscectomy of cervical intervertebral disc,V296
50216,V30.8,Other specified revisional excision of cervical intervertebral disc,V308
50217,V30.9,Unspecified revisional excision of cervical intervertebral disc,V309
50220,V30,Revisional excision of cervical intervertebral disc,V30
50233,V30.1,Revisional laminectomy excision of cervical intervertebral disc,V301
50244,V30.2,Revisional hemilaminectomy excision of cervical intervertebral disc,V302
50253,V30.3,Revisional fenestration excision of cervical intervertebral disc,V303
50262,V30.4,Revisional anterior excision of cervical intervertebral disc and interbody fusion of joint of cervical spine,V304
50274,V23.3,Revisional foraminotomy of cervical spine,V233
50283,V30.6,Revisional microdiscectomy of cervical intervertebral disc,V306
50292,V37.8,Other specified primary fusion of joint of cervical spine,V378
50293,V37.9,Unspecified primary fusion of joint of cervical spine,V379
50294,V37,Primary fusion of joint of cervical spine,V37
50304,V37.3,Transoral fusion of atlantoaxial joint,V373
50317,V39.1,Revisional fusion of joint of cervical spine NEC,V391
50340,V31.3,Primary costotransversectomy of thoracic intervertebral disc,V313
50455,V24.1,Primary decompression of thoracic spinal cord and fusion of joint of thoracic spine,V241
50473,V32.3,Revisional costotransversectomy of thoracic intervertebral disc,V323
50540,V22.8,Other specified primary decompression operations on cervical spine,V228
50541,V22.9,Unspecified primary decompression operations on cervical spine,V229
50542,V22,Primary decompression operations on cervical spine,V22
50556,V22.1,Primary anterior decompression of cervical spinal cord and fusion of joint of cervical spine,V221
50609,V23.2,Revisional anterior decompression of cervical spinal cord NEC,V232
50610,V23.8,Other specified revisional decompression operations on cervical spine,V238
50611,V23.9,Unspecified revisional decompression operations on cervical spine,V239
50612,V23,Revisional decompression operations on cervical spine,V23
50626,V23.1,Revisional anterior decompression of cervical spinal cord and fusion of joint of cervical spine,V231
50741,V25.3,Primary posterior decompression of lumbar spine and intertransverse fusion of joint of lumbar spine,V253
50755,V26.6,Revisional lateral foraminotomy of lumbar spine,V266
50759,V51,Other primary excision of lumbar intervertebral disc,V51
50760,V51.8,Other specified other primary excision of lumbar intervertebral disc,V518
50761,V51.9,Unspecified other primary excision of lumbar intervertebral disc,V519
50786,V33.8,Other specified primary excision of lumbar intervertebral disc,V338
50787,V33.9,Unspecified primary excision of lumbar intervertebral disc,V339
50788,V33,Primary excision of lumbar intervertebral disc,V33
50797,V33.1,Primary laminectomy excision of lumbar intervertebral disc,V331
50806,V33.2,Primary fenestration excision of lumbar intervertebral disc,V332
50822,V33.5,Primary anterior excision of lumbar intervertebral disc and posterior graft fusion of joint of lumbar spine,V335
50833,V33.6,Primary anterior excision of lumbar intervertebral disc and posterior instrumentation of lumbar spine,V336
50843,V33.7,Primary microdiscectomy of lumbar intervertebral disc,V337
50881,V34.8,Other specified revisional excision of lumbar intervertebral disc,V348
50882,V34.9,Unspecified revisional excision of lumbar intervertebral disc,V349
50886,V34,Revisional excision of lumbar intervertebral disc,V34
50895,V34.1,Revisional laminectomy excision of lumbar intervertebral disc,V341
50904,V34.2,Revisional fenestration excision of lumbar intervertebral disc,V342
50913,V34.3,Revisional anterior excision of lumbar intervertebral disc and interbody fusion of joint of lumbar spine,V343
50922,V34.6,Revisional anterior excision of lumbar intervertebral disc and posterior instrumentation of lumbar spine,V346
50932,V34.7,Revisional microdiscectomy of lumbar intervertebral disc,V347
50955,V38.4,Primary intertransverse fusion of joint of lumbar spine NEC,V384
51047,V44.8,Other specified decompression of fracture of spine,V448
51048,V44.9,Unspecified decompression of fracture of spine,V449
51049,V44,Decompression of fracture of spine,V44
51058,V44.1,Complex decompression of fracture of spine,V441
51069,V44.2,Anterior decompression of fracture of spine,V442
51080,V44.3,Posterior decompression of fracture of spine NEC,V443
51107,V45.1,Open reduction of fracture of spine and excision of facet of spine,V451
51488,V46.2,Fixation of fracture of spine using Harrington rod,V462
51627,V41.2,Anterior attachment of correctional instrument to spine,V412
51628,V41.8,Other specified instrumental correction of deformity of spine,V418
51629,V41.9,Unspecified instrumental correction of deformity of spine,V419
51690,V42.1,Excision of rib hump,V421
51704,V42.2,Epiphysiodesis of spinal apophyseal joint for correction of deformity,V422
51718,V49.1,Exploratory cervical laminectomy,V491
51731,V49.2,Exploratory thoracic laminectomy,V492
51744,V49.3,Exploratory lumbar laminectomy,V493
51755,V43.1,Excision of lesion of cervical vertebra,V431
51766,V43.2,Excision of lesion of thoracic vertebra,V432
51777,V43.3,Excision of lesion of lumbar vertebra,V433
51791,V47.1,Biopsy of cervical vertebra,V471
51804,V47.2,Biopsy of thoracic vertebra,V472
51817,V47.3,Biopsy of lumbar vertebra,V473
51828,V54.1,Transoral excision of odontoid process of axis,V541
51888,V48.8,Other specified denervation of spinal facet joint of vertebra,V488
51889,V48.9,Unspecified denervation of spinal facet joint of vertebra,V489
51890,V48,Denervation of spinal facet joint of vertebra,V48
51903,V48.1,Radiofrequency controlled thermal denervation of spinal facet joint of cervical vertebra,V481
51916,V48.3,Radiofrequency controlled thermal denervation of spinal facet joint of thoracic vertebra,V483
51931,E35.1,Endoscopic arytenoidectomy,E351
51983,W01.1,Microvascular transfer of toe to thumb,W011
51992,W02.1,Proximal row carpectomy,W021
52029,W03.4,Transfer of extensor hallucis longus tendon to head of first metatarsal and fusion of interphalangeal joints,W034
52037,W03.5,Localised fusion of joints of midfoot and forefoot,W035
52056,W04.8,Other specified complex reconstruction of hindfoot,W048
52057,W04.9,Unspecified complex reconstruction of hindfoot,W049
52058,W04,Complex reconstruction of hindfoot,W04
52067,W04.1,Localised fusion of joints of hindfoot,W041
52081,W04.5,Release of medial soft tissue of hindfoot and excision of lateral wedge of os calcis and fusion of os calcis,W045
52138,W05.1,Articulated prosthetic replacement of bone,W051
52154,W07.8,Other specified excision of ectopic bone,W078
52155,W07.9,Unspecified excision of ectopic bone,W079
52156,W07,Excision of ectopic bone,W07
52164,W07.1,Excision of cross union of bone,W071
52172,W07.2,Excision of periarticular ectopic bone,W072
52180,W08.2,Excision of overgrowth of bone,W082
52204,W09.4,Destruction of lesion of bone NEC,W094
52205,W09.8,Other specified extirpation of lesion of bone,W098
52206,W09.9,Unspecified extirpation of lesion of bone,W099
52207,W09,Extirpation of lesion of bone,W09
52248,W10.3,Open osteoclasis and angular correction NEC,W103
52249,W10.4,Open osteoclasis and internal fixation NEC,W104
52250,W10.5,Open osteoclasis and external fixation NEC,W105
52251,W10.8,Other specified open surgical fracture of bone,W108
52252,W10.9,Unspecified open surgical fracture of bone,W109
52253,W10,Open surgical fracture of bone,W10
52288,W11.1,Closed osteoclasis,W111
52296,W12,Angulation periarticular division of bone,W12
52304,W13.1,Rotation periarticular osteotomy,W131
52337,W14.8,Other specified diaphyseal division of bone,W148
52338,W14.9,Unspecified diaphyseal division of bone,W149
52339,W14,Diaphyseal division of bone,W14
52361,W15.8,Other specified division of bone of foot,W158
52362,W15.9,Unspecified division of bone of foot,W159
52364,W15,Division of bone of foot,W15
52373,W15.4,Osteotomy of head of metatarsal bone,W154
52381,W15.5,Osteotomy of midfoot tarsal bone,W155
52389,W17.1,Step cut lengthening of bone,W171
52406,W17.5,Revision of reconstruction of bone,W175
52484,W18.1,Fenestration of cortex of bone,W181
52497,W18.2,Saucerisation of bone,W182
52535,W19.2,Primary open reduction of fracture of long bone and fixation using rigid nail NEC,W192
52536,W19.8,Other specified primary open reduction of fracture of bone and intramedullary fixation,W198
52537,W19.9,Unspecified primary open reduction of fracture of bone and intramedullary fixation,W199
52539,W19,Primary open reduction of fracture of bone and intramedullary fixation,W19
52659,W20.1,Primary open reduction of fracture of long bone and extramedullary fixation using plate NEC,W201
52660,W20.2,Primary open reduction of fracture of long bone and extramedullary fixation using cerclage,W202
52661,W20.8,Other specified primary open reduction of fracture of bone and extramedullary fixation,W208
52662,W20.9,Unspecified primary open reduction of fracture of bone and extramedullary fixation,W209
52663,W20,Primary open reduction of fracture of bone and extramedullary fixation,W20
52688,W20.3,Primary open reduction of fracture of long bone and extramedullary fixation using suture,W203
52760,W21.8,Other specified primary open reduction of intra-articular fracture of bone,W218
52761,W21.9,Unspecified primary open reduction of intra-articular fracture of bone,W219
52763,W21,Primary open reduction of intra-articular fracture of bone,W21
52773,W21.1,Primary reduction of intra-articular fracture of bone using arthrotomy as approach,W211
52786,W21.2,Primary excision of intra-articular fragment of intra-articular fracture of bone,W212
52799,W22.1,Primary open reduction of fracture of bone and skeletal traction HFQ,W221
52817,W22.2,Primary open reduction of fracture of bone and external fixation HFQ,W222
52886,W23.8,Other specified secondary open reduction of fracture of bone,W238
52887,W23.9,Unspecified secondary open reduction of fracture of bone,W239
52888,W23,Secondary open reduction of fracture of bone,W23
52897,W23.3,Secondary open reduction of intra-articular fracture of bone,W233
52996,W23.4,Secondary open reduction of fracture of bone and skeletal traction HFQ,W234
53013,W23.5,Secondary open reduction of fracture of bone and external fixation HFQ,W235
53180,W24.5,Closed reduction of fragment of bone and fixation using screw,W245
53407,W25.2,Closed reduction of fracture of bone and fixation using functional bracing system,W252
53921,W27.2,Epiphysioplasty,W272
53932,W27.5,Temporary fixation of epiphysis,W275
54033,W31.1,Inlay autograft to cortex of bone,W311
54043,W31.3,Cancellous strip autograft of bone,W313
54053,W31.4,Cancellous chip autograft of bone,W314
54062,W32.3,Xenograft of bone,W323
54074,W33.1,Open biopsy of lesion of bone,W331
54102,W36.1,Percutaneous needle biopsy of lesion of bone,W361
54124,W35.8,Other specified therapeutic puncture of bone,W358
54125,W35.9,Unspecified therapeutic puncture of bone,W359
54126,W35,Therapeutic puncture of bone,W35
54136,W35.5,Therapeutic percutaneous puncture of bone,W355
54148,W37.2,Conversion to total prosthetic replacement of hip joint using cement,W372
54164,W38.1,Primary total prosthetic replacement of hip joint not using cement,W381
54177,W38.2,Conversion to total prosthetic replacement of hip joint not using cement,W382
54191,W46.2,Conversion to prosthetic replacement of head of femur using cement,W462
54203,W47.1,Primary prosthetic replacement of head of femur not using cement,W471
54217,W40.1,Primary total prosthetic replacement of knee joint using cement,W401
54231,W40.2,Conversion to total prosthetic replacement of knee joint using cement,W402
54244,W41.1,Primary total prosthetic replacement of knee joint not using cement,W411
54257,W41.2,Conversion to total prosthetic replacement of knee joint not using cement,W412
54368,W85.1,Endoscopic removal of loose body from knee joint,W851
54379,W85.2,Endoscopic irrigation of knee joint,W852
54433,W87.1,Diagnostic endoscopic examination of knee joint and biopsy of lesion of knee joint,W871
54494,W59.3,Fusion of first metatarsophalangeal joint NEC,W593
54506,W59.1,Fusion of first metatarsophalangeal joint and replacement of lesser metatarsophalangeal joint,W591
54518,W59.2,Fusion of first metatarsophalangeal joint and excision of lesser metatarsophalangeal joint,W592
54526,W79.3,Syndactylisation of lesser toes,W793
54550,W65.1,Primary open reduction of fracture dislocation of joint and skeletal traction HFQ,W651
54871,W67.1,Secondary open reduction of fracture dislocation of joint and skeletal traction HFQ,W671
55132,W68.8,Other specified primary reduction of injury to growth plate,W688
55133,W68.9,Unspecified primary reduction of injury to growth plate,W689
55134,W68,Primary reduction of injury to growth plate,W68
55157,W77.5,Periarticular osteotomy for stabilisation of joint,W775
55167,W78.2,Release of contracture of hip joint,W782
55345,X02.2,Replantation of foot,X022
55363,X04.1,Autotransplantation of adrenal medulla to caudate nucleus of brain,X041
55389,X08.3,Amputation of phalanx of finger,X083
55426,X10.8,Other specified amputation of foot,X108
55427,X10.9,Unspecified amputation of foot,X109
55428,X10,Amputation of foot,X10
55437,X11.2,Amputation of phalanx of toe,X112
55505,X20.8,Other specified correction of congenital deformity of forearm,X208
55506,X20.9,Unspecified correction of congenital deformity of forearm,X209
55507,X20,Correction of congenital deformity of forearm,X20
55530,X20.1,Excision of anlage of radius,X201
55544,X20.2,Excision of anlage of ulna,X202
55555,X20.3,Centralisation of carpus for correction of congenital deformity of forearm,X203
55572,X20.4,Revision of release of radius for correction of congenital deformity of forearm,X204
55589,X20.5,Revision of release of ulna for correction of congenital deformity of forearm,X205
55612,X21.3,Correction of syndactyly of fingers using skin graft,X213
55697,X22.4,Intra-articular soft tissue procedures for correction of congenital deformity of hip,X224
55799,X23.8,Other specified correction of congenital deformity of leg,X238
55800,X23.9,Unspecified correction of congenital deformity of leg,X239
55801,X23,Correction of congenital deformity of leg,X23
55814,X23.1,Operative reduction of congenital dislocation of knee,X231
55832,X23.3,Excision of anlage of fibula,X233
55850,X23.4,Excision of anlage of tibia,X234
55866,X23.5,Centralisation of tarsus for correction of congenital deformity of leg,X235
55879,X23.6,Reversal of rotation plasty of ankle for correction of congenital deformity of leg,X236
55942,X24.2,Posterior release of joints of foot for correction of congenital deformity of foot,X242
55960,X24.4,Anterior release of joints of foot for correction of congenital deformity of foot,X244
56043,X25.3,Reduction of gigantism of foot,X253
56057,X25.4,Separation of tarsal coalition,X254
56122,X27.8,Other specified correction of minor congenital deformity of foot,X278
56123,X27.9,Unspecified correction of minor congenital deformity of foot,X279
56124,X27,Correction of minor congenital deformity of foot,X27
56138,X27.2,Release of syndactyly of toes,X272
56149,X27.3,Amputation of supernumerary toe,X273
