snomed,opcs,opcs_term
897713009,X385,X38.5 Subcutaneous immunotherapy
397397002,E506,E50.6 Endoscopic irrigation of lower respiratory tract using rigid bronchoscope
449210005,Z245,Z24.5 Bronchus
46044009,Y911,Y91.1 Megavoltage treatment for complex radiotherapy
25321000,E441,E44.1 Excision of carina
78110003,Y358,Y35.8 Other specified introduction of removable radioactive material into organ NOC
444188003,E548,E54.8 Other specified excision of lung
169003001,Y985,Y98.5 Radiology of > 4 body areas (or > 40 minutes)
449290006,Y914,Y91.4 Megavoltage treatment for adaptive radiotherapy
447878005,L059,L05.9 Unspecified creation of shunt to pulmonary artery from aorta using interposition tube prosthesis
8382008,L079,L07.9 Unspecified creation of shunt to pulmonary artery from subclavian artery using interposition tube prosthesis
241293008,Y944,Y94.4 Diethylenetriamine pentacetic acid imaging
29391003,T462,T46.2 Drainage of ascites NEC
300976007,X659,X65.9 Unspecified radiotherapy delivery
231568007,X657,X65.7 Delivery of radionuclide therapy NEC
770700009,Y141,Y14.1 Insertion of expanding covered metal stent into organ NOC
359623004,E543,E54.3 Lobectomy of lung
90249002,E593,E59.3 Biopsy of lesion of lung NEC
4114003,X728,X72.8 Other specified delivery of chemotherapy for neoplasm
443386001,Y931,Y93.1 Gallium-67 imaging scan
441959001,L073,L07.3 Closure of prosthetic shunt to pulmonary artery from subclavian artery
233227005,L071,L07.1 Creation of shunt to right pulmonary artery from right subclavian artery using interposition tube prosthesis
84840003,E542,E54.2 Bilobectomy of lung
53168001,E472,E47.2 Closure of fistula of bronchus
175236000,L072,L07.2 Creation of shunt to left pulmonary artery from left subclavian artery using interposition tube prosthesis
169310003,X692,X69.2 Delivery of a fraction of total skin radiotherapy
49528005,E553,E55.3 Open cauterisation of lesion of lung
233136004,K173,K17.3 Aortopulmonary reconstruction with systemic to pulmonary arterial shunt
431430006,Y941,Y94.1 Dopamine transporter scan
43831007,Y531,Y53.1 Approach to organ under radiological control
395096001,Y914,Y91.4 Megavoltage treatment for adaptive radiotherapy
119746007,E546,E54.6 Reduction of lung volume
439939004,Z245,Z24.5 Bronchus
233137008,K176,K17.6 Takedown of total cavopulmonary connection
703519007,K193,K19.3 Creation of conduit between right ventricle of heart and pulmonary artery NEC
531000087106,Y981,Y98.1 Radiology of one body area (or < 20 minutes)
447912004,Y913,Y91.3 Superficial or orthovoltage treatment for radiotherapy
241540006,Z246,Z24.6 Lung
169396008,X724,X72.4 Delivery of subsequent element of cycle of chemotherapy for neoplasm
708813000,Y534,Y53.4 Approach to organ under fluoroscopic control
3001009,E543,E54.3 Lobectomy of lung
232647000,E473,E47.3 Repair of bronchus NEC
287306002,E499,E49.9 Unspecified diagnostic fibreoptic endoscopic examination of lower respiratory tract
233227005,L073,L07.3 Closure of prosthetic shunt to pulmonary artery from subclavian artery
51230002,T098,T09.8 Other specified other open operations on pleura
11331000224100,X654,X65.4 Delivery of a fraction of external beam radiotherapy NEC
232622002,E463,E46.3 Excision of lesion of bronchus NEC
66088009,Y938,Y93.8 Other specified gallium-67 imaging
169302004,Y911,Y91.1 Megavoltage treatment for complex radiotherapy
765041007,Y531,Y53.1 Approach to organ under radiological control
51534007,X731,X73.1 Delivery of exclusively oral chemotherapy for neoplasm
58074001,Y274,Y27.4 Attention to graft of organ NOC
870380006,Y971,Y97.1 Radiology with pre and post contrast
233137008,K179,K17.9 Unspecified repair of univentricular heart
447878005,L064,L06.4 Creation of anastomosis to left pulmonary artery from descending aorta NEC
443145004,Y948,Y94.8 Other specified radiopharmaceutical imaging
785706005,Y915,Y91.5 Megavoltage treatment for hypofractionated stereotactic radiotherapy
450827009,X724,X72.4 Delivery of subsequent element of cycle of chemotherapy for neoplasm
85257004,Y134,Y13.4 Radiofrequency controlled thermal destruction of lesion of organ NOC
431430006,Y939,Y93.9 Unspecified gallium-67 imaging
301083005,Y534,Y53.4 Approach to organ under fluoroscopic control
310407000,Y263,Y26.3 Stapling of organ NOC
49528005,E559,E55.9 Unspecified open extirpation of lesion of lung
303272002,K064,K06.4 Atrial inversion and repositioning of transposed great artery
35295005,Y535,Y53.5 Approach to organ under image intensifier
897713009,X353,X35.3 Intravenous immunotherapy
429609002,Y744,Y74.4 Thoracoscopic video-assisted approach to thoracic cavity
233114002,L698,L69.8 Other specified operations on major systemic to pulmonary collateral arteries
431430006,Y938,Y93.8 Other specified gallium-67 imaging
448797001,Z391,Z39.1 Superior vena cava
870385001,Y915,Y91.5 Megavoltage treatment for hypofractionated stereotactic radiotherapy
447704003,O441,O44.1 Proton radiotherapy
429579007,X659,X65.9 Unspecified radiotherapy delivery
712746000,Y917,Y91.7 Electron beam radiotherapy NEC
444178004,Z943,Z94.3 Left sided operation
4114003,X722,X72.2 Delivery of complex parenteral chemotherapy for neoplasm at first attendance
233114002,L699,L69.9 Unspecified operations on major systemic to pulmonary collateral arteries
228666003,X692,X69.2 Delivery of a fraction of total skin radiotherapy
427138007,L013,L01.3 Repair of anomalous pulmonary artery origin from ascending aorta
398194002,Y251,Y25.1 Suture of laceration of organ NOC
589631000119102,X657,X65.7 Delivery of radionuclide therapy NEC
711415002,Y744,Y74.4 Thoracoscopic video-assisted approach to thoracic cavity
80347004,X691,X69.1 Delivery of a fraction of hemi-body radiation
241616006,U211,U21.1 Magnetic resonance imaging NEC
427886002,K172,K17.2 Total cavopulmonary connection with lateral atrial tunnel
169294009,X692,X69.2 Delivery of a fraction of total skin radiotherapy
119755005,Y268,Y26.8 Other specified other repair of organ NOC
448287006,E481,E48.1 Fibreoptic endoscopic snare resection of lesion of lower respiratory tract
169142004,Y938,Y93.8 Other specified gallium-67 imaging
722472009,X721,X72.1 Delivery of complex chemotherapy for neoplasm including prolonged infusional treatment at first attendance
11519002,G079,G07.9 Unspecified repair of oesophagus
46044009,X692,X69.2 Delivery of a fraction of total skin radiotherapy
232650002,E572,E57.2 Ligation of bulla of lung
119746007,E542,E54.2 Bilobectomy of lung
718683004,L134,L13.4 Percutaneous transluminal cutting balloon angioplasty of pulmonary artery
233097007,K044,K04.4 Revision of repair of tetralogy of Fallot
58079006,E528,E52.8 Other specified other operations on bronchus
431489004,Y534,Y53.4 Approach to organ under fluoroscopic control
447704003,X654,X65.4 Delivery of a fraction of external beam radiotherapy NEC
169309008,X651,X65.1 Delivery of a fraction of total body irradiation
169295005,Y911,Y91.1 Megavoltage treatment for complex radiotherapy
171809001,X653,X65.3 Delivery of a fraction of interstitial radiotherapy
119730004,E463,E46.3 Excision of lesion of bronchus NEC
441959001,L087,L08.7 Percutaneous transluminal occlusion of anastomosis between pulmonary artery and subclavian artery
182975000,X384,X38.4 Subcutaneous chemotherapy
171765004,A542,A54.2 Injection of therapeutic substance into cerebrospinal fluid
57113004,U152,U15.2 Lung ventilation scanning NEC
447751001,Z245,Z24.5 Bronchus
448020002,L059,L05.9 Unspecified creation of shunt to pulmonary artery from aorta using interposition tube prosthesis
287465001,Y533,Y53.3 Approach to organ under computed tomography scan control
82651004,E571,E57.1 Repair of lung
428923005,X658,X65.8 Other specified radiotherapy delivery
2079001,L103,L10.3 Repair of anomalous pulmonary artery NEC
13662000,L087,L08.7 Percutaneous transluminal occlusion of anastomosis between pulmonary artery and subclavian artery
443237001,Y941,Y94.1 Dopamine transporter scan
314605006,X692,X69.2 Delivery of a fraction of total skin radiotherapy
113117004,Y916,Y91.6 Intraoperative electron beam radiotherapy
233074009,K193,K19.3 Creation of conduit between right ventricle of heart and pulmonary artery NEC
441959001,L086,L08.6 Percutaneous transluminal balloon dilation of anastomosis between pulmonary artery and subclavian artery
173098009,E469,E46.9 Unspecified partial extirpation of bronchus
429932001,E511,E51.1 Diagnostic endoscopic examination of lower respiratory tract and biopsy of lesion of lower respiratory tract using rigid bronchoscope
444811001,E595,E59.5 Percutaneous radiofrequency ablation of lesion of lung
241227002,Y536,Y53.6 Approach to organ under video control
241112009,Z246,Z24.6 Lung
232647000,E541,E54.1 Total pneumonectomy
233073003,K183,K18.3 Creation of valved conduit between right ventricle of heart and pulmonary artery
169301006,Y912,Y91.2 Megavoltage treatment for simple radiotherapy
169310003,X691,X69.1 Delivery of a fraction of hemi-body radiation
722491009,X714,X71.4 Procurement of drugs for chemotherapy for neoplasm for regimens in Band 9
233226001,L084,L08.4 Revision of anastomosis to pulmonary artery from subclavian artery
16334008,L092,L09.2 Removal of anastomosis between pulmonary artery and vena cava
444034006,Z391,Z39.1 Superior vena cava
708812005,Y537,Y53.7 Approach to organ under magnetic resonance imaging control
232622002,E464,E46.4 Open destruction of lesion of bronchus
78110003,Y351,Y35.1 Introduction of radioactive caesium into organ NOC
29474003,K091,K09.1 Repair of defect of atrioventricular septum using dual prosthetic patches
16549591000119109,Y533,Y53.3 Approach to organ under computed tomography scan control
31652009,X729,X72.9 Unspecified delivery of chemotherapy for neoplasm
418876000,U215,U21.5 Contrast fluoroscopy NEC
119744005,Y429,Y42.9 Unspecified manipulation of organ NOC
15648005,L121,L12.1 Application of band to pulmonary artery
68800008,K183,K18.3 Creation of valved conduit between right ventricle of heart and pulmonary artery
1162782007,X654,X65.4 Delivery of a fraction of external beam radiotherapy NEC
447912004,Y918,Y91.8 Other specified external beam radiotherapy
425979008,Y536,Y53.6 Approach to organ under video control
10558003,T092,T09.2 Open biopsy of lesion of pleura
241540006,Z941,Z94.1 Bilateral operation
870380006,Y973,Y97.3 Radiology with post contrast
890093004,X721,X72.1 Delivery of complex chemotherapy for neoplasm including prolonged infusional treatment at first attendance
169304003,Y912,Y91.2 Megavoltage treatment for simple radiotherapy
231585009,X653,X65.3 Delivery of a fraction of interstitial radiotherapy
427800005,E578,E57.8 Other specified other open operations on lung
169298007,Y915,Y91.5 Megavoltage treatment for hypofractionated stereotactic radiotherapy
447878005,L068,L06.8 Other specified other connection to pulmonary artery from aorta
173121009,E511,E51.1 Diagnostic endoscopic examination of lower respiratory tract and biopsy of lesion of lower respiratory tract using rigid bronchoscope
169307005,X691,X69.1 Delivery of a fraction of hemi-body radiation
40902008,E473,E47.3 Repair of bronchus NEC
232622002,E471,E47.1 Open biopsy of lesion of bronchus NEC
433240003,Y534,Y53.4 Approach to organ under fluoroscopic control
241293008,U158,U15.8 Other specified diagnostic imaging of respiratory system
59046001,E511,E51.1 Diagnostic endoscopic examination of lower respiratory tract and biopsy of lesion of lower respiratory tract using rigid bronchoscope
65952009,X692,X69.2 Delivery of a fraction of total skin radiotherapy
441783000,Y919,Y91.9 Unspecified external beam radiotherapy
447704003,Y915,Y91.5 Megavoltage treatment for hypofractionated stereotactic radiotherapy
708813000,Y536,Y53.6 Approach to organ under video control
441959001,L081,L08.1 Creation of anastomosis to right pulmonary artery from right subclavian artery NEC
169302004,Y919,Y91.9 Unspecified external beam radiotherapy
397840008,Y259,Y25.9 Unspecified suture of organ NOC
8382008,L089,L08.9 Unspecified other connection to pulmonary artery from subclavian artery
173102001,E441,E44.1 Excision of carina
418876000,Y971,Y97.1 Radiology with pre and post contrast
770700009,E508,E50.8 Other specified therapeutic endoscopic operations on lower respiratory tract using rigid bronchoscope
90249002,E599,E59.9 Unspecified other operations on lung
300976007,X653,X65.3 Delivery of a fraction of interstitial radiotherapy
429579007,X652,X65.2 Delivery of a fraction of intracavitary radiotherapy
449550007,L054,L05.4 Percutaneous transluminal balloon dilation of interposition tube prosthesis between pulmonary artery and aorta
169115000,Y983,Y98.3 Radiology of three body areas (or 20-40 minutes)
473237008,Y912,Y91.2 Megavoltage treatment for simple radiotherapy
473237008,X654,X65.4 Delivery of a fraction of external beam radiotherapy NEC
448766000,Z926,Z92.6 Abdomen NEC
233072008,K043,K04.3 Repair of tetralogy of Fallot using transannular patch
10611004,X691,X69.1 Delivery of a fraction of hemi-body radiation
228676000,X651,X65.1 Delivery of a fraction of total body irradiation
56970000,L051,L05.1 Creation of shunt to main pulmonary artery from ascending aorta using interposition tube prosthesis
173176002,E554,E55.4 Open destruction of lesion of lung NEC
169307005,Y917,Y91.7 Electron beam radiotherapy NEC
241303002,Y949,Y94.9 Unspecified radiopharmaceutical imaging
116165008,E461,E46.1 Sleeve resection of bronchus and anastomosis HFQ
228673008,Y917,Y91.7 Electron beam radiotherapy NEC
169297002,Y911,Y91.1 Megavoltage treatment for complex radiotherapy
447879002,L052,L05.2 Creation of shunt to right pulmonary artery from ascending aorta using interposition tube prosthesis
228676000,X654,X65.4 Delivery of a fraction of external beam radiotherapy NEC
428831001,Z444,Z44.4 Female perineum
56970000,L058,L05.8 Other specified creation of shunt to pulmonary artery from aorta using interposition tube prosthesis
231585009,X657,X65.7 Delivery of radionuclide therapy NEC
447879002,L063,L06.3 Creation of anastomosis to right pulmonary artery from ascending aorta NEC
233073003,K193,K19.3 Creation of conduit between right ventricle of heart and pulmonary artery NEC
52340003,L133,L13.3 Arteriography of pulmonary artery
53168001,Y074,Y07.4 Obliteration of diverticulum of organ NOC
449550007,L059,L05.9 Unspecified creation of shunt to pulmonary artery from aorta using interposition tube prosthesis
20142006,E548,E54.8 Other specified excision of lung
172286002,X653,X65.3 Delivery of a fraction of interstitial radiotherapy
49528005,E551,E55.1 Open decortication of lesion of lung
53168001,S604,S60.4 Refashioning of scar NEC
241112009,Y981,Y98.1 Radiology of one body area (or < 20 minutes)
231544004,X654,X65.4 Delivery of a fraction of external beam radiotherapy NEC
173172000,E544,E54.4 Excision of segment of lung
231737005,X654,X65.4 Delivery of a fraction of external beam radiotherapy NEC
1156524009,Y918,Y91.8 Other specified external beam radiotherapy
287465001,Y532,Y53.2 Approach to organ under ultrasonic control
6611000179105,E491,E49.1 Diagnostic fibreoptic endoscopic examination of lower respiratory tract and biopsy of lesion of lower respiratory tract
46044009,Y918,Y91.8 Other specified external beam radiotherapy
75935006,Y741,Y74.1 Thoracoscopically assisted approach to thoracic cavity
85257004,X656,X65.6 Delivery of a fraction of intraluminal brachytherapy
228662001,X654,X65.4 Delivery of a fraction of external beam radiotherapy NEC
785706005,X654,X65.4 Delivery of a fraction of external beam radiotherapy NEC
80347004,X651,X65.1 Delivery of a fraction of total body irradiation
172408001,X652,X65.2 Delivery of a fraction of intracavitary radiotherapy
82651004,Y251,Y25.1 Suture of laceration of organ NOC
698009006,Y763,Y76.3 Endoscopic approach to other body cavity
287309009,E552,E55.2 Open excision of lesion of lung
29785002,Y222,Y22.2 Aspiration of other lesion of organ NOC
21831008,Y419,Y41.9 Unspecified examination of organ NOC
429579007,X656,X65.6 Delivery of a fraction of intraluminal brachytherapy
77738002,X723,X72.3 Delivery of simple parenteral chemotherapy for neoplasm at first attendance
113117004,O441,O44.1 Proton radiotherapy
59325001,E511,E51.1 Diagnostic endoscopic examination of lower respiratory tract and biopsy of lesion of lower respiratory tract using rigid bronchoscope
708812005,Y538,Y53.8 Other specified approach to organ under image control
433256008,L134,L13.4 Percutaneous transluminal cutting balloon angioplasty of pulmonary artery
241227002,Y531,Y53.1 Approach to organ under radiological control
25321000,E541,E54.1 Total pneumonectomy
448461009,Y914,Y91.4 Megavoltage treatment for adaptive radiotherapy
79653008,E502,E50.2 Endoscopic laser destruction of lesion of lower respiratory tract using rigid bronchoscope
310394000,Y263,Y26.3 Stapling of organ NOC
425979008,Y537,Y53.7 Approach to organ under magnetic resonance imaging control
232657004,E532,E53.2 Single lung transplant
232660006,E538,E53.8 Other specified transplantation of lung
51000087101,Y983,Y98.3 Radiology of three body areas (or 20-40 minutes)
78110003,Y364,Y36.4 Introduction of non-removable radioactive substance into organ for brachytherapy NOC
62843007,Y421,Y42.1 External manipulation of organ NOC
428923005,X659,X65.9 Unspecified radiotherapy delivery
233224003,L064,L06.4 Creation of anastomosis to left pulmonary artery from descending aorta NEC
43111005,X652,X65.2 Delivery of a fraction of intracavitary radiotherapy
433030005,Y534,Y53.4 Approach to organ under fluoroscopic control
428923005,X657,X65.7 Delivery of radionuclide therapy NEC
6611000179105,Z245,Z24.5 Bronchus
241303002,Y939,Y93.9 Unspecified gallium-67 imaging
722482005,X722,X72.2 Delivery of complex parenteral chemotherapy for neoplasm at first attendance
169291001,Y918,Y91.8 Other specified external beam radiotherapy
45643008,X692,X69.2 Delivery of a fraction of total skin radiotherapy
39646005,Y916,Y91.6 Intraoperative electron beam radiotherapy
171809001,X652,X65.2 Delivery of a fraction of intracavitary radiotherapy
11331000224100,Y913,Y91.3 Superficial or orthovoltage treatment for radiotherapy
788820009,E483,E48.3 Fibreoptic endoscopic destruction of lesion of lower respiratory tract NEC
418876000,Z249,Z24.9 Respiratory tract NEC
228663006,X692,X69.2 Delivery of a fraction of total skin radiotherapy
359623004,E542,E54.2 Bilobectomy of lung
62843007,Y428,Y42.8 Other specified manipulation of organ NOC
35295005,Y537,Y53.7 Approach to organ under magnetic resonance imaging control
173098009,E463,E46.3 Excision of lesion of bronchus NEC
16334008,L073,L07.3 Closure of prosthetic shunt to pulmonary artery from subclavian artery
233072008,K041,K04.1 Repair of tetralogy of Fallot using valved right ventricular outflow conduit
36679009,X652,X65.2 Delivery of a fraction of intracavitary radiotherapy
233136004,K172,K17.2 Total cavopulmonary connection with lateral atrial tunnel
431721002,E491,E49.1 Diagnostic fibreoptic endoscopic examination of lower respiratory tract and biopsy of lesion of lower respiratory tract
43111005,C823,C82.3 External beam radiotherapy to lesion of retina
425948009,L135,L13.5 Percutaneous transluminal balloon angioplasty of pulmonary artery NEC
708813000,Y533,Y53.3 Approach to organ under computed tomography scan control
169115000,Y981,Y98.1 Radiology of one body area (or < 20 minutes)
58074001,Y272,Y27.2 Allograft to organ NOC
113117004,Y914,Y91.4 Megavoltage treatment for adaptive radiotherapy
726428009,E543,E54.3 Lobectomy of lung
88039007,E532,E53.2 Single lung transplant
431721002,E495,"E49.5 Diagnostic fibreoptic endoscopic examination of lower respiratory tract with biopsy, lavage and brush cytology of lesion of lower respiratory tract"
233072008,K049,K04.9 Unspecified repair of tetralogy of Fallot
274318008,E491,E49.1 Diagnostic fibreoptic endoscopic examination of lower respiratory tract and biopsy of lesion of lower respiratory tract
54854003,K193,K19.3 Creation of conduit between right ventricle of heart and pulmonary artery NEC
75935006,Y744,Y74.4 Thoracoscopic video-assisted approach to thoracic cavity
241541005,Y973,Y97.3 Radiology with post contrast
53168001,Y073,Y07.3 Obliteration of sinus track from organ NOC
425979008,Y534,Y53.4 Approach to organ under fluoroscopic control
441677009,U158,U15.8 Other specified diagnostic imaging of respiratory system
432074001,L138,L13.8 Other specified transluminal operations on pulmonary artery
119746007,E545,E54.5 Partial lobectomy of lung NEC
113117004,Y913,Y91.3 Superficial or orthovoltage treatment for radiotherapy
241540006,Y971,Y97.1 Radiology with pre and post contrast
87387006,E491,E49.1 Diagnostic fibreoptic endoscopic examination of lower respiratory tract and biopsy of lesion of lower respiratory tract
241226006,Y532,Y53.2 Approach to organ under ultrasonic control
49528005,E554,E55.4 Open destruction of lesion of lung NEC
169318005,X691,X69.1 Delivery of a fraction of hemi-body radiation
425948009,Y536,Y53.6 Approach to organ under video control
232622002,E469,E46.9 Unspecified partial extirpation of bronchus
116165008,E548,E54.8 Other specified excision of lung
39646005,Y911,Y91.1 Megavoltage treatment for complex radiotherapy
447786004,L062,L06.2 Creation of anastomosis to main pulmonary artery from ascending aorta NEC
54057009,E485,E48.5 Fibreoptic endoscopic removal of foreign body from lower respiratory tract
70446004,T131,T13.1 Insufflation of talc into pleural cavity NEC
228666003,Y914,Y91.4 Megavoltage treatment for adaptive radiotherapy
232658009,E531,E53.1 Double lung transplant
8382008,L088,L08.8 Other specified other connection to pulmonary artery from subclavian artery
171809001,X659,X65.9 Unspecified radiotherapy delivery
90249002,E594,E59.4 Drainage of lung
310412004,Y071,Y07.1 Ligation of organ NOC
169315008,X654,X65.4 Delivery of a fraction of external beam radiotherapy NEC
171809001,X655,X65.5 Oral delivery of radiotherapy for thyroid ablation
61000087103,Z245,Z24.5 Bronchus
446504008,X692,X69.2 Delivery of a fraction of total skin radiotherapy
171809001,X654,X65.4 Delivery of a fraction of external beam radiotherapy NEC
446504008,X691,X69.1 Delivery of a fraction of hemi-body radiation
119755005,Y263,Y26.3 Stapling of organ NOC
241541005,Y981,Y98.1 Radiology of one body area (or < 20 minutes)
241111002,Y971,Y97.1 Radiology with pre and post contrast
241616006,Z246,Z24.6 Lung
232657004,K011,K01.1 Allotransplantation of heart and lung
233211003,Y162,Y16.2 Anastomosis of organ NOC
230912001,Y134,Y13.4 Radiofrequency controlled thermal destruction of lesion of organ NOC
726428009,Z942,Z94.2 Right sided operation
233022006,K046,K04.6 Repair of Fallot-type pulmonary atresia with aortopulmonary collaterals
449550007,L064,L06.4 Creation of anastomosis to left pulmonary artery from descending aorta NEC
169295005,Y913,Y91.3 Superficial or orthovoltage treatment for radiotherapy
450608000,E503,E50.3 Endoscopic destruction of lesion of lower respiratory tract using rigid bronchoscope NEC
35295005,Y538,Y53.8 Other specified approach to organ under image control
397860000,E486,E48.6 Fibreoptic endoscopic irrigation of lower respiratory tract
440466000,Y931,Y93.1 Gallium-67 imaging scan
870250004,X721,X72.1 Delivery of complex chemotherapy for neoplasm including prolonged infusional treatment at first attendance
233224003,L063,L06.3 Creation of anastomosis to right pulmonary artery from ascending aorta NEC
765041007,Y536,Y53.6 Approach to organ under video control
182975000,X352,X35.2 Intravenous chemotherapy
175267003,Y531,Y53.1 Approach to organ under radiological control
233224003,L068,L06.8 Other specified other connection to pulmonary artery from aorta
51230002,T094,T09.4 Chemical open pleurodesis
241227002,Y532,Y53.2 Approach to organ under ultrasonic control
90249002,E592,E59.2 Aspiration biopsy of lesion of lung
66088009,Y943,Y94.3 Metaiodobenzylguanidine imaging
439939004,Y413,Y41.3 Endoscopic ultrasound examination of organ NOC
232653000,E571,E57.1 Repair of lung
64522003,X652,X65.2 Delivery of a fraction of intracavitary radiotherapy
397396006,E489,E48.9 Unspecified therapeutic fibreoptic endoscopic operations on lower respiratory tract
21731000087107,Y534,Y53.4 Approach to organ under fluoroscopic control
241295001,U151,U15.1 Lung perfusion scanning NEC
38104006,Y912,Y91.2 Megavoltage treatment for simple radiotherapy
450827009,X723,X72.3 Delivery of simple parenteral chemotherapy for neoplasm at first attendance
449550007,L065,L06.5 Creation of anastomosis to pulmonary artery from aorta NEC
6521000087102,Z943,Z94.3 Left sided operation
397396006,E505,E50.5 Endoscopic removal of foreign body from lower respiratory tract using rigid bronchoscope
228666003,X651,X65.1 Delivery of a fraction of total body irradiation
119755005,E572,E57.2 Ligation of bulla of lung
35295005,Y532,Y53.2 Approach to organ under ultrasonic control
38104006,X692,X69.2 Delivery of a fraction of total skin radiotherapy
449550007,L053,L05.3 Creation of shunt to left pulmonary artery from ascending aorta using interposition tube prosthesis
441624004,Y931,Y93.1 Gallium-67 imaging scan
1156264009,Y533,Y53.3 Approach to organ under computed tomography scan control
54057009,E519,E51.9 Unspecified diagnostic endoscopic examination of lower respiratory tract using rigid bronchoscope
119746007,E544,E54.4 Excision of segment of lung
169003001,Z246,Z24.6 Lung
447950005,L053,L05.3 Creation of shunt to left pulmonary artery from ascending aorta using interposition tube prosthesis
449550007,L069,L06.9 Unspecified other connection to pulmonary artery from aorta
49528005,E502,E50.2 Endoscopic laser destruction of lesion of lower respiratory tract using rigid bronchoscope
16334008,L098,L09.8 Other specified other connection to pulmonary artery
1141994004,X721,X72.1 Delivery of complex chemotherapy for neoplasm including prolonged infusional treatment at first attendance
448461009,X691,X69.1 Delivery of a fraction of hemi-body radiation
1156506007,X654,X65.4 Delivery of a fraction of external beam radiotherapy NEC
233134001,K558,K55.8 Other specified other open operations on heart
442278005,L091,L09.1 Creation of anastomosis to pulmonary artery from vena cava
708813000,Y538,Y53.8 Other specified approach to organ under image control
233226001,L089,L08.9 Unspecified other connection to pulmonary artery from subclavian artery
54057009,E505,E50.5 Endoscopic removal of foreign body from lower respiratory tract using rigid bronchoscope
870380006,U364,U36.4 Ultrasound elastography
169142004,Y948,Y94.8 Other specified radiopharmaceutical imaging
8382008,L074,L07.4 Percutaneous transluminal balloon dilation of interposition tube prosthesis between pulmonary artery and subclavian artery
447704003,Y919,Y91.9 Unspecified external beam radiotherapy
169311004,X692,X69.2 Delivery of a fraction of total skin radiotherapy
449550007,L063,L06.3 Creation of anastomosis to right pulmonary artery from ascending aorta NEC
169396008,X731,X73.1 Delivery of exclusively oral chemotherapy for neoplasm
169303009,Y919,Y91.9 Unspecified external beam radiotherapy
119000,Y742,Y74.2 Thoracoscopic approach to thoracic cavity NEC
233022006,K045,K04.5 Repair of tetralogy of Fallot with absent pulmonary valve
443266003,U214,U21.4 Single photon emission computed tomography NEC
171809001,X657,X65.7 Delivery of radionuclide therapy NEC
169142004,Y941,Y94.1 Dopamine transporter scan
64978007,X655,X65.5 Oral delivery of radiotherapy for thyroid ablation
301083005,Y537,Y53.7 Approach to organ under magnetic resonance imaging control
8382008,L083,L08.3 Creation of anastomosis to pulmonary artery from subclavian artery NEC
43831007,E595,E59.5 Percutaneous radiofrequency ablation of lesion of lung
4114003,X724,X72.4 Delivery of subsequent element of cycle of chemotherapy for neoplasm
39646005,Y917,Y91.7 Electron beam radiotherapy NEC
447704003,Y914,Y91.4 Megavoltage treatment for adaptive radiotherapy
232641004,E543,E54.3 Lobectomy of lung
173098009,E468,E46.8 Other specified partial extirpation of bronchus
78110003,X652,X65.2 Delivery of a fraction of intracavitary radiotherapy
310393006,E571,E57.1 Repair of lung
447704003,Y911,Y91.1 Megavoltage treatment for complex radiotherapy
425948009,L134,L13.4 Percutaneous transluminal cutting balloon angioplasty of pulmonary artery
314606007,Y913,Y91.3 Superficial or orthovoltage treatment for radiotherapy
169291001,Y916,Y91.6 Intraoperative electron beam radiotherapy
431721002,E593,E59.3 Biopsy of lesion of lung NEC
169302004,Y913,Y91.3 Superficial or orthovoltage treatment for radiotherapy
397396006,E485,E48.5 Fibreoptic endoscopic removal of foreign body from lower respiratory tract
169304003,X692,X69.2 Delivery of a fraction of total skin radiotherapy
228674002,X691,X69.1 Delivery of a fraction of hemi-body radiation
241293008,Y939,Y93.9 Unspecified gallium-67 imaging
169142004,Z246,Z24.6 Lung
718288003,L135,L13.5 Percutaneous transluminal balloon angioplasty of pulmonary artery NEC
230913006,Y134,Y13.4 Radiofrequency controlled thermal destruction of lesion of organ NOC
231585009,X656,X65.6 Delivery of a fraction of intraluminal brachytherapy
367336001,X384,X38.4 Subcutaneous chemotherapy
232659001,K018,K01.8 Other specified transplantation of heart and lung
233074009,Z941,Z94.1 Bilateral operation
233072008,K045,K04.5 Repair of tetralogy of Fallot with absent pulmonary valve
175250005,L092,L09.2 Removal of anastomosis between pulmonary artery and vena cava
169302004,Y918,Y91.8 Other specified external beam radiotherapy
449550007,L051,L05.1 Creation of shunt to main pulmonary artery from ascending aorta using interposition tube prosthesis
61339001,E528,E52.8 Other specified other operations on bronchus
38104006,Y911,Y91.1 Megavoltage treatment for complex radiotherapy
54057009,E488,E48.8 Other specified therapeutic fibreoptic endoscopic operations on lower respiratory tract
443145004,Y938,Y93.8 Other specified gallium-67 imaging
5304008,X651,X65.1 Delivery of a fraction of total body irradiation
387748005,E553,E55.3 Open cauterisation of lesion of lung
448766000,Z401,Z40.1 Pulmonary artery
1137699004,T874,T87.4 Excision or biopsy of mediastinal lymph node
90249002,E591,E59.1 Needle biopsy of lesion of lung
33356009,Y915,Y91.5 Megavoltage treatment for hypofractionated stereotactic radiotherapy
67244001,E574,E57.4 Incision of lung NEC
232659001,K011,K01.1 Allotransplantation of heart and lung
173102001,E464,E46.4 Open destruction of lesion of bronchus
441959001,L084,L08.4 Revision of anastomosis to pulmonary artery from subclavian artery
241053004,Z246,Z24.6 Lung
35295005,Y536,Y53.6 Approach to organ under video control
427561000119104,X657,X65.7 Delivery of radionuclide therapy NEC
447912004,Y917,Y91.7 Electron beam radiotherapy NEC
722491009,X722,X72.2 Delivery of complex parenteral chemotherapy for neoplasm at first attendance
