snomed,opcs,opcs_term
241333009,Y948,Y94.8 Other specified radiopharmaceutical imaging
46569000,H332,H33.2 Proctectomy and anastomosis of colon to anus
23121008,Y131,Y13.1 Cauterisation of lesion of organ NOC
252674007,U178,U17.8 Other specified diagnostic imaging of digestive tract
53402007,Y514,Y51.4 Approach to organ through colostomy
1390003,Y752,Y75.2 Laparoscopic approach to abdominal cavity NEC
274352006,H251,H25.1 Diagnostic endoscopic examination of lower bowel and biopsy of lesion of lower bowel using fibreoptic sigmoidoscope
265455000,J381,J38.1 Endoscopic sphincterotomy of sphincter of Oddi and removal of calculus HFQ
307193005,H075,H07.5 Right hemicolectomy and end to side anastomosis
307245006,H271,H27.1 Endoscopic dilation of sigmoid colon using rigid sigmoidoscope
445986007,Z274,Z27.4 Duodenum
23478009,G761,G76.1 Open reduction of intussusception of ileum
265418000,H354,H35.4 Fixation of rectum using fascia lata
236205009,Z283,Z28.3 Ascending colon
22094003,H469,H46.9 Unspecified other operations on rectum
241336001,Y942,Y94.2 Octreotide imaging
9280007,H469,H46.9 Unspecified other operations on rectum
4862007,Y716,Y71.6 Second revisional operation NOC
21423008,H281,H28.1 Diagnostic endoscopic examination of sigmoid colon and biopsy of lesion of sigmoid colon using rigid sigmoidoscope
235344008,H231,H23.1 Endoscopic snare resection of lesion of lower bowel using fibreoptic sigmoidoscope
235148003,G621,G62.1 Open jejunoscopy
307666008,H299,H29.9 Unspecified subtotal excision of colon
36984000,Y071,Y07.1 Ligation of organ NOC
307510004,G523,G52.3 Oversew of blood vessel of duodenal ulcer
448156002,H412,H41.2 Peranal excision of lesion of rectum
310804003,Y241,Y24.1 Microvascular reconstruction of organ NOC
438775000,G761,G76.1 Open reduction of intussusception of ileum
60775008,H564,H56.4 Excision of anal fissure
448653006,H152,H15.2 End colostomy
173902002,G592,G59.2 Open destruction of lesion of jejunum
288122006,H213,H21.3 Fibreoptic endoscopic removal of foreign body from colon
84952009,H115,H11.5 Colectomy and exteriorisation of bowel NEC
13327002,H106,H10.6 Sigmoid colectomy and end to side anastomosis
174116003,H121,H12.1 Excision of diverticulum of colon
426699005,Z286,Z28.6 Sigmoid colon
13327002,H118,H11.8 Other specified other excision of colon
307193005,H071,H07.1 Right hemicolectomy and end to end anastomosis of ileum to colon
74373008,G785,G78.5 Exclusion of segment of ileum
710197007,Y981,Y98.1 Radiology of one body area (or < 20 minutes)
59896001,Y401,Y40.1 Dilation of stricture of organ NOC
398243002,P237,P23.7 Posterior colporrhaphy with mesh reinforcement
32044008,H109,H10.9 Unspecified excision of sigmoid colon
84604002,H109,H10.9 Unspecified excision of sigmoid colon
116236007,H482,H48.2 Excision of skin tag of anus
235344008,H206,H20.6 Fibreoptic endoscopic resection of lesion of colon NEC
235152003,Y255,Y25.5 Other attention to suture of organ NOC
4829004,G699,G69.9 Unspecified excision of ileum
609279008,H121,H12.1 Excision of diverticulum of colon
75157003,Z291,Z29.1 Rectum
235149006,G621,G62.1 Open jejunoscopy
84952009,H078,H07.8 Other specified other excision of right hemicolon
275012008,H412,H41.2 Peranal excision of lesion of rectum
235345009,H413,H41.3 Peranal destruction of lesion of rectum
235589008,J432,J43.2 Endoscopic retrograde cholangiopancreatography and biopsy of lesion of biliary or pancreatic system NEC
235340004,H412,H41.2 Peranal excision of lesion of rectum
235269006,Y132,Y13.2 Cryotherapy to lesion of organ NOC
235260005,G532,G53.2 Closure of perforation of duodenum NEC
241166001,U174,U17.4 Barium enema
73509004,H291,H29.1 Subtotal excision of colon and rectum and creation of colonic pouch and anastomosis of colon to anus
6019008,H289,H28.9 Unspecified diagnostic endoscopic examination of sigmoid colon using rigid sigmoidoscope
44441009,H232,H23.2 Endoscopic cauterisation of lesion of lower bowel using fibreoptic sigmoidoscope
58365005,G791,G79.1 Endoscopic extirpation of lesion of ileum
19639005,H198,H19.8 Other specified other open operations on colon
6025007,Y755,Y75.5 Laparoscopic ultrasonic approach to abdominal cavity
68188002,H161,H16.1 Drainage of colon
235341000,H349,H34.9 Unspecified open extirpation of lesion of rectum
45220009,H334,H33.4 Anterior resection of rectum and anastomosis NEC
241674004,H248,H24.8 Other specified other therapeutic endoscopic operations on lower bowel using fibreoptic sigmoidoscope
447166008,Y754,Y75.4 Hand assisted minimal access approach to abdominal cavity
235298005,G791,G79.1 Endoscopic extirpation of lesion of ileum
307666008,H052,H05.2 Total colectomy and ileostomy and creation of rectal fistula HFQ
431470004,H149,H14.9 Unspecified exteriorisation of caecum
174619006,J431,J43.1 Endoscopic retrograde cholangiopancreatography and biopsy of lesion of ampulla of Vater
447166008,H062,H06.2 Extended right hemicolectomy and anastomosis of ileum to colon
78133002,H231,H23.1 Endoscopic snare resection of lesion of lower bowel using fibreoptic sigmoidoscope
8773000,Y016,Y01.6 Alloreplacement of organ from cadaver NOC
84952009,H101,H10.1 Sigmoid colectomy and end to end anastomosis of ileum to rectum
448156002,H401,H40.1 Trans-sphincteric excision of mucosa of rectum
315325005,H095,H09.5 Left hemicolectomy and exteriorisation of bowel NEC
710197007,Y973,Y97.3 Radiology with post contrast
34414001,Y301,Y30.1 Incision of lesion of organ NOC
26925005,H086,H08.6 Transverse colectomy and end to side anastomosis
90976006,G659,G65.9 Unspecified diagnostic endoscopic examination of jejunum
49870005,H206,H20.6 Fibreoptic endoscopic resection of lesion of colon NEC
26390003,H052,H05.2 Total colectomy and ileostomy and creation of rectal fistula HFQ
359594005,Y258,Y25.8 Other specified suture of organ NOC
71367006,Y204,Y20.4 Fine needle aspiration NOC
726096009,U179,U17.9 Unspecified diagnostic imaging of digestive tract
65291007,H052,H05.2 Total colectomy and ileostomy and creation of rectal fistula HFQ
51346007,G693,G69.3 Ileectomy and anastomosis of ileum to ileum
446169007,H304,H30.4 Intubation of colon NEC
36984000,G789,G78.9 Unspecified other open operations on ileum
18329001,H251,H25.1 Diagnostic endoscopic examination of lower bowel and biopsy of lesion of lower bowel using fibreoptic sigmoidoscope
10088002,Y716,Y71.6 Second revisional operation NOC
359591002,G535,G53.5 Incision of duodenum NEC
384091000119108,Y985,Y98.5 Radiology of > 4 body areas (or > 40 minutes)
81214004,Y082,Y08.2 Laser excision of lesion of organ NOC
359603000,G608,G60.8 Other specified artificial opening into jejunum
431670008,G604,G60.4 Attention to jejunostomy tube
24420007,H252,H25.2 Diagnostic endoscopic examination of lower bowel and sampling for bacterial overgrowth using fibreoptic sigmoidoscope
241336001,Y938,Y93.8 Other specified gallium-67 imaging
75312003,H293,H29.3 Subtotal excision of colon and creation of colonic pouch and anastomosis of colon to rectum
169006009,Y971,Y97.1 Radiology with pre and post contrast
446746001,G499,G49.9 Unspecified excision of duodenum
66740000,H192,H19.2 Fixation of colon
28939002,H231,H23.1 Endoscopic snare resection of lesion of lower bowel using fibreoptic sigmoidoscope
299693003,G651,G65.1 Diagnostic endoscopic examination of jejunum and biopsy of lesion of jejunum
32578005,H038,H03.8 Other specified other operations on appendix
288122006,H272,H27.2 Endoscopic removal of foreign body from sigmoid colon using rigid sigmoidoscope
419773005,Y981,Y98.1 Radiology of one body area (or < 20 minutes)
87279008,H206,H20.6 Fibreoptic endoscopic resection of lesion of colon NEC
287784004,H041,H04.1 Panproctocolectomy and ileostomy
174041007,H013,H01.3 Emergency excision of normal appendix
44441009,H234,H23.4 Endoscopic destruction of lesion of lower bowel using fibreoptic sigmoidoscope NEC
36984000,G788,G78.8 Other specified other open operations on ileum
84952009,H063,H06.3 Extended right hemicolectomy and anastomosis NEC
174288000,H422,H42.2 Perineal plication of levator ani muscles and anal sphincters
73872003,H444,H44.4 Examination of rectum under anaesthetic
609279008,H102,H10.2 Sigmoid colectomy and anastomosis of colon to rectum
27397009,Y331,Y33.1 Acupuncture of organ NOC
359548007,G781,G78.1 Open biopsy of lesion of ileum
241333009,Y931,Y93.1 Gallium-67 imaging scan
13327002,Y524,Y52.4 Peranal transrectal approach to organ
716694009,U211,U21.1 Magnetic resonance imaging NEC
26925005,H089,H08.9 Unspecified excision of transverse colon
12827003,H338,H33.8 Other specified excision of rectum
431214001,U212,U21.2 Computed tomography NEC
81214004,Y081,Y08.1 Laser excision of organ NOC
32578005,H032,H03.2 Drainage of appendix NEC
83599002,G535,G53.5 Incision of duodenum NEC
60775008,H561,H56.1 Biopsy of lesion of anus
287784004,H042,H04.2 Panproctocolectomy and anastomosis of ileum to anus and creation of pouch HFQ
54747001,H073,H07.3 Right hemicolectomy and anastomosis NEC
14690009,H131,H13.1 Bypass of colon by anastomosis of ileum to colon
75312003,H299,H29.9 Unspecified subtotal excision of colon
75420000,G538,G53.8 Other specified other open operations on duodenum
68671008,Y128,Y12.8 Other specified chemical destruction of lesion of organ NOC
22324003,G583,G58.3 Total jejunectomy and anastomosis of duodenum to colon
448360009,Y171,Y17.1 Electrocauterisation of lesion of organ NOC
241674004,H239,H23.9 Unspecified endoscopic extirpation of lesion of lower bowel using fibreoptic sigmoidoscope
67715004,Z274,Z27.4 Duodenum
116237003,H412,H41.2 Peranal excision of lesion of rectum
44642007,H155,H15.5 Dilation of colostomy
174595005,G752,G75.2 Repair of prolapse of ileostomy
13327002,H084,H08.4 Transverse colectomy and ileostomy HFQ
112875007,H411,H41.1 Rectosigmoidectomy and peranal anastomosis
107944001,H059,H05.9 Unspecified total excision of colon
68065001,G602,G60.2 Refashioning of jejunostomy
173960007,G712,G71.2 Bypass of ileum by anastomosis of ileum to ileum
13004001,H264,H26.4 Endoscopic cryotherapy to lesion of sigmoid colon using rigid sigmoidoscope
235348006,H348,H34.8 Other specified open extirpation of lesion of rectum
235263007,G542,G54.2 Endoscopic dilation of duodenum
235294007,G792,G79.2 Endoscopic dilation of ileum
174272000,H403,H40.3 Trans-sphincteric destruction of lesion of rectum
448829002,H468,H46.8 Other specified other operations on rectum
13004001,H263,H26.3 Endoscopic laser destruction of lesion of sigmoid colon using rigid sigmoidoscope
782838000,Y281,Y28.1 Insertion of synthetic mesh into organ NOC
235148003,G808,G80.8 Other specified diagnostic endoscopic examination of ileum
44441009,H244,H24.4 Endoscopic insertion of expanding metal stent into lower bowel using fibreoptic sigmoidoscope
73509004,H151,H15.1 Loop colostomy
23478009,G769,G76.9 Unspecified intra-abdominal manipulation of ileum
34414001,Y308,Y30.8 Other specified incision of organ NOC
174619006,J432,J43.2 Endoscopic retrograde cholangiopancreatography and biopsy of lesion of biliary or pancreatic system NEC
235152003,G522,G52.2 Suture of ulcer of duodenum NEC
235147008,G803,G80.3 Diagnostic endoscopic balloon examination of ileum
698959000,G798,G79.8 Other specified therapeutic endoscopic operations on ileum
289060008,H425,H42.5 Excision of mucosal prolapse of rectum NEC
1299000,H028,H02.8 Other specified other excision of appendix
307261008,G521,G52.1 Closure of perforated ulcer of duodenum
40826009,G802,G80.2 Wireless capsule endoscopy
543008,J341,J34.1 Sphincteroplasty of bile duct and pancreatic duct using duodenal approach
174012003,G793,G79.3 Endoscopic insertion of tubal prosthesis into ileum
609282003,H278,H27.8 Other specified other therapeutic endoscopic operations on sigmoid colon using rigid sigmoidoscope
708876004,H021,H02.1 Interval appendicectomy
609279008,H109,H10.9 Unspecified excision of sigmoid colon
84952009,H119,H11.9 Unspecified other excision of colon
116236007,H483,H48.3 Excision of perianal wart
9280007,H411,H41.1 Rectosigmoidectomy and peranal anastomosis
41330009,H099,H09.9 Unspecified excision of left hemicolon
236783000,G712,G71.2 Bypass of ileum by anastomosis of ileum to ileum
241336001,Y944,Y94.4 Diethylenetriamine pentacetic acid imaging
359584000,G538,G53.8 Other specified other open operations on duodenum
5722009,H135,H13.5 Bypass of colon by anastomosis of colon to rectum NEC
445938000,Y171,Y17.1 Electrocauterisation of lesion of organ NOC
287807002,H265,H26.5 Endoscopic destruction of lesion of sigmoid colon using rigid sigmoidoscope NEC
49870005,H239,H23.9 Unspecified endoscopic extirpation of lesion of lower bowel using fibreoptic sigmoidoscope
445892000,H231,H23.1 Endoscopic snare resection of lesion of lower bowel using fibreoptic sigmoidoscope
174116003,H128,H12.8 Other specified extirpation of lesion of colon
609279008,H075,H07.5 Right hemicolectomy and end to side anastomosis
116236007,H345,H34.5 Open destruction of lesion of rectum NEC
235584003,J391,J39.1 Endoscopic sphincterotomy of accessory ampulla of Vater
307244005,H271,H27.1 Endoscopic dilation of sigmoid colon using rigid sigmoidoscope
241162004,Y981,Y98.1 Radiology of one body area (or < 20 minutes)
175557007,G759,G75.9 Unspecified attention to artificial opening into ileum
21216009,Y222,Y22.2 Aspiration of other lesion of organ NOC
713047006,Y148,Y14.8 Other specified placement of stent in organ NOC
173958005,G718,G71.8 Other specified bypass of ileum
68791007,G803,G80.3 Diagnostic endoscopic balloon examination of ileum
22094003,H468,H46.8 Other specified other operations on rectum
68671008,Y129,Y12.9 Unspecified chemical destruction of lesion of organ NOC
8180007,H221,H22.1 Diagnostic fibreoptic endoscopic examination of colon and biopsy of lesion of colon
36984000,G784,G78.4 Closure of perforation of ileum
87659008,G534,G53.4 Open insertion of tubal prosthesis into duodenum
265404007,H236,H23.6 Endoscopic resection of lesion of lower bowel using fibreoptic sigmoidoscope NEC
236783000,G715,G71.5 Bypass of ileum by anastomosis of ileum to colon NEC
175557007,G751,G75.1 Refashioning of ileostomy
25196007,H339,H33.9 Unspecified excision of rectum
265407000,H261,H26.1 Endoscopic snare resection of lesion of sigmoid colon using rigid sigmoidoscope
69538006,Y051,Y05.1 Total excision of organ NOC
252674007,Y941,Y94.1 Dopamine transporter scan
235152003,G633,G63.3 Closure of perforation of jejunum
307366000,G758,G75.8 Other specified attention to artificial opening into ileum
56283009,G689,G68.9 Unspecified transplantation of ileum
307586000,Y755,Y75.5 Laparoscopic ultrasonic approach to abdominal cavity
307562002,G338,G33.8 Other specified other connection of stomach to jejunum
21423008,Y514,Y51.4 Approach to organ through colostomy
8180007,Y514,Y51.4 Approach to organ through colostomy
235148003,G642,G64.2 Endoscopic dilation of jejunum
21216009,G781,G78.1 Open biopsy of lesion of ileum
81214004,H414,H41.4 Peranal mucosal proctectomy and endoanal anastomosis
303596008,G551,G55.1 Diagnostic endoscopic examination of duodenum and biopsy of lesion of duodenum
286780001,Y511,Y51.1 Approach to organ through oesophagostomy
446222007,H093,H09.3 Left hemicolectomy and anastomosis NEC
235364003,H332,H33.2 Proctectomy and anastomosis of colon to anus
107944001,H079,H07.9 Unspecified other excision of right hemicolon
78133002,H207,H20.7 Fibreoptic endoscopic mucosal resection of lesion of colon
81214004,Y084,Y08.4 Laser destruction of lesion of organ NOC
49870005,H237,H23.7 Endoscopic mucosal resection of lesion of lower bowel using fibreoptic sigmoidoscope
12827003,H334,H33.4 Anterior resection of rectum and anastomosis NEC
708642005,H354,H35.4 Fixation of rectum using fascia lata
173852007,G508,G50.8 Other specified open extirpation of lesion of duodenum
168900006,Y971,Y97.1 Radiology with pre and post contrast
361152000,H144,H14.4 Appendicocaecostomy
73872003,H443,H44.3 Manual evacuation of impacted faeces from rectum
287784004,H336,H33.6 Anterior resection of rectum and exteriorisation of bowel
446416000,G792,G79.2 Endoscopic dilation of ileum
359594005,G538,G53.8 Other specified other open operations on duodenum
119287009,H191,H19.1 Open biopsy of lesion of colon
22094003,Y308,Y30.8 Other specified incision of organ NOC
235304001,G784,G78.4 Closure of perforation of ileum
68065001,G609,G60.9 Unspecified artificial opening into jejunum
107944001,H094,H09.4 Left hemicolectomy and ileostomy HFQ
13327002,H093,H09.3 Left hemicolectomy and anastomosis NEC
62539002,H172,H17.2 Open reduction of volvulus of caecum
44441009,H236,H23.6 Endoscopic resection of lesion of lower bowel using fibreoptic sigmoidoscope NEC
456004,H292,H29.2 Subtotal excision of colon and rectum and creation of colonic pouch NEC
241162004,Y971,Y97.1 Radiology with pre and post contrast
107944001,H084,H08.4 Transverse colectomy and ileostomy HFQ
41939004,G648,G64.8 Other specified therapeutic endoscopic operations on jejunum
174207007,Z291,Z29.1 Rectum
446415001,H251,H25.1 Diagnostic endoscopic examination of lower bowel and biopsy of lesion of lower bowel using fibreoptic sigmoidoscope
359584000,G532,G53.2 Closure of perforation of duodenum NEC
87279008,H201,H20.1 Fibreoptic endoscopic snare resection of lesion of colon
609287009,G798,G79.8 Other specified therapeutic endoscopic operations on ileum
42624001,G535,G53.5 Incision of duodenum NEC
174595005,G758,G75.8 Other specified attention to artificial opening into ileum
431935008,Y983,Y98.3 Radiology of three body areas (or 20-40 minutes)
107938000,G702,G70.2 Excision of lesion of ileum NEC
32044008,H099,H09.9 Unspecified excision of left hemicolon
433246009,Y944,Y94.4 Diethylenetriamine pentacetic acid imaging
9121000,H121,H12.1 Excision of diverticulum of colon
359571009,H072,H07.2 Right hemicolectomy and side to side anastomosis of ileum to transverse colon
32044008,H071,H07.1 Right hemicolectomy and end to end anastomosis of ileum to colon
431476005,Y981,Y98.1 Radiology of one body area (or < 20 minutes)
49870005,H238,H23.8 Other specified endoscopic extirpation of lesion of lower bowel using fibreoptic sigmoidoscope
241674004,H235,H23.5 Endoscopic submucosal resection of lesion of lower bowel using fibreoptic sigmoidoscope
6019008,H259,H25.9 Unspecified diagnostic endoscopic examination of lower bowel using fibreoptic sigmoidoscope
174595005,G753,G75.3 Closure of ileostomy
771556003,Y973,Y97.3 Radiology with post contrast
361173000,H345,H34.5 Open destruction of lesion of rectum NEC
609279008,H091,H09.1 Left hemicolectomy and end to end anastomosis of colon to rectum
431476005,Y973,Y97.3 Radiology with post contrast
107948003,H175,H17.5 Open relief of strangulation of colon
88908007,H445,H44.5 Massage of rectum
446416000,G798,G79.8 Other specified therapeutic endoscopic operations on ileum
235355008,H193,H19.3 Enterorrhaphy of colon
235261009,G531,G53.1 Open biopsy of lesion of duodenum
32325005,G781,G78.1 Open biopsy of lesion of ileum
174247000,H341,H34.1 Open excision of lesion of rectum
789398005,Z277,Z27.7 Small intestine
8180007,H212,H21.2 Fibreoptic endoscopic coagulation of blood vessel of colon
433246009,Y938,Y93.8 Other specified gallium-67 imaging
286780001,Y512,Y51.2 Approach to organ through gastrostomy
112870002,Y298,Y29.8 Other specified removal of foreign body from organ NOC
52667004,H103,H10.3 Sigmoid colectomy and anastomosis NEC
10590008,H403,H40.3 Trans-sphincteric destruction of lesion of rectum
10590008,H262,H26.2 Endoscopic cauterisation of lesion of sigmoid colon using rigid sigmoidoscope
32325005,G785,G78.5 Exclusion of segment of ileum
107938000,G694,G69.4 Ileectomy and anastomosis of ileum to colon
9121000,H123,H12.3 Destruction of lesion of colon NEC
235147008,G801,G80.1 Diagnostic endoscopic examination of ileum and biopsy of lesion of ileum
173911002,G611,G61.1 Bypass of jejunum by anastomosis of jejunum to jejunum
448360009,Z291,Z29.1 Rectum
418294002,Y981,Y98.1 Radiology of one body area (or < 20 minutes)
431476005,Z287,Z28.7 Colon NEC
119887001,G781,G78.1 Open biopsy of lesion of ileum
287531000,Y528,Y52.8 Other specified approach to organ through other opening
252674007,Y942,Y94.2 Octreotide imaging
440549000,Y228,Y22.8 Other specified drainage of organ NOC
46569000,H336,H33.6 Anterior resection of rectum and exteriorisation of bowel
41330009,H094,H09.4 Left hemicolectomy and ileostomy HFQ
39536003,G533,G53.3 Open removal of foreign body from duodenum
32934009,Y221,Y22.1 Aspiration of haematoma of organ NOC
241337005,Y938,Y93.8 Other specified gallium-67 imaging
81214004,H412,H41.2 Peranal excision of lesion of rectum
27397009,Y339,Y33.9 Unspecified puncture of organ NOC
17671008,H154,H15.4 Closure of colostomy
84952009,H061,H06.1 Extended right hemicolectomy and end to end anastomosis
173649001,G754,G75.4 Dilation of ileostomy
68671008,Y122,Y12.2 Injection of other destructive substance into lesion of organ NOC
235151005,H228,H22.8 Other specified diagnostic endoscopic examination of colon
80146002,H022,H02.2 Planned delayed appendicectomy NEC
426585001,H314,H31.4 Image guided insertion of colorectal stent
44061005,Y514,Y51.4 Approach to organ through colostomy
174595005,G755,G75.5 Reduction of prolapse of ileostomy
51346007,G699,G69.9 Unspecified excision of ileum
398243002,P223,P22.3 Posterior colporrhaphy and amputation of cervix uteri NEC
235149006,G802,G80.2 Wireless capsule endoscopy
10088002,Y713,Y71.3 Revisional operations NOC
235149006,G649,G64.9 Unspecified therapeutic endoscopic operations on jejunum
73978003,G693,G69.3 Ileectomy and anastomosis of ileum to ileum
782836001,Y284,Y28.4 Insertion of mesh into organ NOC
304586009,Y716,Y71.6 Second revisional operation NOC
235148003,G628,G62.8 Other specified open endoscopic operations on jejunum
173856005,G512,G51.2 Bypass of duodenum by anastomosis of duodenum to duodenum
787938008,Y753,Y75.3 Robotic minimal access approach to abdominal cavity
456004,H299,H29.9 Unspecified subtotal excision of colon
49870005,H209,H20.9 Unspecified endoscopic extirpation of lesion of colon
431476005,U215,U21.5 Contrast fluoroscopy NEC
32578005,Y201,Y20.1 Stereotactic biopsy of lesion of organ NOC
235147008,G659,G65.9 Unspecified diagnostic endoscopic examination of jejunum
241160007,U173,U17.3 Barium swallow
32956007,Y015,Y01.5 Alloreplacement of organ from cadaver heart non-beating NOC
235342007,H233,H23.3 Endoscopic laser destruction of lesion of lower bowel using fibreoptic sigmoidoscope
174149007,H171,H17.1 Open reduction of intussusception of colon
46569000,H337,H33.7 Perineal resection of rectum HFQ
235153008,H371,H37.1 Endoscopic mucosal resection of lesion of sigmoid colon using rigid sigmoidoscope
83226002,G542,G54.2 Endoscopic dilation of duodenum
235581006,J348,J34.8 Other specified plastic repair of sphincter of Oddi using duodenal approach
307558008,G786,G78.6 Open intubation of ileum
235589008,J438,J43.8 Other specified diagnostic endoscopic retrograde examination of bile duct and pancreatic duct
54747001,H085,H08.5 Transverse colectomy and exteriorisation of bowel NEC
235148003,G629,G62.9 Unspecified open endoscopic operations on jejunum
265407000,H265,H26.5 Endoscopic destruction of lesion of sigmoid colon using rigid sigmoidoscope NEC
1054002,J359,J35.9 Unspecified incision of sphincter of Oddi using duodenal approach
174041007,Y751,Y75.1 Laparoscopically assisted approach to abdominal cavity
609279008,H122,H12.2 Excision of lesion of colon NEC
191532000,Z307,Z30.7 Ampulla of Vater
56078005,Y066,Y06.6 Vacuum excision of lesion of organ NOC
23968004,H118,H11.8 Other specified other excision of colon
6025007,H028,H02.8 Other specified other excision of appendix
307581005,Y752,Y75.2 Laparoscopic approach to abdominal cavity NEC
32044008,H061,H06.1 Extended right hemicolectomy and end to end anastomosis
444688002,H354,H35.4 Fixation of rectum using fascia lata
119289007,J362,J36.2 Biopsy of lesion of ampulla of Vater using duodenal approach
39166002,Y075,Y07.5 Occlusion of organ NOC
241674004,H249,H24.9 Unspecified other therapeutic endoscopic operations on lower bowel using fibreoptic sigmoidoscope
116238008,H412,H41.2 Peranal excision of lesion of rectum
49870005,H266,H26.6 Endoscopic submucosal resection of lesion of sigmoid colon using rigid sigmoidoscope
866199004,Y973,Y97.3 Radiology with post contrast
84952009,H106,H10.6 Sigmoid colectomy and end to side anastomosis
84604002,H101,H10.1 Sigmoid colectomy and end to end anastomosis of ileum to rectum
265402006,H209,H20.9 Unspecified endoscopic extirpation of lesion of colon
265415002,H341,H34.1 Open excision of lesion of rectum
8180007,H219,H21.9 Unspecified other therapeutic endoscopic operations on colon
235303007,Y132,Y13.2 Cryotherapy to lesion of organ NOC
698320000,G548,G54.8 Other specified therapeutic endoscopic operations on duodenum
168831000,U173,U17.3 Barium swallow
710197007,U216,U21.6 Ultrasound scan NEC
32578005,H033,H03.3 Exteriorisation of appendix
307561009,G698,G69.8 Other specified excision of ileum
50774009,H063,H06.3 Extended right hemicolectomy and anastomosis NEC
418294002,Y973,Y97.3 Radiology with post contrast
116236007,H121,H12.1 Excision of diverticulum of colon
449106004,H206,H20.6 Fibreoptic endoscopic resection of lesion of colon NEC
699721006,Y755,Y75.5 Laparoscopic ultrasonic approach to abdominal cavity
304586009,Y713,Y71.3 Revisional operations NOC
116236007,H123,H12.3 Destruction of lesion of colon NEC
37593003,G692,G69.2 Ileectomy and anastomosis of duodenum to ileum
6025007,H018,H01.8 Other specified emergency excision of appendix
715970002,Y973,Y97.3 Radiology with post contrast
307511000,G528,G52.8 Other specified operations on ulcer of duodenum
444783004,H258,H25.8 Other specified diagnostic endoscopic examination of lower bowel using fibreoptic sigmoidoscope
443665007,H401,H40.1 Trans-sphincteric excision of mucosa of rectum
60775008,H411,H41.1 Rectosigmoidectomy and peranal anastomosis
446228006,H093,H09.3 Left hemicolectomy and anastomosis NEC
235300005,G703,G70.3 Open destruction of lesion of ileum
50774009,H075,H07.5 Right hemicolectomy and end to side anastomosis
5722009,Y717,Y71.7 Third or greater revisional operation NOC
54357003,G691,G69.1 Ileectomy and anastomosis of stomach to ileum
235171001,G588,G58.8 Other specified excision of jejunum
359544009,G784,G78.4 Closure of perforation of ileum
112875007,H412,H41.2 Peranal excision of lesion of rectum
713047006,Y141,Y14.1 Insertion of expanding covered metal stent into organ NOC
13327002,H088,H08.8 Other specified excision of transverse colon
191532000,J368,J36.8 Other specified other operations on ampulla of Vater using duodenal approach
252674007,Y931,Y93.1 Gallium-67 imaging scan
361152000,H159,H15.9 Unspecified other exteriorisation of colon
60775008,H562,H56.2 Lateral sphincterotomy of anus
386196007,H489,H48.9 Unspecified excision of lesion of anus
13327002,H111,H11.1 Colectomy and end to end anastomosis of colon to colon NEC
367436000,G743,G74.3 Creation of defunctioning ileostomy
36984000,G785,G78.5 Exclusion of segment of ileum
29586003,H258,H25.8 Other specified diagnostic endoscopic examination of lower bowel using fibreoptic sigmoidoscope
419595006,Z274,Z27.4 Duodenum
609279008,H093,H09.3 Left hemicolectomy and anastomosis NEC
173953001,G709,G70.9 Unspecified open extirpation of lesion of ileum
609279008,H119,H11.9 Unspecified other excision of colon
173972001,G734,G73.4 Resection of ileocolic anastomosis
66740000,H191,H19.1 Open biopsy of lesion of colon
13327002,H085,H08.5 Transverse colectomy and exteriorisation of bowel NEC
398243002,P221,P22.1 Anterior and posterior colporrhaphy and amputation of cervix uteri
8180007,H209,H20.9 Unspecified endoscopic extirpation of lesion of colon
241335002,Y939,Y93.9 Unspecified gallium-67 imaging
433246009,Y941,Y94.1 Dopamine transporter scan
90976006,G621,G62.1 Open jejunoscopy
426699005,Z291,Z29.1 Rectum
6025007,Y751,Y75.1 Laparoscopically assisted approach to abdominal cavity
12749000,Y534,Y53.4 Approach to organ under fluoroscopic control
75312003,G741,G74.1 Creation of continent ileostomy
62539002,H176,H17.6 Open relief of obstruction of colon NEC
173911002,G612,G61.2 Bypass of jejunum by anastomosis of jejunum to ileum
40826009,G803,G80.3 Diagnostic endoscopic balloon examination of ileum
235147008,G541,G54.1 Endoscopic extirpation of lesion of duodenum
2743004,G799,G79.9 Unspecified therapeutic endoscopic operations on ileum
708631001,H336,H33.6 Anterior resection of rectum and exteriorisation of bowel
68671008,H412,H41.2 Peranal excision of lesion of rectum
235147008,G621,G62.1 Open jejunoscopy
420108003,Y983,Y98.3 Radiology of three body areas (or 20-40 minutes)
304587000,H119,H11.9 Unspecified other excision of colon
235299002,G592,G59.2 Open destruction of lesion of jejunum
27397009,G538,G53.8 Other specified other open operations on duodenum
447166008,H064,H06.4 Extended right hemicolectomy and ileostomy HFQ
78133002,H206,H20.6 Fibreoptic endoscopic resection of lesion of colon NEC
443605009,H622,H62.2 Mobilisation of bowel NEC
128401003,G531,G53.1 Open biopsy of lesion of duodenum
235149006,G648,G64.8 Other specified therapeutic endoscopic operations on jejunum
341729004,H172,H17.2 Open reduction of volvulus of caecum
708645007,G521,G52.1 Closure of perforated ulcer of duodenum
41330009,Y751,Y75.1 Laparoscopically assisted approach to abdominal cavity
446223002,H069,H06.9 Unspecified extended excision of right hemicolon
1153549003,Y514,Y51.4 Approach to organ through colostomy
445863004,Y981,Y98.1 Radiology of one body area (or < 20 minutes)
235320006,T832,T83.2 Division of muscle
384091000119108,Y983,Y98.3 Radiology of three body areas (or 20-40 minutes)
