snomed,opcs,opcs_term
120181005,T434,T43.4 Diagnostic endoscopic ultrasound examination of peritoneum and biopsy of intra-abdominal organ
709643009,T432,T43.2 Diagnostic endoscopic examination of peritoneum and biopsy of lesion of intra-abdominal organ NEC
238279009,G385,G38.5 Incision of stomach NEC
78233008,T413,T41.3 Freeing of adhesions of peritoneum
174036004,H018,H01.8 Other specified emergency excision of appendix
708680006,T468,T46.8 Other specified other drainage of peritoneal cavity
432654009,X412,X41.2 Removal of ambulatory peritoneal dialysis catheter
43426004,Q568,Q56.8 Other specified other operations on female genital tract
275245003,T431,T43.1 Diagnostic endoscopic examination of peritoneum and biopsy of lesion of peritoneum
387826009,Y534,Y53.4 Approach to organ under fluoroscopic control
81561002,Y253,Y25.3 Removal of retained suture from organ NOC
42349006,Q521,Q52.1 Excision of lesion of broad ligament of uterus
716554004,T468,T46.8 Other specified other drainage of peritoneal cavity
174036004,H019,H01.9 Unspecified emergency excision of appendix
68141001,T384,T38.4 Repair of mesentery of colon
236213005,M358,M35.8 Other specified partial excision of bladder
772083008,T278,T27.8 Other specified repair of other hernia of abdominal wall
87102007,Y054,Y05.4 Ex vivo resection of organ NOC
17444001,T364,T36.4 Biopsy of lesion of omentum
432654009,X429,X42.9 Unspecified placement of other apparatus for compensation for renal failure
178006003,T452,T45.2 Image controlled percutaneous drainage of pelvic abscess
68748002,Y209,Y20.9 Unspecified biopsy of organ NOC
387826009,T458,T45.8 Other specified image controlled operations on abdominal cavity
1299000,Y052,Y05.2 Partial excision of organ NOC
235316007,H625,H62.5 Irrigation of bowel NEC
710313004,Y931,Y93.1 Gallium-67 imaging scan
120176001,T374,T37.4 Repair of mesentery of small intestine
78233008,T419,T41.9 Unspecified other open operations on peritoneum
78233008,T412,T41.2 Division of band of peritoneum
38615002,T313,T31.3 Excision of lesion of anterior abdominal wall NEC
32578005,Y204,Y20.4 Fine needle aspiration NOC
30196002,Q528,Q52.8 Other specified operations on broad ligament of uterus
5738003,Y209,Y20.9 Unspecified biopsy of organ NOC
223306006,Q528,Q52.8 Other specified operations on broad ligament of uterus
250073009,Y255,Y25.5 Other attention to suture of organ NOC
47765003,T098,T09.8 Other specified other open operations on pleura
361168006,Q548,Q54.8 Other specified operations on other ligament of uterus
6801000,T388,T38.8 Other specified operations on mesentery of colon
177940003,T338,T33.8 Other specified open extirpation of lesion of peritoneum
448143009,H333,H33.3 Anterior resection of rectum and anastomosis of colon to rectum using staples
43426004,Y069,Y06.9 Unspecified excision of lesion of organ NOC
3399007,T362,T36.2 Excision of lesion of omentum
235313004,H021,H02.1 Interval appendicectomy
609260005,Y755,Y75.5 Laparoscopic ultrasonic approach to abdominal cavity
39258002,T384,T38.4 Repair of mesentery of colon
120184002,T384,T38.4 Repair of mesentery of colon
6801000,Y051,Y05.1 Total excision of organ NOC
608790005,Y752,Y75.2 Laparoscopic approach to abdominal cavity NEC
387826009,T348,T34.8 Other specified open drainage of peritoneum
772775008,T981,T98.1 Repair of recurrent ventral hernia using insert of natural material
6025007,H023,H02.3 Prophylactic appendicectomy NEC
440041009,G388,G38.8 Other specified other open operations on stomach
238279009,T348,T34.8 Other specified open drainage of peritoneum
39258002,T379,T37.9 Unspecified operations on mesentery of small intestine
72741000,A535,A53.5 Drainage of cerebrospinal fluid NEC
174041007,Y755,Y75.5 Laparoscopic ultrasonic approach to abdominal cavity
238322004,X402,X40.2 Peritoneal dialysis NEC
1299000,Y058,Y05.8 Other specified excision of organ NOC
54080001,Y111,Y11.1 Cauterisation of organ NOC
276189003,Q528,Q52.8 Other specified operations on broad ligament of uterus
440383008,Q011,Q01.1 Amputation of cervix uteri
710313004,Y944,Y94.4 Diethylenetriamine pentacetic acid imaging
68141001,T373,T37.3 Biopsy of lesion of mesentery of small intestine
448474003,H334,H33.4 Anterior resection of rectum and anastomosis NEC
6801000,T372,T37.2 Destruction of lesion of mesentery of small intestine
71192002,X402,X40.2 Peritoneal dialysis NEC
40559003,Q542,Q54.2 Plication of round ligament of uterus
79887000,T331,T33.1 Open excision of lesion of peritoneum
81561002,Y258,Y25.8 Other specified suture of organ NOC
47765003,T108,T10.8 Other specified therapeutic endoscopic operations on pleura
709643009,T431,T43.1 Diagnostic endoscopic examination of peritoneum and biopsy of lesion of peritoneum
6801000,T378,T37.8 Other specified operations on mesentery of small intestine
85472003,T379,T37.9 Unspecified operations on mesentery of small intestine
120196009,Y421,Y42.1 External manipulation of organ NOC
3399007,T364,T36.4 Biopsy of lesion of omentum
39258002,T373,T37.3 Biopsy of lesion of mesentery of small intestine
431946006,U212,U21.2 Computed tomography NEC
448474003,H333,H33.3 Anterior resection of rectum and anastomosis of colon to rectum using staples
709112001,Y168,Y16.8 Other specified connection of organ NOC
177983009,T393,T39.3 Biopsy of lesion of posterior peritoneum
116233004,Q548,Q54.8 Other specified operations on other ligament of uterus
76066005,Q541,Q54.1 Suspension of uterus NEC
708701002,Y537,Y53.7 Approach to organ under magnetic resonance imaging control
276189003,Q521,Q52.1 Excision of lesion of broad ligament of uterus
81561002,Y252,Y25.2 Resuture of organ NOC
361168006,Y251,Y25.1 Suture of laceration of organ NOC
772080006,Y282,Y28.2 Insertion of biological mesh into organ NOC
85472003,T378,T37.8 Other specified operations on mesentery of small intestine
280392009,A148,A14.8 Other specified other operations on connection from ventricle of brain
708876004,Y753,Y75.3 Robotic minimal access approach to abdominal cavity
238278001,T348,T34.8 Other specified open drainage of peritoneum
41457005,Z533,Z53.3 Peritoneum
174041007,H012,H01.2 Emergency excision of abnormal appendix NEC
80146002,H011,H01.1 Emergency excision of abnormal appendix and drainage HFQ
1299000,H021,H02.1 Interval appendicectomy
68141001,T374,T37.4 Repair of mesentery of small intestine
609260005,T982,T98.2 Repair of recurrent ventral hernia using insert of prosthetic material
609260005,T272,T27.2 Repair of ventral hernia using insert of prosthetic material
177940003,T331,T33.1 Open excision of lesion of peritoneum
716558001,T468,T46.8 Other specified other drainage of peritoneal cavity
708819001,T361,T36.1 Omentectomy
431946006,Y981,Y98.1 Radiology of one body area (or < 20 minutes)
80146002,H024,H02.4 Incidental appendicectomy
282142006,Q541,Q54.1 Suspension of uterus NEC
178005004,Y532,Y53.2 Approach to organ under ultrasonic control
448143009,H338,H33.8 Other specified excision of rectum
72741000,A534,A53.4 Creation of lumboperitoneal shunt
708988001,X418,X41.8 Other specified placement of ambulatory apparatus for compensation for renal failure
174039006,H013,H01.3 Emergency excision of normal appendix
443037006,Y533,Y53.3 Approach to organ under computed tomography scan control
238237003,T292,T29.2 Excision of urachus
709633006,T434,T43.4 Diagnostic endoscopic ultrasound examination of peritoneum and biopsy of intra-abdominal organ
265083008,Q523,Q52.3 Shortening of broad ligament of uterus
120181005,T431,T43.1 Diagnostic endoscopic examination of peritoneum and biopsy of lesion of peritoneum
708988001,Y034,Y03.4 Other resiting of prosthesis in organ NOC
80146002,H013,H01.3 Emergency excision of normal appendix
36897004,T292,T29.2 Excision of urachus
46852006,O345,O34.5 Falciform ligament of liver
1163275000,Y752,Y75.2 Laparoscopic approach to abdominal cavity NEC
87102007,Q548,Q54.8 Other specified operations on other ligament of uterus
214173000,Y069,Y06.9 Unspecified excision of lesion of organ NOC
708680006,Y537,Y53.7 Approach to organ under magnetic resonance imaging control
68748002,Q528,Q52.8 Other specified operations on broad ligament of uterus
443041005,T468,T46.8 Other specified other drainage of peritoneal cavity
66513002,T365,T36.5 Creation of omental flap
430104008,T411,T41.1 Open biopsy of lesion of peritoneum NEC
1299000,Y054,Y05.4 Ex vivo resection of organ NOC
609263007,T982,T98.2 Repair of recurrent ventral hernia using insert of prosthetic material
359978008,P311,P31.1 Culdoplasty
120174003,T389,T38.9 Unspecified operations on mesentery of colon
78233008,T415,T41.5 Freeing of extensive adhesions of peritoneum
47045001,Q548,Q54.8 Other specified operations on other ligament of uterus
36897004,T243,T24.3 Repair of umbilical hernia using sutures
373647002,Z534,Z53.4 Peritoneal cavity
13893002,H038,H03.8 Other specified other operations on appendix
80160000,Q528,Q52.8 Other specified operations on broad ligament of uterus
432654009,Y534,Y53.4 Approach to organ under fluoroscopic control
6801000,Y058,Y05.8 Other specified excision of organ NOC
6025007,H013,H01.3 Emergency excision of normal appendix
708680006,Y536,Y53.6 Approach to organ under video control
6025007,H019,H01.9 Unspecified emergency excision of appendix
72741000,A533,A53.3 Creation of syringoperitoneal shunt
178005004,Y537,Y53.7 Approach to organ under magnetic resonance imaging control
63343006,Y755,Y75.5 Laparoscopic ultrasonic approach to abdominal cavity
238299003,T381,T38.1 Excision of lesion of mesentery of colon
81561002,T368,T36.8 Other specified operations on omentum
276189003,Y052,Y05.2 Partial excision of organ NOC
6801000,T371,T37.1 Excision of lesion of mesentery of small intestine
73910002,T308,T30.8 Other specified opening of abdomen
82730006,H024,H02.4 Incidental appendicectomy
608790005,T279,T27.9 Unspecified repair of other hernia of abdominal wall
235316007,Y515,Y51.5 Approach to organ through appendicostomy
25187007,Y228,Y22.8 Other specified drainage of organ NOC
64772004,T371,T37.1 Excision of lesion of mesentery of small intestine
79887000,T421,T42.1 Endoscopic resection of lesion of peritoneum
708876004,H023,H02.3 Prophylactic appendicectomy NEC
448474003,H336,H33.6 Anterior resection of rectum and exteriorisation of bowel
47765003,T101,T10.1 Endoscopic extirpation of lesion of pleura
177063005,Q541,Q54.1 Suspension of uterus NEC
39258002,T381,T38.1 Excision of lesion of mesentery of colon
177968004,T372,T37.2 Destruction of lesion of mesentery of small intestine
87102007,Y051,Y05.1 Total excision of organ NOC
112913008,P314,P31.4 Culdotomy NEC
85472003,T381,T38.1 Excision of lesion of mesentery of colon
120196009,Y429,Y42.9 Unspecified manipulation of organ NOC
178005004,Y533,Y53.3 Approach to organ under computed tomography scan control
276189003,Y058,Y05.8 Other specified excision of organ NOC
710313004,Y939,Y93.9 Unspecified gallium-67 imaging
450435004,Y752,Y75.2 Laparoscopic approach to abdominal cavity NEC
361168006,Y254,Y25.4 Removal of other suture from organ NOC
177976002,T383,T38.3 Biopsy of lesion of mesentery of colon
63343006,Y201,Y20.1 Stereotactic biopsy of lesion of organ NOC
36897004,T242,T24.2 Repair of umbilical hernia using insert of prosthetic material
276974006,T361,T36.1 Omentectomy
177940003,T339,T33.9 Unspecified open extirpation of lesion of peritoneum
431946006,Y973,Y97.3 Radiology with post contrast
6025007,H022,H02.2 Planned delayed appendicectomy NEC
708701002,Y532,Y53.2 Approach to organ under ultrasonic control
7171009,Q548,Q54.8 Other specified operations on other ligament of uterus
443016003,T453,T45.3 Image controlled percutaneous drainage of abdominal abscess NEC
225231007,X429,X42.9 Unspecified placement of other apparatus for compensation for renal failure
25187007,Y229,Y22.9 Unspecified drainage of organ NOC
772080006,T271,T27.1 Repair of ventral hernia using insert of natural material
64772004,T379,T37.9 Unspecified operations on mesentery of small intestine
112920001,Y209,Y20.9 Unspecified biopsy of organ NOC
177056005,Q522,Q52.2 Destruction of lesion of broad ligament of uterus
120182003,T431,T43.1 Diagnostic endoscopic examination of peritoneum and biopsy of lesion of peritoneum
45195004,Q528,Q52.8 Other specified operations on broad ligament of uterus
238284003,T348,T34.8 Other specified open drainage of peritoneum
80160000,Y204,Y20.4 Fine needle aspiration NOC
359975006,Y269,Y26.9 Unspecified other repair of organ NOC
280392009,A144,A14.4 Irrigation of cerebroventricular shunt
63343006,Q528,Q52.8 Other specified operations on broad ligament of uterus
69498006,P318,P31.8 Other specified operations on pouch of Douglas
235313004,H029,H02.9 Unspecified other excision of appendix
608790005,T988,T98.8 Other specified repair of recurrent other hernia of abdominal wall
709633006,T438,T43.8 Other specified diagnostic endoscopic examination of peritoneum
432654009,X421,X42.1 Insertion of temporary peritoneal dialysis catheter
280392009,A141,A14.1 Renewal of cerebroventricular shunt
80146002,H019,H01.9 Unspecified emergency excision of appendix
120174003,Y308,Y30.8 Other specified incision of organ NOC
174036004,H013,H01.3 Emergency excision of normal appendix
698973009,A128,A12.8 Other specified creation of connection from ventricle of brain
387824007,T341,T34.1 Open drainage of subphrenic abscess
708680006,Y538,Y53.8 Other specified approach to organ under image control
33989004,Y041,Y04.1 Microvascular reattachment of organ NOC
32578005,Y206,Y20.6 Plugged biopsy NOC
66513002,Y309,Y30.9 Unspecified incision of organ NOC
1299000,Y059,Y05.9 Unspecified excision of organ NOC
83416007,Y131,Y13.1 Cauterisation of lesion of organ NOC
225231007,X411,X41.1 Insertion of ambulatory peritoneal dialysis catheter
772084002,Y282,Y28.2 Insertion of biological mesh into organ NOC
772773001,Y281,Y28.1 Insertion of synthetic mesh into organ NOC
177942006,T332,T33.2 Open destruction of lesion of peritoneum
772776009,T982,T98.2 Repair of recurrent ventral hernia using insert of prosthetic material
39258002,T383,T38.3 Biopsy of lesion of mesentery of colon
177970008,T374,T37.4 Repair of mesentery of small intestine
238306000,T431,T43.1 Diagnostic endoscopic examination of peritoneum and biopsy of lesion of peritoneum
80146002,H023,H02.3 Prophylactic appendicectomy NEC
225230008,X402,X40.2 Peritoneal dialysis NEC
608790005,T981,T98.1 Repair of recurrent ventral hernia using insert of natural material
280392009,A143,A14.3 Removal of cerebroventricular shunt
79887000,T391,T39.1 Excision of lesion of posterior peritoneum
1299000,H029,H02.9 Unspecified other excision of appendix
361176008,Z118,Z11.8 Specified sacral plexus NEC
120181005,T438,T43.8 Other specified diagnostic endoscopic examination of peritoneum
230816002,A128,A12.8 Other specified creation of connection from ventricle of brain
608790005,T983,T98.3 Repair of recurrent ventral hernia using sutures
87102007,Y068,Y06.8 Other specified excision of lesion of organ NOC
66513002,Y301,Y30.1 Incision of lesion of organ NOC
49438003,H011,H01.1 Emergency excision of abnormal appendix and drainage HFQ
238284003,G385,G38.5 Incision of stomach NEC
710313004,Y949,Y94.9 Unspecified radiopharmaceutical imaging
47765003,T095,T09.5 Open pleurodesis NEC
120181005,T432,T43.2 Diagnostic endoscopic examination of peritoneum and biopsy of lesion of intra-abdominal organ NEC
276189003,Y055,Y05.5 Debridement of organ NOC
361176008,A608,A60.8 Other specified destruction of peripheral nerve
47765003,T148,T14.8 Other specified other operations on pleura
177962003,T365,T36.5 Creation of omental flap
450635009,T411,T41.1 Open biopsy of lesion of peritoneum NEC
238318009,X406,X40.6 Continuous ambulatory peritoneal dialysis
450502006,Y751,Y75.1 Laparoscopically assisted approach to abdominal cavity
72741000,A539,A53.9 Unspecified drainage of spinal canal
716554004,Y532,Y53.2 Approach to organ under ultrasonic control
708680006,Y531,Y53.1 Approach to organ under radiological control
710197007,Y971,Y97.1 Radiology with pre and post contrast
120194007,T378,T37.8 Other specified operations on mesentery of small intestine
83416007,Q548,Q54.8 Other specified operations on other ligament of uterus
66513002,T369,T36.9 Unspecified operations on omentum
80146002,H028,H02.8 Other specified other excision of appendix
450502006,Y755,Y75.5 Laparoscopic ultrasonic approach to abdominal cavity
225231007,X418,X41.8 Other specified placement of ambulatory apparatus for compensation for renal failure
708680006,Y532,Y53.2 Approach to organ under ultrasonic control
64772004,T381,T38.1 Excision of lesion of mesentery of colon
68141001,T389,T38.9 Unspecified operations on mesentery of colon
711169008,M491,M49.1 Closure of cystostomy
709643009,T434,T43.4 Diagnostic endoscopic ultrasound examination of peritoneum and biopsy of intra-abdominal organ
387826009,Y537,Y53.7 Approach to organ under magnetic resonance imaging control
772773001,T272,T27.2 Repair of ventral hernia using insert of prosthetic material
6801000,T384,T38.4 Repair of mesentery of colon
432654009,X411,X41.1 Insertion of ambulatory peritoneal dialysis catheter
120176001,T372,T37.2 Destruction of lesion of mesentery of small intestine
238304002,T422,T42.2 Endoscopic destruction of lesion of peritoneum
25187007,Y221,Y22.1 Aspiration of haematoma of organ NOC
120174003,T371,T37.1 Excision of lesion of mesentery of small intestine
78233008,T414,T41.4 Open removal of foreign body from peritoneum
178005004,Y531,Y53.1 Approach to organ under radiological control
1299000,Y055,Y05.5 Debridement of organ NOC
238303008,T331,T33.1 Open excision of lesion of peritoneum
177967009,T371,T37.1 Excision of lesion of mesentery of small intestine
80146002,H021,H02.1 Interval appendicectomy
49570000,Q541,Q54.1 Suspension of uterus NEC
361168006,Y258,Y25.8 Other specified suture of organ NOC
716562007,Y534,Y53.4 Approach to organ under fluoroscopic control
387715005,T463,T46.3 Irrigation of peritoneal cavity
78233008,T411,T41.1 Open biopsy of lesion of peritoneum NEC
225231007,X428,X42.8 Other specified placement of other apparatus for compensation for renal failure
47765003,Y053,Y05.3 Excision of sinus track from organ NOC
450502006,T364,T36.4 Biopsy of lesion of omentum
65995008,Q058,Q05.8 Other specified other operations on cervix uteri
373647002,T458,T45.8 Other specified image controlled operations on abdominal cavity
82833003,P316,P31.6 Removal of foreign body from pouch of Douglas NEC
275245003,T393,T39.3 Biopsy of lesion of posterior peritoneum
177974004,T381,T38.1 Excision of lesion of mesentery of colon
708876004,H019,H01.9 Unspecified emergency excision of appendix
448143009,H336,H33.6 Anterior resection of rectum and exteriorisation of bowel
87102007,Y064,Y06.4 Excision of scar tissue NOC
60305009,T384,T38.4 Repair of mesentery of colon
32578005,Y202,Y20.2 Stereotactic biopsy of organ NOC
6801000,T389,T38.9 Unspecified operations on mesentery of colon
177960006,T363,T36.3 Destruction of lesion of omentum
387824007,T454,T45.4 Image controlled percutaneous drainage of lesion of abdominal cavity NEC
608790005,T274,T27.4 Removal of prosthetic material from previous repair of ventral hernia
11878008,Q548,Q54.8 Other specified operations on other ligament of uterus
120181005,Z536,Z53.6 Mesentery
235313004,H024,H02.4 Incidental appendicectomy
85472003,T383,T38.3 Biopsy of lesion of mesentery of colon
443040006,Y531,Y53.1 Approach to organ under radiological control
80160000,Q548,Q54.8 Other specified operations on other ligament of uterus
177982004,T392,T39.2 Destruction of lesion of posterior peritoneum
45195004,Y209,Y20.9 Unspecified biopsy of organ NOC
359902008,T281,T28.1 Closure of gastroschisis
120174003,Y301,Y30.1 Incision of lesion of organ NOC
443040006,T488,T48.8 Other specified other operations on peritoneum
68141001,T378,T37.8 Other specified operations on mesentery of small intestine
250073009,Y251,Y25.1 Suture of laceration of organ NOC
708701002,Y534,Y53.4 Approach to organ under fluoroscopic control
120174003,T379,T37.9 Unspecified operations on mesentery of small intestine
112920001,Q548,Q54.8 Other specified operations on other ligament of uterus
33989004,Q548,Q54.8 Other specified operations on other ligament of uterus
47765003,T103,T10.3 Endoscopic pleurodesis NEC
1299000,H022,H02.2 Planned delayed appendicectomy NEC
708819001,Y752,Y75.2 Laparoscopic approach to abdominal cavity NEC
708701002,Y535,Y53.5 Approach to organ under image intensifier
276189003,Y051,Y05.1 Total excision of organ NOC
708701002,T411,T41.1 Open biopsy of lesion of peritoneum NEC
238244007,T292,T29.2 Excision of urachus
68141001,T388,T38.8 Other specified operations on mesentery of colon
180850006,Y691,Y69.1 Harvest of omentum
676002,X429,X42.9 Unspecified placement of other apparatus for compensation for renal failure
236936007,Y251,Y25.1 Suture of laceration of organ NOC
238304002,T332,T33.2 Open destruction of lesion of peritoneum
387826009,Y531,Y53.1 Approach to organ under radiological control
81561002,Y251,Y25.1 Suture of laceration of organ NOC
608790005,Y751,Y75.1 Laparoscopically assisted approach to abdominal cavity
238323009,X402,X40.2 Peritoneal dialysis NEC
71192002,X411,X41.1 Insertion of ambulatory peritoneal dialysis catheter
68141001,T371,T37.1 Excision of lesion of mesentery of small intestine
116233004,Q528,Q52.8 Other specified operations on broad ligament of uterus
47765003,T109,T10.9 Unspecified therapeutic endoscopic operations on pleura
709643009,T438,T43.8 Other specified diagnostic endoscopic examination of peritoneum
33989004,Y048,Y04.8 Other specified replantation of organ NOC
66513002,T364,T36.4 Biopsy of lesion of omentum
66513002,T361,T36.1 Omentectomy
29481005,T411,T41.1 Open biopsy of lesion of peritoneum NEC
36897004,T241,T24.1 Repair of umbilical hernia using insert of natural material
5738003,P318,P31.8 Other specified operations on pouch of Douglas
15395004,P317,P31.7 Extirpation of lesion of pouch of Douglas
708680006,T469,T46.9 Unspecified other drainage of peritoneal cavity
708988001,Y033,Y03.3 Correction of displacement of prosthesis NOC
47765003,T102,T10.2 Endoscopic pleurodesis using talc
225231007,X412,X41.2 Removal of ambulatory peritoneal dialysis catheter
47765003,T092,T09.2 Open biopsy of lesion of pleura
359981003,P318,P31.8 Other specified operations on pouch of Douglas
361168006,Y253,Y25.3 Removal of retained suture from organ NOC
54017006,Q548,Q54.8 Other specified operations on other ligament of uterus
238305001,T411,T41.1 Open biopsy of lesion of peritoneum NEC
708701002,Y536,Y53.6 Approach to organ under video control
85472003,T372,T37.2 Destruction of lesion of mesentery of small intestine
225230008,X421,X42.1 Insertion of temporary peritoneal dialysis catheter
307581005,H021,H02.1 Interval appendicectomy
6025007,H024,H02.4 Incidental appendicectomy
708876004,H029,H02.9 Unspecified other excision of appendix
80146002,H012,H01.2 Emergency excision of abnormal appendix NEC
235313004,H028,H02.8 Other specified other excision of appendix
772083008,T279,T27.9 Unspecified repair of other hernia of abdominal wall
708876004,H013,H01.3 Emergency excision of normal appendix
