snomed,opcs,opcs_term
177970008,T374,T37.4 Repair of mesentery of small intestine
238306000,T431,T43.1 Diagnostic endoscopic examination of peritoneum and biopsy of lesion of peritoneum
80146002,H023,H02.3 Prophylactic appendicectomy NEC
225230008,X402,X40.2 Peritoneal dialysis NEC
280392009,A143,A14.3 Removal of cerebroventricular shunt
79887000,T391,T39.1 Excision of lesion of posterior peritoneum
1299000,H029,H02.9 Unspecified other excision of appendix
361176008,Z118,Z11.8 Specified sacral plexus NEC
120181005,T438,T43.8 Other specified diagnostic endoscopic examination of peritoneum
87102007,Y068,Y06.8 Other specified excision of lesion of organ NOC
66513002,Y301,Y30.1 Incision of lesion of organ NOC
49438003,H011,H01.1 Emergency excision of abnormal appendix and drainage HFQ
710313004,Y949,Y94.9 Unspecified radiopharmaceutical imaging
120181005,T432,T43.2 Diagnostic endoscopic examination of peritoneum and biopsy of lesion of intra-abdominal organ NEC
276189003,Y055,Y05.5 Debridement of organ NOC
361176008,A608,A60.8 Other specified destruction of peripheral nerve
177962003,T365,T36.5 Creation of omental flap
450635009,T411,T41.1 Open biopsy of lesion of peritoneum NEC
238318009,X406,X40.6 Continuous ambulatory peritoneal dialysis
716554004,Y532,Y53.2 Approach to organ under ultrasonic control
708680006,Y531,Y53.1 Approach to organ under radiological control
710197007,Y971,Y97.1 Radiology with pre and post contrast
120194007,T378,T37.8 Other specified operations on mesentery of small intestine
83416007,Q548,Q54.8 Other specified operations on other ligament of uterus
66513002,T369,T36.9 Unspecified operations on omentum
80146002,H028,H02.8 Other specified other excision of appendix
225231007,X418,X41.8 Other specified placement of ambulatory apparatus for compensation for renal failure
708680006,Y532,Y53.2 Approach to organ under ultrasonic control
64772004,T381,T38.1 Excision of lesion of mesentery of colon
68141001,T389,T38.9 Unspecified operations on mesentery of colon
387826009,Y537,Y53.7 Approach to organ under magnetic resonance imaging control
6801000,T384,T38.4 Repair of mesentery of colon
432654009,X411,X41.1 Insertion of ambulatory peritoneal dialysis catheter
120176001,T372,T37.2 Destruction of lesion of mesentery of small intestine
238304002,T422,T42.2 Endoscopic destruction of lesion of peritoneum
25187007,Y221,Y22.1 Aspiration of haematoma of organ NOC
120174003,T371,T37.1 Excision of lesion of mesentery of small intestine
78233008,T414,T41.4 Open removal of foreign body from peritoneum
178005004,Y531,Y53.1 Approach to organ under radiological control
1299000,Y055,Y05.5 Debridement of organ NOC
238303008,T331,T33.1 Open excision of lesion of peritoneum
177967009,T371,T37.1 Excision of lesion of mesentery of small intestine
80146002,H021,H02.1 Interval appendicectomy
361168006,Y258,Y25.8 Other specified suture of organ NOC
716562007,Y534,Y53.4 Approach to organ under fluoroscopic control
387715005,T463,T46.3 Irrigation of peritoneal cavity
78233008,T411,T41.1 Open biopsy of lesion of peritoneum NEC
225231007,X428,X42.8 Other specified placement of other apparatus for compensation for renal failure
65995008,Q058,Q05.8 Other specified other operations on cervix uteri
373647002,T458,T45.8 Other specified image controlled operations on abdominal cavity
82833003,P316,P31.6 Removal of foreign body from pouch of Douglas NEC
275245003,T393,T39.3 Biopsy of lesion of posterior peritoneum
177974004,T381,T38.1 Excision of lesion of mesentery of colon
87102007,Y064,Y06.4 Excision of scar tissue NOC
60305009,T384,T38.4 Repair of mesentery of colon
32578005,Y202,Y20.2 Stereotactic biopsy of organ NOC
6801000,T389,T38.9 Unspecified operations on mesentery of colon
177960006,T363,T36.3 Destruction of lesion of omentum
387824007,T454,T45.4 Image controlled percutaneous drainage of lesion of abdominal cavity NEC
11878008,Q548,Q54.8 Other specified operations on other ligament of uterus
120181005,Z536,Z53.6 Mesentery
235313004,H024,H02.4 Incidental appendicectomy
85472003,T383,T38.3 Biopsy of lesion of mesentery of colon
443040006,Y531,Y53.1 Approach to organ under radiological control
80160000,Q548,Q54.8 Other specified operations on other ligament of uterus
177982004,T392,T39.2 Destruction of lesion of posterior peritoneum
45195004,Y209,Y20.9 Unspecified biopsy of organ NOC
359902008,T281,T28.1 Closure of gastroschisis
120174003,Y301,Y30.1 Incision of lesion of organ NOC
443040006,T488,T48.8 Other specified other operations on peritoneum
68141001,T378,T37.8 Other specified operations on mesentery of small intestine
250073009,Y251,Y25.1 Suture of laceration of organ NOC
120174003,T379,T37.9 Unspecified operations on mesentery of small intestine
112920001,Q548,Q54.8 Other specified operations on other ligament of uterus
33989004,Q548,Q54.8 Other specified operations on other ligament of uterus
1299000,H022,H02.2 Planned delayed appendicectomy NEC
276189003,Y051,Y05.1 Total excision of organ NOC
238244007,T292,T29.2 Excision of urachus
68141001,T388,T38.8 Other specified operations on mesentery of colon
180850006,Y691,Y69.1 Harvest of omentum
236936007,Y251,Y25.1 Suture of laceration of organ NOC
238304002,T332,T33.2 Open destruction of lesion of peritoneum
387826009,Y531,Y53.1 Approach to organ under radiological control
81561002,Y251,Y25.1 Suture of laceration of organ NOC
238323009,X402,X40.2 Peritoneal dialysis NEC
71192002,X411,X41.1 Insertion of ambulatory peritoneal dialysis catheter
68141001,T371,T37.1 Excision of lesion of mesentery of small intestine
116233004,Q528,Q52.8 Other specified operations on broad ligament of uterus
81130000,Q528,Q52.8 Other specified operations on broad ligament of uterus
33989004,Y048,Y04.8 Other specified replantation of organ NOC
66513002,T364,T36.4 Biopsy of lesion of omentum
66513002,T361,T36.1 Omentectomy
29481005,T411,T41.1 Open biopsy of lesion of peritoneum NEC
5738003,P318,P31.8 Other specified operations on pouch of Douglas
15395004,P317,P31.7 Extirpation of lesion of pouch of Douglas
708680006,T469,T46.9 Unspecified other drainage of peritoneal cavity
225231007,X412,X41.2 Removal of ambulatory peritoneal dialysis catheter
359981003,P318,P31.8 Other specified operations on pouch of Douglas
361168006,Y253,Y25.3 Removal of retained suture from organ NOC
54017006,Q548,Q54.8 Other specified operations on other ligament of uterus
238305001,T411,T41.1 Open biopsy of lesion of peritoneum NEC
85472003,T372,T37.2 Destruction of lesion of mesentery of small intestine
225230008,X421,X42.1 Insertion of temporary peritoneal dialysis catheter
80146002,H012,H01.2 Emergency excision of abnormal appendix NEC
235313004,H028,H02.8 Other specified other excision of appendix
