snomed,opcs,opcs_term
448156002,H401,H40.1 Trans-sphincteric excision of mucosa of rectum
315325005,H095,H09.5 Left hemicolectomy and exteriorisation of bowel NEC
431588009,X655,X65.5 Oral delivery of radiotherapy for thyroid ablation
836429007,X652,X65.2 Delivery of a fraction of intracavitary radiotherapy
307638000,H099,H09.9 Unspecified excision of left hemicolon
169315008,X654,X65.4 Delivery of a fraction of external beam radiotherapy NEC
174148004,H179,H17.9 Unspecified intra-abdominal manipulation of colon
171809001,X655,X65.5 Oral delivery of radiotherapy for thyroid ablation
53676003,H482,H48.2 Excision of skin tag of anus
34414001,Y301,Y30.1 Incision of lesion of organ NOC
26925005,H086,H08.6 Transverse colectomy and end to side anastomosis
29401007,H558,H55.8 Other specified other operations on perianal region
448987004,J487,J48.7 Percutaneous brachytherapy of lesion of bile duct
446504008,X692,X69.2 Delivery of a fraction of total skin radiotherapy
171809001,X654,X65.4 Delivery of a fraction of external beam radiotherapy NEC
446504008,X691,X69.1 Delivery of a fraction of hemi-body radiation
228685000,X653,X65.3 Delivery of a fraction of interstitial radiotherapy
442792000,H564,H56.4 Excision of anal fissure
169369005,Y358,Y35.8 Other specified introduction of removable radioactive material into organ NOC
26390003,H052,H05.2 Total colectomy and ileostomy and creation of rectal fistula HFQ
169367007,Z255,Z25.5 Tongue
230912001,Y134,Y13.4 Radiofrequency controlled thermal destruction of lesion of organ NOC
86789002,H332,H33.2 Proctectomy and anastomosis of colon to anus
235369008,H478,H47.8 Other specified excision of anus
13173008,H564,H56.4 Excision of anal fissure
9521005,H555,H55.5 Fistulography of anal fistula
169340001,X657,X65.7 Delivery of radionuclide therapy NEC
431669007,Z287,Z28.7 Colon NEC
169372003,X653,X65.3 Delivery of a fraction of interstitial radiotherapy
169295005,Y913,Y91.3 Superficial or orthovoltage treatment for radiotherapy
307655001,H115,H11.5 Colectomy and exteriorisation of bowel NEC
870250004,X721,X72.1 Delivery of complex chemotherapy for neoplasm including prolonged infusional treatment at first attendance
90527009,Y751,Y75.1 Laparoscopically assisted approach to abdominal cavity
384091000119108,Y985,Y98.5 Radiology of > 4 body areas (or > 40 minutes)
174337000,H492,H49.2 Laser destruction of lesion of anus
81214004,Y082,Y08.2 Laser excision of lesion of organ NOC
182975000,X352,X35.2 Intravenous chemotherapy
39214002,M372,M37.2 Repair of vesicocolic fistula
24420007,H252,H25.2 Diagnostic endoscopic examination of lower bowel and sampling for bacterial overgrowth using fibreoptic sigmoidoscope
241336001,Y938,Y93.8 Other specified gallium-67 imaging
276190007,H085,H08.5 Transverse colectomy and exteriorisation of bowel NEC
75312003,H293,H29.3 Subtotal excision of colon and creation of colonic pouch and anastomosis of colon to rectum
66740000,H192,H19.2 Fixation of colon
307659007,H051,H05.1 Total colectomy and anastomosis of ileum to rectum
228692005,X653,X65.3 Delivery of a fraction of interstitial radiotherapy
87279008,H206,H20.6 Fibreoptic endoscopic resection of lesion of colon NEC
287784004,H041,H04.1 Panproctocolectomy and ileostomy
442289003,H557,H55.7 Repair of anal fistula using plug
44441009,H234,H23.4 Endoscopic destruction of lesion of lower bowel using fibreoptic sigmoidoscope NEC
84952009,H063,H06.3 Extended right hemicolectomy and anastomosis NEC
37924007,H557,H55.7 Repair of anal fistula using plug
64522003,X652,X65.2 Delivery of a fraction of intracavitary radiotherapy
174288000,H422,H42.2 Perineal plication of levator ani muscles and anal sphincters
73872003,H444,H44.4 Examination of rectum under anaesthetic
302052009,H221,H22.1 Diagnostic fibreoptic endoscopic examination of colon and biopsy of lesion of colon
303401008,H298,H29.8 Other specified subtotal excision of colon
38104006,Y912,Y91.2 Megavoltage treatment for simple radiotherapy
174240003,H332,H33.2 Proctectomy and anastomosis of colon to anus
174081000,H072,H07.2 Right hemicolectomy and side to side anastomosis of ileum to transverse colon
450827009,X723,X72.3 Delivery of simple parenteral chemotherapy for neoplasm at first attendance
307638000,H116,H11.6 Colectomy and end to side anastomosis NEC
228666003,X651,X65.1 Delivery of a fraction of total body irradiation
26619008,O301,O30.1 Hepatic flexure
13327002,Y524,Y52.4 Peranal transrectal approach to organ
38104006,X692,X69.2 Delivery of a fraction of total skin radiotherapy
26925005,H089,H08.9 Unspecified excision of transverse colon
235409007,G722,G72.2 Anastomosis of ileum to transverse colon
12827003,H338,H33.8 Other specified excision of rectum
48630009,H412,H41.2 Peranal excision of lesion of rectum
79567008,H562,H56.2 Lateral sphincterotomy of anus
174349004,H578,H57.8 Other specified other operations on the anal sphincter to control continence
81214004,Y081,Y08.1 Laser excision of organ NOC
394918006,X656,X65.6 Delivery of a fraction of intraluminal brachytherapy
174349004,H571,H57.1 Placement of artificial anal sphincter NEC
287784004,H042,H04.2 Panproctocolectomy and anastomosis of ileum to anus and creation of pouch HFQ
14690009,H131,H13.1 Bypass of colon by anastomosis of ileum to colon
533005,M372,M37.2 Repair of vesicocolic fistula
1141994004,X721,X72.1 Delivery of complex chemotherapy for neoplasm including prolonged infusional treatment at first attendance
448461009,X691,X69.1 Delivery of a fraction of hemi-body radiation
1156506007,X654,X65.4 Delivery of a fraction of external beam radiotherapy NEC
75312003,H299,H29.9 Unspecified subtotal excision of colon
89339008,H151,H15.1 Loop colostomy
63992008,Y068,Y06.8 Other specified excision of lesion of organ NOC
21372000,X657,X65.7 Delivery of radionuclide therapy NEC
68671008,Y128,Y12.8 Other specified chemical destruction of lesion of organ NOC
169365004,X653,X65.3 Delivery of a fraction of interstitial radiotherapy
448360009,Y171,Y17.1 Electrocauterisation of lesion of organ NOC
241674004,H239,H23.9 Unspecified endoscopic extirpation of lesion of lower bowel using fibreoptic sigmoidoscope
22783008,Y075,Y07.5 Occlusion of organ NOC
116237003,H412,H41.2 Peranal excision of lesion of rectum
276190007,H114,H11.4 Colectomy and ileostomy NEC
44642007,H155,H15.5 Dilation of colostomy
13327002,H084,H08.4 Transverse colectomy and ileostomy HFQ
112875007,H411,H41.1 Rectosigmoidectomy and peranal anastomosis
177219009,R322,R32.2 Repair of obstetric laceration of perineum and sphincter of anus
276190007,H061,H06.1 Extended right hemicolectomy and end to end anastomosis
448987004,X656,X65.6 Delivery of a fraction of intraluminal brachytherapy
13004001,H264,H26.4 Endoscopic cryotherapy to lesion of sigmoid colon using rigid sigmoidoscope
72673002,H568,H56.8 Other specified other operations on anus
174272000,H403,H40.3 Trans-sphincteric destruction of lesion of rectum
447704003,Y919,Y91.9 Unspecified external beam radiotherapy
448829002,H468,H46.8 Other specified other operations on rectum
169311004,X692,X69.2 Delivery of a fraction of total skin radiotherapy
13004001,H263,H26.3 Endoscopic laser destruction of lesion of sigmoid colon using rigid sigmoidoscope
307667004,H299,H29.9 Unspecified subtotal excision of colon
782838000,Y281,Y28.1 Insertion of synthetic mesh into organ NOC
174349004,H577,H57.7 Removal of dynamic graciloplasty sphincter
169396008,X731,X73.1 Delivery of exclusively oral chemotherapy for neoplasm
76634004,H558,H55.8 Other specified other operations on perianal region
169303009,Y919,Y91.9 Unspecified external beam radiotherapy
47118000,H504,H50.4 Reanastomosis of rectum to anal canal for correction of congenital atresia of rectum
44441009,H244,H24.4 Endoscopic insertion of expanding metal stent into lower bowel using fibreoptic sigmoidoscope
68261001,Y299,Y29.9 Unspecified removal of foreign body from organ NOC
372262002,H482,H48.2 Excision of skin tag of anus
73509004,H151,H15.1 Loop colostomy
34414001,Y308,Y30.8 Other specified incision of organ NOC
307638000,H096,H09.6 Left hemicolectomy and end to side anastomosis
169369005,Y352,Y35.2 Introduction of iridium wire into organ NOC
171809001,X657,X65.7 Delivery of radionuclide therapy NEC
64978007,X655,X65.5 Oral delivery of radiotherapy for thyroid ablation
289060008,H425,H42.5 Excision of mucosal prolapse of rectum NEC
35129004,G024,G02.4 Total oesophagectomy and interposition of microvascularly attached colon
4114003,X724,X72.4 Delivery of subsequent element of cycle of chemotherapy for neoplasm
39646005,Y917,Y91.7 Electron beam radiotherapy NEC
84952009,H119,H11.9 Unspecified other excision of colon
68275008,Y705,Y70.5 Temporary operations
228681009,X653,X65.3 Delivery of a fraction of interstitial radiotherapy
447704003,Y914,Y91.4 Megavoltage treatment for adaptive radiotherapy
446747005,H235,H23.5 Endoscopic submucosal resection of lesion of lower bowel using fibreoptic sigmoidoscope
78110003,X652,X65.2 Delivery of a fraction of intracavitary radiotherapy
89770003,H568,H56.8 Other specified other operations on anus
9280007,H411,H41.1 Rectosigmoidectomy and peranal anastomosis
41330009,H099,H09.9 Unspecified excision of left hemicolon
236783000,G712,G71.2 Bypass of ileum by anastomosis of ileum to ileum
88225001,H489,H48.9 Unspecified excision of lesion of anus
836429007,Y364,Y36.4 Introduction of non-removable radioactive substance into organ for brachytherapy NOC
241336001,Y944,Y94.4 Diethylenetriamine pentacetic acid imaging
5722009,H135,H13.5 Bypass of colon by anastomosis of colon to rectum NEC
76634004,H551,H55.1 Laying open of low anal fistula
287807002,H265,H26.5 Endoscopic destruction of lesion of sigmoid colon using rigid sigmoidoscope NEC
174116003,H128,H12.8 Other specified extirpation of lesion of colon
112873000,Z443,Z44.3 Vulva
267001,H558,H55.8 Other specified other operations on perianal region
448143009,H334,H33.4 Anterior resection of rectum and anastomosis NEC
447704003,Y911,Y91.1 Megavoltage treatment for complex radiotherapy
446745002,H221,H22.1 Diagnostic fibreoptic endoscopic examination of colon and biopsy of lesion of colon
307244005,H271,H27.1 Endoscopic dilation of sigmoid colon using rigid sigmoidoscope
13173008,H563,H56.3 Incision of septum of anus
314606007,Y913,Y91.3 Superficial or orthovoltage treatment for radiotherapy
73174000,H553,H55.3 Laying open of anal fistula NEC
12896001,H481,H48.1 Excision of polyp of anus
169291001,Y916,Y91.6 Intraoperative electron beam radiotherapy
169302004,Y913,Y91.3 Superficial or orthovoltage treatment for radiotherapy
20460000,Y071,Y07.1 Ligation of organ NOC
22094003,H468,H46.8 Other specified other operations on rectum
68671008,Y129,Y12.9 Unspecified chemical destruction of lesion of organ NOC
8180007,H221,H22.1 Diagnostic fibreoptic endoscopic examination of colon and biopsy of lesion of colon
169304003,X692,X69.2 Delivery of a fraction of total skin radiotherapy
228674002,X691,X69.1 Delivery of a fraction of hemi-body radiation
608807008,Q082,Q08.2 Vaginal hysterectomy and excision of periuterine tissue NEC
267001,Y061,Y06.1 Marsupialisation of organ NOC
230913006,Y134,Y13.4 Radiofrequency controlled thermal destruction of lesion of organ NOC
231585009,X656,X65.6 Delivery of a fraction of intraluminal brachytherapy
53676003,H483,H48.3 Excision of perianal wart
367336001,X384,X38.4 Subcutaneous chemotherapy
236783000,G715,G71.5 Bypass of ileum by anastomosis of ileum to colon NEC
25196007,H339,H33.9 Unspecified excision of rectum
265407000,H261,H26.1 Endoscopic snare resection of lesion of sigmoid colon using rigid sigmoidoscope
169302004,Y918,Y91.8 Other specified external beam radiotherapy
112873000,Z432,Z43.2 Testis
265411006,H338,H33.8 Other specified excision of rectum
38104006,Y911,Y91.1 Megavoltage treatment for complex radiotherapy
307586000,Y755,Y75.5 Laparoscopic ultrasonic approach to abdominal cavity
235381007,H577,H57.7 Removal of dynamic graciloplasty sphincter
5304008,X651,X65.1 Delivery of a fraction of total body irradiation
21423008,Y514,Y51.4 Approach to organ through colostomy
8180007,Y514,Y51.4 Approach to organ through colostomy
30940008,H508,H50.8 Other specified repair of anus
40809003,M222,M22.2 Removal of ligature from ureter
81214004,H414,H41.4 Peranal mucosal proctectomy and endoanal anastomosis
446222007,H093,H09.3 Left hemicolectomy and anastomosis NEC
359641007,Y019,Y01.9 Unspecified replacement of organ NOC
235364003,H332,H33.2 Proctectomy and anastomosis of colon to anus
33356009,Y915,Y91.5 Megavoltage treatment for hypofractionated stereotactic radiotherapy
81214004,Y084,Y08.4 Laser destruction of lesion of organ NOC
169352008,X657,X65.7 Delivery of radionuclide therapy NEC
12827003,H334,H33.4 Anterior resection of rectum and anastomosis NEC
708642005,H354,H35.4 Fixation of rectum using fascia lata
307667004,H291,H29.1 Subtotal excision of colon and rectum and creation of colonic pouch and anastomosis of colon to anus
73872003,H443,H44.3 Manual evacuation of impacted faeces from rectum
427561000119104,X657,X65.7 Delivery of radionuclide therapy NEC
37924007,H554,H55.4 Insertion of seton into high anal fistula and partial laying open of track HFQ
307655001,H092,H09.2 Left hemicolectomy and end to end anastomosis of colon to colon
287784004,H336,H33.6 Anterior resection of rectum and exteriorisation of bowel
447912004,Y917,Y91.7 Electron beam radiotherapy NEC
228694006,X656,X65.6 Delivery of a fraction of intraluminal brachytherapy
722491009,X722,X72.2 Delivery of complex parenteral chemotherapy for neoplasm at first attendance
235409007,G715,G71.5 Bypass of ileum by anastomosis of ileum to colon NEC
22094003,Y308,Y30.8 Other specified incision of organ NOC
41200003,H426,H42.6 Perineal repair of prolapse of rectum NEC
13327002,H093,H09.3 Left hemicolectomy and anastomosis NEC
43111005,C881,C88.1 Transpupillary thermotherapy to subretinal lesion
174059005,H293,H29.3 Subtotal excision of colon and creation of colonic pouch and anastomosis of colon to rectum
44441009,H236,H23.6 Endoscopic resection of lesion of lower bowel using fibreoptic sigmoidoscope NEC
456004,H292,H29.2 Subtotal excision of colon and rectum and creation of colonic pouch NEC
169292008,Y913,Y91.3 Superficial or orthovoltage treatment for radiotherapy
40809003,M223,M22.3 Closure of ureteric fistula
30940008,H509,H50.9 Unspecified repair of anus
174080004,H071,H07.1 Right hemicolectomy and end to end anastomosis of ileum to colon
87602008,H155,H15.5 Dilation of colostomy
303401008,H291,H29.1 Subtotal excision of colon and rectum and creation of colonic pouch and anastomosis of colon to anus
174207007,Z291,Z29.1 Rectum
235384004,H428,H42.8 Other specified perineal operations for prolapse of rectum
87279008,H201,H20.1 Fibreoptic endoscopic snare resection of lesion of colon
228696008,Y364,Y36.4 Introduction of non-removable radioactive substance into organ for brachytherapy NOC
4388000,J729,J72.9 Unspecified other operations on spleen
174148004,H178,H17.8 Other specified intra-abdominal manipulation of colon
432274009,Y409,Y40.9 Unspecified dilation of organ NOC
441783000,O441,O44.1 Proton radiotherapy
443870002,Y754,Y75.4 Hand assisted minimal access approach to abdominal cavity
32044008,H099,H09.9 Unspecified excision of left hemicolon
173566008,G024,G02.4 Total oesophagectomy and interposition of microvascularly attached colon
35753000,P132,P13.2 Female perineorrhaphy
713165008,Y752,Y75.2 Laparoscopic approach to abdominal cavity NEC
359571009,H072,H07.2 Right hemicolectomy and side to side anastomosis of ileum to transverse colon
32044008,H071,H07.1 Right hemicolectomy and end to end anastomosis of ileum to colon
431476005,Y981,Y98.1 Radiology of one body area (or < 20 minutes)
443998000,Y514,Y51.4 Approach to organ through colostomy
448806005,H568,H56.8 Other specified other operations on anus
24496007,H512,H51.2 Partial internal sphincterotomy for haemorrhoid
169297002,Y913,Y91.3 Superficial or orthovoltage treatment for radiotherapy
235389009,H512,H51.2 Partial internal sphincterotomy for haemorrhoid
241674004,H235,H23.5 Endoscopic submucosal resection of lesion of lower bowel using fibreoptic sigmoidoscope
771556003,Y973,Y97.3 Radiology with post contrast
361173000,H345,H34.5 Open destruction of lesion of rectum NEC
443909001,H299,H29.9 Unspecified subtotal excision of colon
65952009,X654,X65.4 Delivery of a fraction of external beam radiotherapy NEC
77959002,H159,H15.9 Unspecified other exteriorisation of colon
608807008,Q081,Q08.1 Vaginal hysterocolpectomy and excision of periuterine tissue
63992008,Y069,Y06.9 Unspecified excision of lesion of organ NOC
447224000,U211,U21.1 Magnetic resonance imaging NEC
231568007,X652,X65.2 Delivery of a fraction of intracavitary radiotherapy
445232009,X651,X65.1 Delivery of a fraction of total body irradiation
4388000,Y078,Y07.8 Other specified obliteration of cavity of organ NOC
431476005,Y973,Y97.3 Radiology with post contrast
88908007,H445,H44.5 Massage of rectum
174365003,H532,H53.2 Forced manual dilation of anus for haemorrhoid
395096001,X651,X65.1 Delivery of a fraction of total body irradiation
174247000,H341,H34.1 Open excision of lesion of rectum
15457008,Y073,Y07.3 Obliteration of sinus track from organ NOC
8180007,H212,H21.2 Fibreoptic endoscopic coagulation of blood vessel of colon
428412000,X651,X65.1 Delivery of a fraction of total body irradiation
31504008,H502,H50.2 Anterior repair of anal sphincter
74023000,X691,X69.1 Delivery of a fraction of hemi-body radiation
43111005,Y353,Y35.3 Introduction of radium into organ NOC
30940008,Y253,Y25.3 Removal of retained suture from organ NOC
112870002,Y298,Y29.8 Other specified removal of foreign body from organ NOC
169301006,Y919,Y91.9 Unspecified external beam radiotherapy
52667004,H103,H10.3 Sigmoid colectomy and anastomosis NEC
169394006,Y354,Y35.4 Introduction of radioactive substance into organ for brachytherapy NOC
307643007,H133,H13.3 Bypass of colon by anastomosis of transverse colon to sigmoid colon
30940008,Y252,Y25.2 Resuture of organ NOC
169329009,X652,X65.2 Delivery of a fraction of intracavitary radiotherapy
81005001,H501,H50.1 Posterior repair of anal sphincter
448360009,Z291,Z29.1 Rectum
418294002,Y981,Y98.1 Radiology of one body area (or < 20 minutes)
44378008,H112,H11.2 Colectomy and side to side anastomosis of ileum to colon NEC
431476005,Z287,Z28.7 Colon NEC
169307005,Y916,Y91.6 Intraoperative electron beam radiotherapy
414301000119107,Z291,Z29.1 Rectum
169370006,Y351,Y35.1 Introduction of radioactive caesium into organ NOC
41330009,H094,H09.4 Left hemicolectomy and ileostomy HFQ
77738002,X729,X72.9 Unspecified delivery of chemotherapy for neoplasm
428624002,X653,X65.3 Delivery of a fraction of interstitial radiotherapy
22783008,Y074,Y07.4 Obliteration of diverticulum of organ NOC
241337005,Y938,Y93.8 Other specified gallium-67 imaging
81214004,H412,H41.2 Peranal excision of lesion of rectum
17671008,H154,H15.4 Closure of colostomy
84952009,H061,H06.1 Extended right hemicolectomy and end to end anastomosis
1156505006,X654,X65.4 Delivery of a fraction of external beam radiotherapy NEC
68671008,Y122,Y12.2 Injection of other destructive substance into lesion of organ NOC
9521005,Y068,Y06.8 Other specified excision of lesion of organ NOC
235151005,H228,H22.8 Other specified diagnostic endoscopic examination of colon
307667004,H293,H29.3 Subtotal excision of colon and creation of colonic pouch and anastomosis of colon to rectum
59446006,H503,H50.3 Cutback of covered anus
231585009,X654,X65.4 Delivery of a fraction of external beam radiotherapy NEC
276190007,H041,H04.1 Panproctocolectomy and ileostomy
22783008,H502,H50.2 Anterior repair of anal sphincter
398243002,P223,P22.3 Posterior colporrhaphy and amputation of cervix uteri NEC
231568007,X653,X65.3 Delivery of a fraction of interstitial radiotherapy
448385000,Y912,Y91.2 Megavoltage treatment for simple radiotherapy
276190007,H113,H11.3 Colectomy and anastomosis NEC
231544004,X656,X65.6 Delivery of a fraction of intraluminal brachytherapy
54164009,H333,H33.3 Anterior resection of rectum and anastomosis of colon to rectum using staples
5304008,X692,X69.2 Delivery of a fraction of total skin radiotherapy
228688003,X658,X65.8 Other specified radiotherapy delivery
782836001,Y284,Y28.4 Insertion of mesh into organ NOC
443909001,O302,O30.2 Splenic flexure
304586009,Y716,Y71.6 Second revisional operation NOC
456004,H299,H29.9 Unspecified subtotal excision of colon
431476005,U215,U21.5 Contrast fluoroscopy NEC
169295005,Y912,Y91.2 Megavoltage treatment for simple radiotherapy
347954002,H489,H48.9 Unspecified excision of lesion of anus
394918006,X657,X65.7 Delivery of radionuclide therapy NEC
230912001,L758,L75.8 Other specified other arteriovenous operations
32956007,Y015,Y01.5 Alloreplacement of organ from cadaver heart non-beating NOC
235342007,H233,H23.3 Endoscopic laser destruction of lesion of lower bowel using fibreoptic sigmoidoscope
174149007,H171,H17.1 Open reduction of intussusception of colon
33195004,X691,X69.1 Delivery of a fraction of hemi-body radiation
235153008,H371,H37.1 Endoscopic mucosal resection of lesion of sigmoid colon using rigid sigmoidoscope
43196001,G783,G78.3 Removal of foreign body from ileum
608806004,Y751,Y75.1 Laparoscopically assisted approach to abdominal cavity
89339008,H157,H15.7 Percutaneous endoscopic sigmoid colostomy
228682002,X653,X65.3 Delivery of a fraction of interstitial radiotherapy
40366003,H562,H56.2 Lateral sphincterotomy of anus
265407000,H265,H26.5 Endoscopic destruction of lesion of sigmoid colon using rigid sigmoidoscope NEC
870385001,X691,X69.1 Delivery of a fraction of hemi-body radiation
267001,H555,H55.5 Fistulography of anal fistula
231596001,X656,X65.6 Delivery of a fraction of intraluminal brachytherapy
23968004,H118,H11.8 Other specified other excision of colon
169293003,X691,X69.1 Delivery of a fraction of hemi-body radiation
32044008,H061,H06.1 Extended right hemicolectomy and end to end anastomosis
444688002,H354,H35.4 Fixation of rectum using fascia lata
711299007,X652,X65.2 Delivery of a fraction of intracavitary radiotherapy
241674004,H249,H24.9 Unspecified other therapeutic endoscopic operations on lower bowel using fibreoptic sigmoidoscope
116238008,H412,H41.2 Peranal excision of lesion of rectum
265432003,H572,H57.2 Maintenance of artificial anal sphincter NEC
47118000,H501,H50.1 Posterior repair of anal sphincter
428416002,Z923,Z92.3 Neck NEC
84952009,H106,H10.6 Sigmoid colectomy and end to side anastomosis
33195004,Y919,Y91.9 Unspecified external beam radiotherapy
169311004,X651,X65.1 Delivery of a fraction of total body irradiation
84604002,H101,H10.1 Sigmoid colectomy and end to end anastomosis of ileum to rectum
265402006,H209,H20.9 Unspecified endoscopic extirpation of lesion of colon
447912004,Y919,Y91.9 Unspecified external beam radiotherapy
265415002,H341,H34.1 Open excision of lesion of rectum
174368001,H549,H54.9 Unspecified dilation of anal sphincter
84126002,P079,P07.9 Unspecified repair of vulva
9521005,Y712,Y71.2 Secondary operations NOC
37924007,Y065,Y06.5 Gamma wave excision of lesion of organ NOC
41200003,H423,H42.3 Insertion of supralevator sling
8180007,H219,H21.9 Unspecified other therapeutic endoscopic operations on colon
169355005,Z421,Z42.1 Bladder NEC
348956002,H489,H48.9 Unspecified excision of lesion of anus
50774009,H063,H06.3 Extended right hemicolectomy and anastomosis NEC
418294002,Y973,Y97.3 Radiology with post contrast
449106004,H206,H20.6 Fibreoptic endoscopic resection of lesion of colon NEC
304586009,Y713,Y71.3 Revisional operations NOC
307638000,H139,H13.9 Unspecified bypass of colon
6634001,H528,H52.8 Other specified destruction of haemorrhoid
62807001,H198,H19.8 Other specified other open operations on colon
870385001,X651,X65.1 Delivery of a fraction of total body irradiation
444783004,H258,H25.8 Other specified diagnostic endoscopic examination of lower bowel using fibreoptic sigmoidoscope
443665007,H401,H40.1 Trans-sphincteric excision of mucosa of rectum
228671005,X691,X69.1 Delivery of a fraction of hemi-body radiation
235375004,H578,H57.8 Other specified other operations on the anal sphincter to control continence
54164009,H411,H41.1 Rectosigmoidectomy and peranal anastomosis
89339008,H152,H15.2 End colostomy
446228006,H093,H09.3 Left hemicolectomy and anastomosis NEC
9521005,H553,H55.3 Laying open of anal fistula NEC
230913006,L938,L93.8 Other specified other open operations on vein
50774009,H075,H07.5 Right hemicolectomy and end to side anastomosis
169315008,X651,X65.1 Delivery of a fraction of total body irradiation
5722009,Y717,Y71.7 Third or greater revisional operation NOC
79567008,H561,H56.1 Biopsy of lesion of anus
172286002,X657,X65.7 Delivery of radionuclide therapy NEC
174338005,H491,H49.1 Cauterisation of lesion of anus
112875007,H412,H41.2 Peranal excision of lesion of rectum
13327002,H088,H08.8 Other specified excision of transverse colon
169354009,X657,X65.7 Delivery of radionuclide therapy NEC
228685000,X652,X65.2 Delivery of a fraction of intracavitary radiotherapy
13327002,H111,H11.1 Colectomy and end to end anastomosis of colon to colon NEC
714029009,X656,X65.6 Delivery of a fraction of intraluminal brachytherapy
395096001,Y918,Y91.8 Other specified external beam radiotherapy
22783008,H574,H57.4 Creation of graciloplasty sphincter
66740000,H191,H19.1 Open biopsy of lesion of colon
13327002,H085,H08.5 Transverse colectomy and exteriorisation of bowel NEC
398243002,P221,P22.1 Anterior and posterior colporrhaphy and amputation of cervix uteri
174346006,H501,H50.1 Posterior repair of anal sphincter
8180007,H209,H20.9 Unspecified endoscopic extirpation of lesion of colon
174349004,H574,H57.4 Creation of graciloplasty sphincter
36679009,Y354,Y35.4 Introduction of radioactive substance into organ for brachytherapy NOC
85257004,C823,C82.3 External beam radiotherapy to lesion of retina
426699005,Z291,Z29.1 Rectum
172408001,X656,X65.6 Delivery of a fraction of intraluminal brachytherapy
75312003,G741,G74.1 Creation of continent ileostomy
228667007,X651,X65.1 Delivery of a fraction of total body irradiation
307638000,H131,H13.1 Bypass of colon by anastomosis of ileum to colon
448461009,Y918,Y91.8 Other specified external beam radiotherapy
425666002,U175,U17.5 Computed tomography of colon
708631001,H336,H33.6 Anterior resection of rectum and exteriorisation of bowel
782204001,X654,X65.4 Delivery of a fraction of external beam radiotherapy NEC
53087005,G059,G05.9 Unspecified bypass of oesophagus
699789005,Q089,Q08.9 Unspecified vaginal excision of uterus
68671008,H412,H41.2 Peranal excision of lesion of rectum
304587000,H119,H11.9 Unspecified other excision of colon
112873000,Z442,Z44.2 Bartholin gland
174368001,H548,H54.8 Other specified dilation of anal sphincter
446521004,H266,H26.6 Endoscopic submucosal resection of lesion of sigmoid colon using rigid sigmoidoscope
47118000,H572,H57.2 Maintenance of artificial anal sphincter NEC
228673008,Y916,Y91.6 Intraoperative electron beam radiotherapy
447166008,H064,H06.4 Extended right hemicolectomy and ileostomy HFQ
22783008,M375,M37.5 Repair of fistula of bladder NEC
443605009,H622,H62.2 Mobilisation of bowel NEC
62807001,H193,H19.3 Enterorrhaphy of colon
41330009,Y751,Y75.1 Laparoscopically assisted approach to abdominal cavity
37924007,Y068,Y06.8 Other specified excision of lesion of organ NOC
446223002,H069,H06.9 Unspecified extended excision of right hemicolon
228662001,Y918,Y91.8 Other specified external beam radiotherapy
1153549003,Y514,Y51.4 Approach to organ through colostomy
445863004,Y981,Y98.1 Radiology of one body area (or < 20 minutes)
235320006,T832,T83.2 Division of muscle
384091000119108,Y983,Y98.3 Radiology of three body areas (or 20-40 minutes)
235409007,H112,H11.2 Colectomy and side to side anastomosis of ileum to colon NEC
169298007,Y914,Y91.4 Megavoltage treatment for adaptive radiotherapy
74854002,H491,H49.1 Cauterisation of lesion of anus
235341000,H343,H34.3 Open cryotherapy to lesion of rectum
89522007,H111,H11.1 Colectomy and end to end anastomosis of colon to colon NEC
449106004,H235,H23.5 Endoscopic submucosal resection of lesion of lower bowel using fibreoptic sigmoidoscope
53676003,H488,H48.8 Other specified excision of lesion of anus
442792000,H519,H51.9 Unspecified excision of haemorrhoid
307642002,H138,H13.8 Other specified bypass of colon
241674004,H236,H23.6 Endoscopic resection of lesion of lower bowel using fibreoptic sigmoidoscope NEC
68275008,S429,S42.9 Unspecified suture of skin of other site
54164009,H335,H33.5 Rectosigmoidectomy and closure of rectal stump and exteriorisation of bowel
78110003,Y353,Y35.3 Introduction of radium into organ NOC
169369005,X652,X65.2 Delivery of a fraction of intracavitary radiotherapy
414301000119107,U215,U21.5 Contrast fluoroscopy NEC
307657009,H151,H15.1 Loop colostomy
37924007,Y064,Y06.4 Excision of scar tissue NOC
312248006,X691,X69.1 Delivery of a fraction of hemi-body radiation
235344008,H201,H20.1 Fibreoptic endoscopic snare resection of lesion of colon
440033009,H354,H35.4 Fixation of rectum using fascia lata
708695008,Y534,Y53.4 Approach to organ under fluoroscopic control
68261001,H561,H56.1 Biopsy of lesion of anus
29401007,H556,H55.6 Probing of perineal fistula
169291001,Y913,Y91.3 Superficial or orthovoltage treatment for radiotherapy
85257004,X659,X65.9 Unspecified radiotherapy delivery
432274009,Y408,Y40.8 Other specified dilation of organ NOC
372262002,H478,H47.8 Other specified excision of anus
12896001,H488,H48.8 Other specified excision of lesion of anus
49645007,H577,H57.7 Removal of dynamic graciloplasty sphincter
1172516002,X336,X33.6 Allogeneic peripheral blood stem cell transplant
64928005,P253,P25.3 Repair of rectovaginal fistula
429579007,X653,X65.3 Delivery of a fraction of interstitial radiotherapy
112873000,Z447,Z44.7 Labia
65952009,Y912,Y91.2 Megavoltage treatment for simple radiotherapy
448829002,Y251,Y25.1 Suture of laceration of organ NOC
