snomed,opcs,opcs_term
22656002,Y074,Y07.4 Obliteration of diverticulum of organ NOC
235171001,G611,G61.1 Bypass of jejunum by anastomosis of jejunum to jejunum
1054002,J382,J38.2 Endoscopic sphincterotomy of sphincter of Oddi and insertion of tubal prosthesis into bile duct
46569000,H333,H33.3 Anterior resection of rectum and anastomosis of colon to rectum using staples
168845006,Y981,Y98.1 Radiology of one body area (or < 20 minutes)
74373008,G783,G78.3 Removal of foreign body from ileum
9121000,H129,H12.9 Unspecified extirpation of lesion of colon
173990000,G769,G76.9 Unspecified intra-abdominal manipulation of ileum
235343002,H209,H20.9 Unspecified endoscopic extirpation of lesion of colon
23797008,G054,G05.4 Bypass of oesophagus by interposition of jejunum NEC
36984000,G781,G78.1 Open biopsy of lesion of ileum
443037006,H031,H03.1 Drainage of abscess of appendix
770699008,G543,G54.3 Endoscopic insertion of tubal prosthesis into duodenum
235346005,Y082,Y08.2 Laser excision of lesion of organ NOC
440033009,H101,H10.1 Sigmoid colectomy and end to end anastomosis of ileum to rectum
56078005,Y068,Y06.8 Other specified excision of lesion of organ NOC
359946000,Z291,Z29.1 Rectum
27397009,G531,G53.1 Open biopsy of lesion of duodenum
771556003,U215,U21.5 Contrast fluoroscopy NEC
89951000,J292,J29.2 Anastomosis of hepatic duct to jejunum NEC
787109009,H041,H04.1 Panproctocolectomy and ileostomy
63003009,Y298,Y29.8 Other specified removal of foreign body from organ NOC
287829003,G788,G78.8 Other specified other open operations on ileum
48630009,H419,H41.9 Unspecified other operations on rectum through anus
53133001,H192,H19.2 Fixation of colon
235267008,Y084,Y08.4 Laser destruction of lesion of organ NOC
418294002,Y985,Y98.5 Radiology of > 4 body areas (or > 40 minutes)
33479006,J593,J59.3 Anastomosis of pancreatic duct to transposed jejunum
58365005,Y171,Y17.1 Electrocauterisation of lesion of organ NOC
715970002,U212,U21.2 Computed tomography NEC
426775000,Y536,Y53.6 Approach to organ under video control
5722009,H133,H13.3 Bypass of colon by anastomosis of transverse colon to sigmoid colon
361173000,Y171,Y17.1 Electrocauterisation of lesion of organ NOC
84952009,H071,H07.1 Right hemicolectomy and end to end anastomosis of ileum to colon
235153008,H273,H27.3 Endoscopic insertion of tubal prosthesis into sigmoid colon using rigid sigmoidoscope
307669001,H041,H04.1 Panproctocolectomy and ileostomy
235349003,H264,H26.4 Endoscopic cryotherapy to lesion of sigmoid colon using rigid sigmoidoscope
241334003,Y931,Y93.1 Gallium-67 imaging scan
81214004,Y088,Y08.8 Other specified laser therapy to organ NOC
32044008,H103,H10.3 Sigmoid colectomy and anastomosis NEC
275013003,H413,H41.3 Peranal destruction of lesion of rectum
426775000,Y533,Y53.3 Approach to organ under computed tomography scan control
358575006,G319,G31.9 Unspecified connection of stomach to duodenum
32044008,H081,H08.1 Transverse colectomy and end to end anastomosis
1054002,J388,J38.8 Other specified endoscopic incision of sphincter of Oddi
41200003,H429,H42.9 Unspecified perineal operations for prolapse of rectum
174208002,Z291,Z29.1 Rectum
41500002,U174,U17.4 Barium enema
87594008,H176,H17.6 Open relief of obstruction of colon NEC
73996007,H109,H10.9 Unspecified excision of sigmoid colon
444783004,H281,H28.1 Diagnostic endoscopic examination of sigmoid colon and biopsy of lesion of sigmoid colon using rigid sigmoidoscope
441538004,Z277,Z27.7 Small intestine
314636003,G788,G78.8 Other specified other open operations on ileum
44441009,H241,H24.1 Endoscopic dilation of lower bowel using fibreoptic sigmoidoscope
5722009,Y715,Y71.5 Failed percutaneous transluminal approach converted to open
419773005,Z277,Z27.7 Small intestine
448592009,H266,H26.6 Endoscopic submucosal resection of lesion of sigmoid colon using rigid sigmoidoscope
56078005,Y069,Y06.9 Unspecified excision of lesion of organ NOC
76009000,G446,G44.6 Fibreoptic endoscopic pressure controlled balloon dilation of lower oesophageal sphincter
699721006,Y752,Y75.2 Laparoscopic approach to abdominal cavity NEC
307655001,H091,H09.1 Left hemicolectomy and end to end anastomosis of colon to rectum
74539002,H179,H17.9 Unspecified intra-abdominal manipulation of colon
440032004,H351,H35.1 Anterior fixation of rectum
112872005,H194,H19.4 Open removal of foreign body from colon
112875007,Y292,Y29.2 Manipulative removal of foreign body from organ NOC
82619000,H093,H09.3 Left hemicolectomy and anastomosis NEC
716235000,Y981,Y98.1 Radiology of one body area (or < 20 minutes)
41939004,Y512,Y51.2 Approach to organ through gastrostomy
173747005,G324,G32.4 Closure of connection of stomach to transposed jejunum
43082009,Y072,Y07.2 Clipping of organ NOC
426344007,Y534,Y53.4 Approach to organ under fluoroscopic control
241336001,Z287,Z28.7 Colon NEC
359583006,G659,G65.9 Unspecified diagnostic endoscopic examination of jejunum
17671008,H153,H15.3 Refashioning of colostomy
359544009,G782,G78.2 Strictureplasty of ileum
79170004,G536,G53.6 Correction of malrotation of duodenum
32578005,Y207,Y20.7 Vacuum biopsy of lesion of organ NOC
173990000,G761,G76.1 Open reduction of intussusception of ileum
6221005,H199,H19.9 Unspecified other open operations on colon
173860008,G498,G49.8 Other specified excision of duodenum
41939004,G651,G65.1 Diagnostic endoscopic examination of jejunum and biopsy of lesion of jejunum
235345009,Y131,Y13.1 Cauterisation of lesion of organ NOC
61328004,G438,G43.8 Other specified fibreoptic endoscopic extirpation of lesion of upper gastrointestinal tract
173958005,G711,G71.1 Bypass of ileum by anastomosis of jejunum to ileum
23121008,H413,H41.3 Peranal destruction of lesion of rectum
235148003,G809,G80.9 Unspecified diagnostic endoscopic examination of ileum
414301000119107,Y981,Y98.1 Radiology of one body area (or < 20 minutes)
45274003,G539,G53.9 Unspecified other open operations on duodenum
56078005,Y061,Y06.1 Marsupialisation of organ NOC
445971001,Y309,Y30.9 Unspecified incision of organ NOC
21482000,M372,M37.2 Repair of vesicocolic fistula
719919003,Y403,Y40.3 Balloon dilation of organ NOC
84952009,H113,H11.3 Colectomy and anastomosis NEC
78925004,G693,G69.3 Ileectomy and anastomosis of ileum to ileum
307583008,H068,H06.8 Other specified extended excision of right hemicolon
271490000,H188,H18.8 Other specified open endoscopic operations on colon
431214001,Z277,Z27.7 Small intestine
304060006,G033,G03.3 Partial oesophagectomy and anastomosis of oesophagus to transposed jejunum
235531002,J308,J30.8 Other specified connection of common bile duct
60775008,H415,H41.5 Peranal resection of rectum using staples
1054002,J352,J35.2 Sphincterotomy of bile duct using duodenal approach NEC
87289007,G694,G69.4 Ileectomy and anastomosis of ileum to colon
63003009,Y292,Y29.2 Manipulative removal of foreign body from organ NOC
431935008,Z276,Z27.6 Ileum
248352005,G741,G74.1 Creation of continent ileostomy
235589008,J431,J43.1 Endoscopic retrograde cholangiopancreatography and biopsy of lesion of ampulla of Vater
448799003,J392,J39.2 Endoscopic sphincteroplasty of ampulla of Vater NEC
312407006,H404,H40.4 Trans-sphincteric anastomosis of colon to anus
133871003,H132,H13.2 Bypass of colon by anastomosis of caecum to sigmoid colon
53003006,H116,H11.6 Colectomy and end to side anastomosis NEC
58685000,J201,J20.1 Closure of fistula of gall bladder
235153008,H266,H26.6 Endoscopic submucosal resection of lesion of sigmoid colon using rigid sigmoidoscope
429820004,Y983,Y98.3 Radiology of three body areas (or 20-40 minutes)
14599002,Y508,Y50.8 Other specified approach through abdominal cavity
235253004,G541,G54.1 Endoscopic extirpation of lesion of duodenum
41500002,Y981,Y98.1 Radiology of one body area (or < 20 minutes)
387860002,H426,H42.6 Perineal repair of prolapse of rectum NEC
261502004,J302,J30.2 Anastomosis of common bile duct to transposed jejunum
65960005,G363,G36.3 Closure of abnormal opening of stomach NEC
13004001,H271,H27.1 Endoscopic dilation of sigmoid colon using rigid sigmoidoscope
456004,H052,H05.2 Total colectomy and ileostomy and creation of rectal fistula HFQ
116026007,G583,G58.3 Total jejunectomy and anastomosis of duodenum to colon
27397009,G578,G57.8 Other specified other operations on duodenum
276190007,H075,H07.5 Right hemicolectomy and end to side anastomosis
474008,G051,G05.1 Bypass of oesophagus by anastomosis of oesophagus to oesophagus
44642007,H153,H15.3 Refashioning of colostomy
173747005,G274,G27.4 Total gastrectomy and anastomosis of oesophagus to transposed jejunum
2743004,G798,G79.8 Other specified therapeutic endoscopic operations on ileum
433024005,G324,G32.4 Closure of connection of stomach to transposed jejunum
361152000,H143,H14.3 Closure of caecostomy
361152000,H154,H15.4 Closure of colostomy
65960005,Y079,Y07.9 Unspecified obliteration of cavity of organ NOC
265414003,H331,H33.1 Abdominoperineal excision of rectum and end colostomy
87594008,H171,H17.1 Open reduction of intussusception of colon
37412006,H138,H13.8 Other specified bypass of colon
738551006,H074,H07.4 Right hemicolectomy and ileostomy HFQ
27397009,G579,G57.9 Unspecified other operations on duodenum
23121008,H262,H26.2 Endoscopic cauterisation of lesion of sigmoid colon using rigid sigmoidoscope
42624001,G531,G53.1 Open biopsy of lesion of duodenum
54164009,H338,H33.8 Other specified excision of rectum
25196007,Y704,Y70.4 Primary operations NOC
28467003,G059,G05.9 Unspecified bypass of oesophagus
49870005,H268,H26.8 Other specified endoscopic extirpation of lesion of sigmoid colon using rigid sigmoidoscope
48222002,Y755,Y75.5 Laparoscopic ultrasonic approach to abdominal cavity
66896000,G051,G05.1 Bypass of oesophagus by anastomosis of oesophagus to oesophagus
112873000,Z445,Z44.5 Introitus of vagina
173958005,G712,G71.2 Bypass of ileum by anastomosis of ileum to ileum
84530005,H301,H30.1 Radiological reduction of intussusception of colon using barium enema
119887001,Y251,Y25.1 Suture of laceration of organ NOC
5722009,Y718,Y71.8 Other specified late operations NOC
174101001,H102,H10.2 Sigmoid colectomy and anastomosis of colon to rectum
107944001,H062,H06.2 Extended right hemicolectomy and anastomosis of ileum to colon
287808007,H342,H34.2 Open cauterisation of lesion of rectum
241168000,Y971,Y97.1 Radiology with pre and post contrast
44751009,H041,H04.1 Panproctocolectomy and ileostomy
445935002,H262,H26.2 Endoscopic cauterisation of lesion of sigmoid colon using rigid sigmoidoscope
71367006,Y208,Y20.8 Other specified biopsy of organ NOC
8180007,H208,H20.8 Other specified endoscopic extirpation of lesion of colon
445892000,H267,H26.7 Endoscopic resection of lesion of sigmoid colon using rigid sigmoidoscope NEC
73761001,H228,H22.8 Other specified diagnostic endoscopic examination of colon
241165002,Y973,Y97.3 Radiology with post contrast
11682008,G612,G61.2 Bypass of jejunum by anastomosis of jejunum to ileum
315294004,Y981,Y98.1 Radiology of one body area (or < 20 minutes)
708920006,H331,H33.1 Abdominoperineal excision of rectum and end colostomy
235342007,H234,H23.4 Endoscopic destruction of lesion of lower bowel using fibreoptic sigmoidoscope NEC
238298006,H341,H34.1 Open excision of lesion of rectum
315294004,U174,U17.4 Barium enema
60775008,H569,H56.9 Unspecified other operations on anus
37179000,G059,G05.9 Unspecified bypass of oesophagus
70377003,G335,G33.5 Closure of connection of stomach to jejunum NEC
76009000,G444,G44.4 Fibreoptic endoscopic reduction of intussusception of gastroenterostomy
13004001,H261,H26.1 Endoscopic snare resection of lesion of sigmoid colon using rigid sigmoidoscope
276190007,H105,H10.5 Sigmoid colectomy and exteriorisation of bowel NEC
708876004,H018,H01.8 Other specified emergency excision of appendix
76009000,G442,G44.2 Fibreoptic endoscopic removal of foreign body from upper gastrointestinal tract
44642007,H156,H15.6 Reduction of prolapse of colostomy
241629006,Z291,Z29.1 Rectum
359587007,H079,H07.9 Unspecified other excision of right hemicolon
710197007,Z281,Z28.1 Appendix
443480008,H299,H29.9 Unspecified subtotal excision of colon
73996007,H103,H10.3 Sigmoid colectomy and anastomosis NEC
82900007,H159,H15.9 Unspecified other exteriorisation of colon
119288004,J361,J36.1 Excision of ampulla of Vater using duodenal approach
419595006,Y971,Y97.1 Radiology with pre and post contrast
386196007,H341,H34.1 Open excision of lesion of rectum
235341000,H341,H34.1 Open excision of lesion of rectum
84604002,H103,H10.3 Sigmoid colectomy and anastomosis NEC
174588001,J343,J34.3 Sphincteroplasty of pancreatic duct using duodenal approach NEC
235349003,H403,H40.3 Trans-sphincteric destruction of lesion of rectum
49245001,G325,G32.5 Attention to connection of stomach to transposed jejunum
169007000,Y973,Y97.3 Radiology with post contrast
43907003,J593,J59.3 Anastomosis of pancreatic duct to transposed jejunum
8903007,T291,T29.1 Excision of umbilicus
3183007,H154,H15.4 Closure of colostomy
431944009,U175,U17.5 Computed tomography of colon
173995005,G768,G76.8 Other specified intra-abdominal manipulation of ileum
112873000,Y071,Y07.1 Ligation of organ NOC
448596007,H339,H33.9 Unspecified excision of rectum
22656002,Y079,Y07.9 Unspecified obliteration of cavity of organ NOC
341729004,H175,H17.5 Open relief of strangulation of colon
13327002,H109,H10.9 Unspecified excision of sigmoid colon
175557007,G752,G75.2 Repair of prolapse of ileostomy
709523008,Y981,Y98.1 Radiology of one body area (or < 20 minutes)
708629005,Y755,Y75.5 Laparoscopic ultrasonic approach to abdominal cavity
235302002,G592,G59.2 Open destruction of lesion of jejunum
275162000,G281,G28.1 Partial gastrectomy and anastomosis of stomach to duodenum
307638000,H098,H09.8 Other specified excision of left hemicolon
76009000,G431,G43.1 Fibreoptic endoscopic snare resection of lesion of upper gastrointestinal tract
31126004,H413,H41.3 Peranal destruction of lesion of rectum
54747001,H084,H08.4 Transverse colectomy and ileostomy HFQ
449194009,H266,H26.6 Endoscopic submucosal resection of lesion of sigmoid colon using rigid sigmoidoscope
53402007,Y519,Y51.9 Unspecified approach to organ through artificial opening into gastrointestinal tract
443909001,H622,H62.2 Mobilisation of bowel NEC
446223002,H073,H07.3 Right hemicolectomy and anastomosis NEC
46295004,H331,H33.1 Abdominoperineal excision of rectum and end colostomy
169009002,Y983,Y98.3 Radiology of three body areas (or 20-40 minutes)
82900007,H292,H29.2 Subtotal excision of colon and rectum and creation of colonic pouch NEC
431935008,Y513,Y51.3 Approach to organ through ileostomy
431906000,G781,G78.1 Open biopsy of lesion of ileum
21795006,Z298,Z29.8 Specified part of bowel NEC
361153005,Y269,Y26.9 Unspecified other repair of organ NOC
168900006,U218,U21.8 Other specified diagnostic imaging procedures
112875007,H418,H41.8 Other specified other operations on rectum through anus
608806004,Q089,Q08.9 Unspecified vaginal excision of uterus
87279008,H266,H26.6 Endoscopic submucosal resection of lesion of sigmoid colon using rigid sigmoidoscope
431943003,Y985,Y98.5 Radiology of > 4 body areas (or > 40 minutes)
433024005,G336,G33.6 Attention to connection of stomach to jejunum
90788004,Z291,Z29.1 Rectum
431202009,G333,G33.3 Conversion to anastomosis of stomach to jejunum NEC
28939002,H206,H20.6 Fibreoptic endoscopic resection of lesion of colon NEC
450461000,H291,H29.1 Subtotal excision of colon and rectum and creation of colonic pouch and anastomosis of colon to anus
446746001,G493,G49.3 Partial excision of duodenum
84952009,H085,H08.5 Transverse colectomy and exteriorisation of bowel NEC
17041004,H031,H03.1 Drainage of abscess of appendix
235589008,J433,J43.3 Endoscopic retrograde cholangiopancreatography and collection of bile
315294004,Y971,Y97.1 Radiology with pre and post contrast
55645007,Y075,Y07.5 Occlusion of organ NOC
13327002,H074,H07.4 Right hemicolectomy and ileostomy HFQ
43082009,G363,G36.3 Closure of abnormal opening of stomach NEC
83686007,H251,H25.1 Diagnostic endoscopic examination of lower bowel and biopsy of lesion of lower bowel using fibreoptic sigmoidoscope
431944009,Y971,Y97.1 Radiology with pre and post contrast
66740000,H194,H19.4 Open removal of foreign body from colon
456004,H053,H05.3 Total colectomy and ileostomy NEC
235334006,H335,H33.5 Rectosigmoidectomy and closure of rectal stump and exteriorisation of bowel
1645004,J381,J38.1 Endoscopic sphincterotomy of sphincter of Oddi and removal of calculus HFQ
432274009,H211,H21.1 Fibreoptic endoscopic dilation of colon
87677003,H331,H33.1 Abdominoperineal excision of rectum and end colostomy
609279008,H088,H08.8 Other specified excision of transverse colon
36192008,H294,H29.4 Subtotal excision of colon and creation of colonic pouch NEC
32578005,H039,H03.9 Unspecified other operations on appendix
87594008,G763,G76.3 Open relief of obstruction of ileum NEC
88421008,Y502,Y50.2 Laparotomy approach NEC
51977003,M733,M73.3 Closure of fistula of urethra
384091000119108,Y514,Y51.4 Approach to organ through colostomy
84952009,H068,H06.8 Other specified extended excision of right hemicolon
81092009,H335,H33.5 Rectosigmoidectomy and closure of rectal stump and exteriorisation of bowel
32044008,H084,H08.4 Transverse colectomy and ileostomy HFQ
442830000,H236,H23.6 Endoscopic resection of lesion of lower bowel using fibreoptic sigmoidoscope NEC
307638000,H112,H11.2 Colectomy and side to side anastomosis of ileum to colon NEC
61735009,J298,J29.8 Other specified connection of hepatic duct
418714002,Y971,Y97.1 Radiology with pre and post contrast
8180007,H228,H22.8 Other specified diagnostic endoscopic examination of colon
275014009,H418,H41.8 Other specified other operations on rectum through anus
235342007,H236,H23.6 Endoscopic resection of lesion of lower bowel using fibreoptic sigmoidoscope NEC
241674004,H258,H25.8 Other specified diagnostic endoscopic examination of lower bowel using fibreoptic sigmoidoscope
174172009,H202,H20.2 Fibreoptic endoscopic cauterisation of lesion of colon
446416000,G803,G80.3 Diagnostic endoscopic balloon examination of ileum
698959000,Y072,Y07.2 Clipping of organ NOC
87289007,G713,G71.3 Bypass of ileum by anastomosis of ileum to caecum
62539002,H179,H17.9 Unspecified intra-abdominal manipulation of colon
235266004,G541,G54.1 Endoscopic extirpation of lesion of duodenum
432274009,H271,H27.1 Endoscopic dilation of sigmoid colon using rigid sigmoidoscope
235346005,Y084,Y08.4 Laser destruction of lesion of organ NOC
241163009,U174,U17.4 Barium enema
446170008,H206,H20.6 Fibreoptic endoscopic resection of lesion of colon NEC
431722009,Y534,Y53.4 Approach to organ under fluoroscopic control
174116003,H122,H12.2 Excision of lesion of colon NEC
37593003,G693,G69.3 Ileectomy and anastomosis of ileum to ileum
6025007,H021,H02.1 Interval appendicectomy
174148004,H171,H17.1 Open reduction of intussusception of colon
235151005,H221,H22.1 Diagnostic fibreoptic endoscopic examination of colon and biopsy of lesion of colon
65291007,H059,H05.9 Unspecified total excision of colon
438215008,Z277,Z27.7 Small intestine
54747001,H101,H10.1 Sigmoid colectomy and end to end anastomosis of ileum to rectum
13004001,H371,H37.1 Endoscopic mucosal resection of lesion of sigmoid colon using rigid sigmoidoscope
443906008,G339,G33.9 Unspecified other connection of stomach to jejunum
235345009,H262,H26.2 Endoscopic cauterisation of lesion of sigmoid colon using rigid sigmoidoscope
87677003,H333,H33.3 Anterior resection of rectum and anastomosis of colon to rectum using staples
432274009,H308,H30.8 Other specified other operations on colon
174071004,H065,H06.5 Extended right hemicolectomy and end to side anastomosis
28467003,G056,G05.6 Bypass of oesophagus by interposition of colon NEC
446222007,H095,H09.5 Left hemicolectomy and exteriorisation of bowel NEC
174298006,H444,H44.4 Examination of rectum under anaesthetic
27041000,J195,J19.5 Revision of anastomosis of gall bladder
68188002,H168,H16.8 Other specified incision of colon
307260009,G528,G52.8 Other specified operations on ulcer of duodenum
6025007,Y752,Y75.2 Laparoscopic approach to abdominal cavity NEC
78133002,H235,H23.5 Endoscopic submucosal resection of lesion of lower bowel using fibreoptic sigmoidoscope
426344007,Y538,Y53.8 Other specified approach to organ under image control
39166002,G531,G53.1 Open biopsy of lesion of duodenum
13327002,H064,H06.4 Extended right hemicolectomy and ileostomy HFQ
307667004,H052,H05.2 Total colectomy and ileostomy and creation of rectal fistula HFQ
286780001,G558,G55.8 Other specified diagnostic endoscopic examination of duodenum
107944001,H114,H11.4 Colectomy and ileostomy NEC
287784004,H043,H04.3 Panproctocolectomy and anastomosis of ileum to anus NEC
235349003,H493,H49.3 Cryotherapy to lesion of anus
173852007,G509,G50.9 Unspecified open extirpation of lesion of duodenum
307642002,H131,H13.1 Bypass of colon by anastomosis of ileum to colon
307655001,H094,H09.4 Left hemicolectomy and ileostomy HFQ
307638000,H094,H09.4 Left hemicolectomy and ileostomy HFQ
449106004,H236,H23.6 Endoscopic resection of lesion of lower bowel using fibreoptic sigmoidoscope NEC
448239001,H234,H23.4 Endoscopic destruction of lesion of lower bowel using fibreoptic sigmoidoscope NEC
84952009,H095,H09.5 Left hemicolectomy and exteriorisation of bowel NEC
443906008,G338,G33.8 Other specified other connection of stomach to jejunum
79433000,Y073,Y07.3 Obliteration of sinus track from organ NOC
8903007,T292,T29.2 Excision of urachus
449395004,J439,J43.9 Unspecified diagnostic endoscopic retrograde examination of bile duct and pancreatic duct
73509004,H293,H29.3 Subtotal excision of colon and creation of colonic pouch and anastomosis of colon to rectum
45464004,J369,J36.9 Unspecified other operations on ampulla of Vater using duodenal approach
119887001,Y254,Y25.4 Removal of other suture from organ NOC
173902002,G599,G59.9 Unspecified extirpation of lesion of jejunum
314599004,G436,G43.6 Fibreoptic endoscopic injection therapy to lesion of upper gastrointestinal tract NEC
174148004,H172,H17.2 Open reduction of volvulus of caecum
448829002,H408,H40.8 Other specified operations on rectum through anal sphincter
85849005,H153,H15.3 Refashioning of colostomy
116236007,H488,H48.8 Other specified excision of lesion of anus
4388000,Y079,Y07.9 Unspecified obliteration of cavity of organ NOC
265402006,H201,H20.1 Fibreoptic endoscopic snare resection of lesion of colon
359591002,Y253,Y25.3 Removal of retained suture from organ NOC
719919003,H211,H21.1 Fibreoptic endoscopic dilation of colon
359591002,Y255,Y25.5 Other attention to suture of organ NOC
33479006,J575,J57.5 Excision of tail of pancreas NEC
32044008,H096,H09.6 Left hemicolectomy and end to side anastomosis
241166001,Y973,Y97.3 Radiology with post contrast
58709004,G435,G43.5 Fibreoptic endoscopic destruction of lesion of upper gastrointestinal tract NEC
235282003,G691,G69.1 Ileectomy and anastomosis of stomach to ileum
91621005,G278,G27.8 Other specified total excision of stomach
49870005,H265,H26.5 Endoscopic destruction of lesion of sigmoid colon using rigid sigmoidoscope NEC
274031008,H343,H34.3 Open cryotherapy to lesion of rectum
45464004,J362,J36.2 Biopsy of lesion of ampulla of Vater using duodenal approach
192461000,Z305,Z30.5 Sphincter of Oddi
18329001,H221,H22.1 Diagnostic fibreoptic endoscopic examination of colon and biopsy of lesion of colon
276190007,G699,G69.9 Unspecified excision of ileum
441538004,Y981,Y98.1 Radiology of one body area (or < 20 minutes)
307584002,Z282,Z28.2 Caecum
65291007,H053,H05.3 Total colectomy and ileostomy NEC
128401003,G533,G53.3 Open removal of foreign body from duodenum
43082009,G368,G36.8 Other specified other repair of stomach
44441009,H231,H23.1 Endoscopic snare resection of lesion of lower bowel using fibreoptic sigmoidoscope
9121000,H482,H48.2 Excision of skin tag of anus
45464004,Y061,Y06.1 Marsupialisation of organ NOC
609279008,H116,H11.6 Colectomy and end to side anastomosis NEC
14599002,G053,G05.3 Bypass of oesophagus by interposition of microvascularly attached jejunum
265411006,H339,H33.9 Unspecified excision of rectum
174132000,H142,H14.2 Refashioning of caecostomy
276190007,H071,H07.1 Right hemicolectomy and end to end anastomosis of ileum to colon
107944001,H099,H09.9 Unspecified excision of left hemicolon
425666002,Y971,Y97.1 Radiology with pre and post contrast
89951000,J291,J29.1 Anastomosis of hepatic duct to transposed jejunum and insertion of tubal prosthesis HFQ
10361000132103,H202,H20.2 Fibreoptic endoscopic cauterisation of lesion of colon
225097004,H625,H62.5 Irrigation of bowel NEC
449265009,Y973,Y97.3 Radiology with post contrast
30161002,G538,G53.8 Other specified other open operations on duodenum
27041000,Z278,Z27.8 Specified upper digestive tract NEC
66896000,G055,G05.5 Bypass of oesophagus by interposition of microvascularly attached colon
265459006,J563,J56.3 Pancreaticoduodenectomy NEC
235337004,H211,H21.1 Fibreoptic endoscopic dilation of colon
22324003,G582,G58.2 Total jejunectomy and anastomosis of duodenum to ileum
19612002,J298,J29.8 Other specified connection of hepatic duct
73509004,H159,H15.9 Unspecified other exteriorisation of colon
34414001,H468,H46.8 Other specified other operations on rectum
87279008,H122,H12.2 Excision of lesion of colon NEC
107938000,G791,G79.1 Endoscopic extirpation of lesion of ileum
112873000,Z431,Z43.1 Scrotum
13004001,H281,H28.1 Diagnostic endoscopic examination of sigmoid colon and biopsy of lesion of sigmoid colon using rigid sigmoidoscope
608806004,Q088,Q08.8 Other specified vaginal excision of uterus
448156002,H332,H33.2 Proctectomy and anastomosis of colon to anus
709523008,Y973,Y97.3 Radiology with post contrast
25196007,H331,H33.1 Abdominoperineal excision of rectum and end colostomy
433064009,G336,G33.6 Attention to connection of stomach to jejunum
60139001,G444,G44.4 Fibreoptic endoscopic reduction of intussusception of gastroenterostomy
301699000,H231,H23.1 Endoscopic snare resection of lesion of lower bowel using fibreoptic sigmoidoscope
71367006,Y201,Y20.1 Stereotactic biopsy of lesion of organ NOC
112875007,Y298,Y29.8 Other specified removal of foreign body from organ NOC
440033009,H104,H10.4 Sigmoid colectomy and ileostomy HFQ
87289007,G725,G72.5 Anastomosis of ileum to anus and creation of pouch HFQ
107948003,H174,H17.4 Open reduction of volvulus of colon NEC
84952009,H102,H10.2 Sigmoid colectomy and anastomosis of colon to rectum
1299000,Y051,Y05.1 Total excision of organ NOC
446415001,H288,H28.8 Other specified diagnostic endoscopic examination of sigmoid colon using rigid sigmoidoscope
50774009,Y752,Y75.2 Laparoscopic approach to abdominal cavity NEC
448156002,H338,H33.8 Other specified excision of rectum
54747001,H103,H10.3 Sigmoid colectomy and anastomosis NEC
80294005,H048,H04.8 Other specified total excision of colon and rectum
708642005,H358,H35.8 Other specified fixation of rectum for prolapse
1186912002,H152,H15.2 End colostomy
25196007,Y709,Y70.9 Unspecified early operations NOC
80050006,H251,H25.1 Diagnostic endoscopic examination of lower bowel and biopsy of lesion of lower bowel using fibreoptic sigmoidoscope
78925004,G712,G71.2 Bypass of ileum by anastomosis of ileum to ileum
59896001,Y402,Y40.2 Stretching of organ NOC
307509009,G788,G78.8 Other specified other open operations on ileum
448592009,H235,H23.5 Endoscopic submucosal resection of lesion of lower bowel using fibreoptic sigmoidoscope
28851001,G058,G05.8 Other specified bypass of oesophagus
414301000119107,Y973,Y97.3 Radiology with post contrast
67715004,Y973,Y97.3 Radiology with post contrast
446652009,G822,G82.2 Intubation of ileum for decompression of intestine
307655001,H113,H11.3 Colectomy and anastomosis NEC
16442821000119108,Y971,Y97.1 Radiology with pre and post contrast
82900007,H157,H15.7 Percutaneous endoscopic sigmoid colostomy
315326006,H103,H10.3 Sigmoid colectomy and anastomosis NEC
307642002,H118,H11.8 Other specified other excision of colon
427158008,Y536,Y53.6 Approach to organ under video control
32044008,H119,H11.9 Unspecified other excision of colon
708629005,Y751,Y75.1 Laparoscopically assisted approach to abdominal cavity
241333009,Y949,Y94.9 Unspecified radiopharmaceutical imaging
8777004,H561,H56.1 Biopsy of lesion of anus
49245001,G331,G33.1 Bypass of stomach by anastomosis of stomach to jejunum NEC
77959002,H154,H15.4 Closure of colostomy
21482000,H115,H11.5 Colectomy and exteriorisation of bowel NEC
68671008,H415,H41.5 Peranal resection of rectum using staples
543008,J348,J34.8 Other specified plastic repair of sphincter of Oddi using duodenal approach
304583001,H064,H06.4 Extended right hemicolectomy and ileostomy HFQ
609279008,H113,H11.3 Colectomy and anastomosis NEC
609279008,H092,H09.2 Left hemicolectomy and end to end anastomosis of colon to colon
61600000,G618,G61.8 Other specified bypass of jejunum
60775008,H419,H41.9 Unspecified other operations on rectum through anus
241333009,Y948,Y94.8 Other specified radiopharmaceutical imaging
46569000,H332,H33.2 Proctectomy and anastomosis of colon to anus
23121008,Y131,Y13.1 Cauterisation of lesion of organ NOC
252674007,U178,U17.8 Other specified diagnostic imaging of digestive tract
53402007,Y514,Y51.4 Approach to organ through colostomy
1390003,Y752,Y75.2 Laparoscopic approach to abdominal cavity NEC
13246003,M351,M35.1 Diverticulectomy of bladder
274352006,H251,H25.1 Diagnostic endoscopic examination of lower bowel and biopsy of lesion of lower bowel using fibreoptic sigmoidoscope
265455000,J381,J38.1 Endoscopic sphincterotomy of sphincter of Oddi and removal of calculus HFQ
61328004,G437,G43.7 Fibreoptic endoscopic rubber band ligation of upper gastrointestinal tract varices
80294005,H042,H04.2 Panproctocolectomy and anastomosis of ileum to anus and creation of pouch HFQ
